id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)"
H281,1,Hospital,28,74,1
H346,1,Hospital,29,97,1
H387,1,Hospital,30,81,1
H60,1,Hospital,31,1,4
H69,1,Hospital,32,4,1
H262,1,Hospital,33,79,1
H427,1,Hospital,34,17,2
H104,1,Hospital,35,40,3
H82,1,Hospital,36,46,2
H61,1,Hospital,37,6,1
H158,1,Hospital,38,60,5
H221,1,Hospital,39,106,1
H355,1,Hospital,40,9,1
H409,1,Hospital,41,62,5
H106,1,Hospital,42,66,3
H248,1,Hospital,43,104,2
H46,1,Hospital,44,18,3
H378,1,Hospital,45,0,0
H367,1,Hospital,46,69,1
H76,1,Hospital,47,67,1
H38,1,Hospital,48,37,3
H467,1,Hospital,49,92,2
H25,1,Hospital,50,52,1
H94,1,Hospital,51,124,2
H122,1,Hospital,52,51,3
H317,1,Hospital,53,44,3
H8,1,Hospital,54,88,4
H118,1,Hospital,55,20,1
H446,1,Hospital,56,113,2
H142,1,Hospital,57,43,4
H190,1,Hospital,58,103,1
H120,1,Hospital,59,76,2
H371,1,Hospital,60,64,1
H169,1,Hospital,61,29,1
H447,1,Hospital,62,58,5
H124,1,Hospital,63,31,3
H151,1,Hospital,64,71,2
H442,1,Hospital,65,156,2
H5,1,Hospital,66,125,3
H313,1,Hospital,67,108,2
H73,1,Hospital,68,136,3
H445,1,Hospital,69,50,3
H201,1,Hospital,70,54,1
H66,1,Hospital,71,72,1
H461,1,Hospital,72,120,3
H147,1,Hospital,73,82,1
H430,1,Hospital,74,83,2
H259,1,Hospital,75,93,3
H372,1,Hospital,76,36,1
H77,1,Hospital,77,85,3
H19,1,Hospital,78,129,5
H29,1,Hospital,79,2,1
H434,1,Hospital,80,68,1
H65,1,Hospital,81,96,1
H451,1,Hospital,82,30,1
H83,1,Hospital,83,184,4
H31,1,Hospital,84,147,2
H62,1,Hospital,85,75,3
H87,1,Hospital,86,114,2
H238,1,Hospital,87,112,5
H365,1,Hospital,88,41,2
H181,1,Hospital,89,56,2
H153,1,Hospital,90,151,1
H255,1,Hospital,91,90,1
H70,1,Hospital,92,146,1
H91,1,Hospital,93,121,1
H452,1,Hospital,94,148,1
H24,1,Hospital,95,174,2
H272,1,Hospital,96,135,3
H455,1,Hospital,97,161,2
H30,1,Hospital,98,126,4
H458,1,Hospital,99,102,5
H463,1,Hospital,100,131,1
H263,1,Hospital,101,164,2
H80,1,Hospital,102,116,2
H285,1,Hospital,103,152,2
H251,1,Hospital,104,63,1
H489,1,Hospital,105,191,3
H63,1,Hospital,106,140,4
H86,1,Hospital,107,94,1
H488,1,Hospital,108,167,1
H17,1,Hospital,109,155,4
H309,1,Hospital,110,107,1
H491,1,Hospital,111,115,3
H21,1,Hospital,112,89,1
H150,1,Hospital,113,177,2
H39,1,Hospital,114,224,1
H257,1,Hospital,115,138,2
H377,1,Hospital,116,84,1
H4,1,Hospital,117,142,1
H214,1,Hospital,118,57,1
H431,1,Hospital,119,101,2
H306,1,Hospital,120,78,3
H265,1,Hospital,121,143,1
H426,1,Hospital,122,183,1
H364,1,Hospital,123,109,3
H396,1,Hospital,124,237,1
H284,1,Hospital,125,230,1
H286,1,Hospital,126,172,2
H53,1,Hospital,127,160,1
H453,1,Hospital,128,255,1
H54,1,Hospital,129,239,1
H419,1,Hospital,130,187,5
H226,1,Hospital,131,119,1
H482,1,Hospital,132,166,2
H55,1,Hospital,133,182,1
H136,1,Hospital,134,162,2
H321,1,Hospital,135,188,1
H421,1,Hospital,136,144,1
H129,1,Hospital,137,150,2
H270,1,Hospital,138,240,2
H244,1,Hospital,139,231,1
H330,1,Hospital,140,212,4
H363,1,Hospital,141,200,1
H227,1,Hospital,142,111,2
H23,1,Hospital,143,134,2
H160,1,Hospital,144,80,3
H471,1,Hospital,145,216,2
H219,1,Hospital,146,61,1
H81,1,Hospital,147,168,1
H269,1,Hospital,148,176,1
H37,1,Hospital,149,127,1
H107,1,Hospital,150,204,1
H188,1,Hospital,151,194,2
H483,1,Hospital,152,284,3
H48,1,Hospital,153,117,2
H43,1,Hospital,154,118,2
H245,1,Hospital,155,49,5
H208,1,Hospital,156,105,2
H112,1,Hospital,157,189,2
H412,1,Hospital,158,173,1
H329,1,Hospital,159,139,1
H27,1,Hospital,160,99,1
H12,1,Hospital,161,13,3
H400,1,Hospital,162,248,2
H249,1,Hospital,163,201,2
H454,1,Hospital,164,0,0
H114,1,Hospital,165,186,2
H332,1,Hospital,166,95,1
H88,1,Hospital,167,232,2
H191,1,Hospital,168,153,2
H6,1,Hospital,169,0,0
H479,1,Hospital,170,77,1
H324,1,Hospital,171,91,1
H382,1,Hospital,172,154,3
H234,1,Hospital,173,110,2
H274,1,Hospital,174,122,1
H90,1,Hospital,175,199,3
H101,1,Hospital,176,132,1
H110,1,Hospital,177,16,1
H202,1,Hospital,178,229,3
H50,1,Hospital,179,98,1
H98,1,Hospital,180,222,1
H308,1,Hospital,181,195,4
H353,1,Hospital,182,228,2
H171,1,Hospital,183,256,2
H326,1,Hospital,184,274,3
H140,1,Hospital,185,261,2
H333,1,Hospital,186,262,3
H3,1,Hospital,187,171,3
H194,1,Hospital,188,100,2
H196,1,Hospital,189,27,1
H495,1,Hospital,190,233,1
H139,1,Hospital,191,208,2
H470,1,Hospital,192,59,1
H89,1,Hospital,193,0,0
H486,1,Hospital,194,130,1
H133,1,Hospital,195,158,2
H497,1,Hospital,196,218,2
H327,1,Hospital,197,175,1
H209,1,Hospital,198,287,4
H417,1,Hospital,199,227,1
H253,1,Hospital,200,65,1
H424,1,Hospital,201,221,1
H233,1,Hospital,202,0,0
H22,1,Hospital,203,312,2
H303,1,Hospital,204,242,1
H172,1,Hospital,205,238,2
H18,1,Hospital,206,345,1
H137,1,Hospital,207,198,1
H370,1,Hospital,208,265,2
H10,1,Hospital,209,192,2
H275,1,Hospital,210,203,1
H439,1,Hospital,211,247,4
H276,1,Hospital,212,0,0
H56,1,Hospital,213,253,2
H475,1,Hospital,214,213,3
H456,1,Hospital,215,236,1
H52,1,Hospital,216,211,2
H57,1,Hospital,217,252,4
H222,1,Hospital,218,0,0
H223,1,Hospital,219,273,1
H117,1,Hospital,220,209,1
H500,1,Hospital,221,220,1
H42,1,Hospital,222,217,3
H261,1,Hospital,223,196,1
H242,1,Hospital,224,277,4
H443,1,Hospital,225,268,2
H231,1,Hospital,226,223,2
H135,1,Hospital,227,181,4
H32,1,Hospital,228,86,1
H51,1,Hospital,229,349,3
H152,1,Hospital,230,149,1
H254,1,Hospital,231,0,0
H358,1,Hospital,232,193,4
H389,1,Hospital,233,180,1
H131,1,Hospital,234,169,1
H157,1,Hospital,235,128,2
H175,1,Hospital,236,197,1
H210,1,Hospital,237,301,1
H277,1,Hospital,238,38,2
H138,1,Hospital,239,0,0
H59,1,Hospital,240,290,5
H258,1,Hospital,241,0,0
H473,1,Hospital,242,344,3
H499,1,Hospital,243,226,1
H218,1,Hospital,244,314,1
H436,1,Hospital,245,0,0
H304,1,Hospital,246,280,1
H301,1,Hospital,247,145,1
H420,1,Hospital,248,0,0
H108,1,Hospital,249,355,1
H466,1,Hospital,250,263,1
H356,1,Hospital,251,294,1
H213,1,Hospital,252,363,1
H402,1,Hospital,253,336,2
H379,1,Hospital,254,300,3
H44,1,Hospital,255,254,3
H197,1,Hospital,256,170,1
H103,1,Hospital,257,292,4
H241,1,Hospital,258,279,3
H393,1,Hospital,259,286,1
H115,1,Hospital,260,251,1
H45,1,Hospital,261,267,1
H374,1,Hospital,262,309,2
H174,1,Hospital,263,307,4
H464,1,Hospital,264,0,0
H418,1,Hospital,265,323,1
H368,1,Hospital,266,243,4
H494,1,Hospital,267,48,1
H75,1,Hospital,268,258,1
H450,1,Hospital,269,245,2
H343,1,Hospital,270,332,1
H167,1,Hospital,271,244,2
H145,1,Hospital,272,70,2
H422,1,Hospital,273,250,2
H200,1,Hospital,274,402,2
H373,1,Hospital,275,313,2
H423,1,Hospital,276,219,1
H203,1,Hospital,277,374,2
H278,1,Hospital,278,259,3
H189,1,Hospital,279,330,3
H311,1,Hospital,280,283,3
H2,1,Hospital,281,210,1
H457,1,Hospital,282,334,2
H28,1,Hospital,283,53,1
H236,1,Hospital,284,295,1
H67,1,Hospital,285,159,3
H228,1,Hospital,286,333,1
H182,1,Hospital,287,359,4
H299,1,Hospital,288,306,1
H166,1,Hospital,289,329,1
H411,1,Hospital,290,241,1
H211,1,Hospital,291,331,3
H185,1,Hospital,292,304,3
H302,1,Hospital,293,293,2
H462,1,Hospital,294,271,3
H161,1,Hospital,295,380,2
H165,1,Hospital,296,378,1
H337,1,Hospital,297,281,1
H173,1,Hospital,298,270,1
H220,1,Hospital,299,347,2
H341,1,Hospital,300,357,1
H40,1,Hospital,301,276,1
H380,1,Hospital,302,298,1
H350,1,Hospital,303,320,1
H481,1,Hospital,304,214,3
H229,1,Hospital,305,346,1
H444,1,Hospital,306,305,1
H26,1,Hospital,307,337,1
H144,1,Hospital,308,235,1
H183,1,Hospital,309,385,4
H287,1,Hospital,310,311,1
H170,1,Hospital,311,0,0
H155,1,Hospital,312,322,1
H390,1,Hospital,313,297,4
H388,1,Hospital,314,353,1
H279,1,Hospital,315,289,2
H78,1,Hospital,316,360,4
H413,1,Hospital,317,285,4
H478,1,Hospital,318,354,1
H34,1,Hospital,319,316,4
H224,1,Hospital,320,303,2
H156,1,Hospital,321,370,3
H449,1,Hospital,322,365,1
H243,1,Hospital,323,406,2
H465,1,Hospital,324,324,4
H288,1,Hospital,325,384,1
H425,1,Hospital,326,234,1
H232,1,Hospital,327,205,1
H267,1,Hospital,328,350,2
H477,1,Hospital,329,351,4
H352,1,Hospital,330,308,1
H41,1,Hospital,331,257,1
H357,1,Hospital,332,352,4
H84,1,Hospital,333,342,3
H16,1,Hospital,334,369,5
H347,1,Hospital,335,339,2
H294,1,Hospital,336,401,3
H13,1,Hospital,337,202,2
H487,1,Hospital,338,399,1
H163,1,Hospital,339,343,5
H206,1,Hospital,340,317,1
H493,1,Hospital,341,341,4
H217,1,Hospital,342,388,1
H74,1,Hospital,343,326,1
H397,1,Hospital,344,338,1
H410,1,Hospital,345,310,5
H68,1,Hospital,346,288,1
H207,1,Hospital,347,420,4
H128,1,Hospital,348,249,1
H349,1,Hospital,349,246,1
H334,1,Hospital,350,133,4
H178,1,Hospital,351,356,3
H468,1,Hospital,352,275,2
H407,1,Hospital,353,260,1
H433,1,Hospital,354,415,1
H33,1,Hospital,355,407,2
H119,1,Hospital,356,414,4
H490,1,Hospital,357,387,1
H335,1,Hospital,358,421,1
H111,1,Hospital,359,379,1
H361,1,Hospital,360,429,1
H315,1,Hospital,361,361,1
H448,1,Hospital,362,157,1
H300,1,Hospital,363,325,5
H484,1,Hospital,364,398,1
H121,1,Hospital,365,367,4
H204,1,Hospital,366,0,0
H292,1,Hospital,367,390,4
H205,1,Hospital,368,0,0
