id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)"
W197,1,Doctor,106,1,1
W454,1,Doctor,107,1,1
W247,1,Doctor,108,1,1
W354,1,Doctor,109,3,3
W347,1,Doctor,110,1,1
W17,1,Doctor,111,4,4
W188,1,Doctor,112,1,1
W271,1,Doctor,113,1,1
W204,1,Doctor,114,1,1
W260,1,Doctor,115,1,1
W277,1,Doctor,116,1,1
W375,1,Doctor,117,1,1
W428,1,Doctor,118,2,2
W114,1,Doctor,119,1,1
W21,1,Doctor,120,3,3
W406,1,Doctor,121,3,3
W170,1,Doctor,122,2,2
W2,1,Doctor,123,1,1
W442,1,Doctor,124,1,1
W153,1,Doctor,125,1,1
W224,1,Doctor,126,2,2
W276,1,Doctor,127,1,1
W464,1,Doctor,128,1,1
W355,1,Doctor,129,1,1
W441,1,Doctor,130,2,2
W407,1,Doctor,131,2,2
W320,1,Doctor,132,3,3
W130,1,Doctor,133,2,2
W240,1,Doctor,134,2,2
W480,1,Doctor,135,2,2
W309,1,Doctor,136,2,2
W389,1,Doctor,137,1,1
W499,1,Doctor,138,1,1
W495,1,Doctor,139,1,1
W430,1,Doctor,140,2,2
W338,1,Doctor,141,1,1
W1,1,Doctor,142,3,3
W425,1,Doctor,143,2,2
W88,1,Doctor,144,1,1
W341,1,Doctor,145,2,2
W346,1,Doctor,146,2,2
W330,1,Doctor,147,1,1
W232,1,Doctor,148,1,1
W287,1,Doctor,149,1,1
W470,1,Doctor,150,1,1
W445,1,Doctor,151,4,4
W241,1,Doctor,152,2,2
W361,1,Doctor,153,1,1
W104,1,Doctor,154,1,1
W64,1,Doctor,155,1,1
W90,1,Doctor,156,1,1
W134,1,Doctor,157,1,1
W47,1,Doctor,158,1,1
W167,1,Doctor,159,1,1
W61,1,Doctor,160,1,1
W333,1,Doctor,161,5,5
W215,1,Doctor,162,1,1
W203,1,Doctor,163,2,1
W481,1,Doctor,164,2,2
W201,1,Doctor,165,2,2
W171,1,Doctor,166,2,2
W452,1,Doctor,167,1,1
W97,1,Doctor,168,2,2
W349,1,Doctor,169,3,2
W99,1,Doctor,170,2,2
W117,1,Doctor,171,2,2
W205,1,Doctor,172,3,3
W261,1,Doctor,173,2,2
W334,1,Doctor,174,2,2
W108,1,Doctor,175,1,1
W81,1,Doctor,176,1,1
W254,1,Doctor,177,2,2
W195,1,Doctor,178,2,2
W443,1,Doctor,179,1,1
W12,1,Doctor,180,1,1
W191,1,Doctor,181,1,1
W269,1,Doctor,182,2,2
W365,1,Doctor,183,1,1
W85,1,Doctor,184,1,1
W420,1,Doctor,185,1,1
W73,1,Doctor,186,3,3
W49,1,Doctor,187,1,1
W312,1,Doctor,188,2,2
W315,1,Doctor,189,1,1
W103,1,Doctor,190,2,1
W158,1,Doctor,191,2,2
W450,1,Doctor,192,2,2
W373,1,Doctor,193,1,1
W137,1,Doctor,194,1,1
W273,1,Doctor,195,3,3
W358,1,Doctor,196,1,1
W259,1,Doctor,197,1,1
W216,1,Doctor,198,1,1
W148,1,Doctor,199,4,4
W487,1,Doctor,200,1,1
W37,1,Doctor,201,1,1
W244,1,Doctor,202,1,1
W196,1,Doctor,203,1,1
W328,1,Doctor,204,3,3
W360,1,Doctor,205,1,1
W23,1,Doctor,206,1,1
W321,1,Doctor,207,1,1
W84,1,Doctor,208,1,1
W405,1,Doctor,209,5,5
W265,1,Doctor,210,1,1
W484,1,Doctor,211,1,1
W178,1,Doctor,212,1,1
W439,1,Doctor,213,5,4
W22,1,Doctor,214,1,1
W79,1,Doctor,215,1,1
W497,1,Doctor,216,1,1
W5,1,Doctor,217,2,2
W78,1,Doctor,218,1,1
W32,1,Doctor,219,1,1
W242,1,Doctor,220,1,1
W474,1,Doctor,221,5,5
W183,1,Doctor,222,1,1
W391,1,Doctor,223,2,2
W44,1,Doctor,224,4,3
W164,1,Doctor,225,2,2
W149,1,Doctor,226,2,2
W318,1,Doctor,227,1,1
W26,1,Doctor,228,1,1
W58,1,Doctor,229,3,3
W133,1,Doctor,230,1,1
W13,1,Doctor,231,1,1
W456,1,Doctor,232,1,1
W283,1,Doctor,233,1,1
W438,1,Doctor,234,3,3
W156,1,Doctor,235,2,2
W300,1,Doctor,236,1,1
W206,1,Doctor,237,1,1
W246,1,Doctor,238,2,2
W100,1,Doctor,239,3,3
W213,1,Doctor,240,1,1
W225,1,Doctor,241,2,1
W74,1,Doctor,242,2,1
W159,1,Doctor,243,2,2
W172,1,Doctor,244,3,3
W140,1,Doctor,245,3,3
W59,1,Doctor,246,2,2
W404,1,Doctor,247,1,1
W110,1,Doctor,248,1,1
W75,1,Doctor,249,2,2
W286,1,Doctor,250,3,3
W316,1,Doctor,251,1,1
W174,1,Doctor,252,3,3
W307,1,Doctor,253,1,1
W238,1,Doctor,254,1,1
W449,1,Doctor,255,2,2
W239,1,Doctor,256,2,2
W253,1,Doctor,257,1,1
W8,1,Doctor,258,4,4
W55,1,Doctor,259,2,2
W371,1,Doctor,260,4,3
W433,1,Doctor,261,0,0
W248,1,Doctor,262,0,0
W476,1,Doctor,263,1,1
W107,1,Doctor,264,2,2
W51,1,Doctor,265,2,2
W24,1,Doctor,266,2,2
W29,1,Doctor,267,3,3
W217,1,Doctor,268,3,2
W314,1,Doctor,269,1,1
W427,1,Doctor,270,1,1
W266,1,Doctor,271,1,1
W448,1,Doctor,272,1,1
W257,1,Doctor,273,1,1
W210,1,Doctor,274,1,1
W98,1,Doctor,275,3,2
W146,1,Doctor,276,2,1
W479,1,Doctor,277,3,2
W356,1,Doctor,278,4,4
W4,1,Doctor,279,0,0
W370,1,Doctor,280,2,2
W57,1,Doctor,281,1,1
W282,1,Doctor,282,0,0
W386,1,Doctor,283,3,3
W165,1,Doctor,284,1,1
W102,1,Doctor,285,3,2
W357,1,Doctor,286,1,1
W53,1,Doctor,287,2,2
W27,1,Doctor,288,1,1
W186,1,Doctor,289,4,2
W295,1,Doctor,290,1,1
W353,1,Doctor,291,1,1
W301,1,Doctor,292,3,3
W251,1,Doctor,293,2,2
W382,1,Doctor,294,2,2
W472,1,Doctor,295,6,5
W221,1,Doctor,296,5,4
W126,1,Doctor,297,1,1
W293,1,Doctor,298,1,1
W343,1,Doctor,299,8,5
W200,1,Doctor,300,2,2
W236,1,Doctor,301,3,3
W290,1,Doctor,302,3,1
W154,1,Doctor,303,1,1
W128,1,Doctor,304,5,5
W163,1,Doctor,305,0,0
W368,1,Doctor,306,3,2
W220,1,Doctor,307,2,2
W150,1,Doctor,308,2,2
W340,1,Doctor,309,4,3
W127,1,Doctor,310,3,2
W331,1,Doctor,311,0,0
W402,1,Doctor,312,4,2
W91,1,Doctor,313,0,0
W424,1,Doctor,314,3,2
W413,1,Doctor,315,2,2
W177,1,Doctor,316,3,1
W193,1,Doctor,317,2,1
W337,1,Doctor,318,2,2
W482,1,Doctor,319,1,1
W10,1,Doctor,320,1,1
W281,1,Doctor,321,2,2
W71,1,Doctor,322,1,1
W351,1,Doctor,323,2,2
W490,1,Doctor,324,1,1
W306,1,Doctor,325,1,1
W345,1,Doctor,326,4,2
W143,1,Doctor,327,3,3
W16,1,Doctor,328,2,2
W381,1,Doctor,329,4,3
W298,1,Doctor,330,9,5
W416,1,Doctor,331,2,2
W207,1,Doctor,332,2,2
W411,1,Doctor,333,1,1
W492,1,Doctor,334,2,1
W268,1,Doctor,335,3,3
W431,1,Doctor,336,3,3
W489,1,Doctor,337,5,2
W471,1,Doctor,338,9,5
W387,1,Doctor,339,1,1
W302,1,Doctor,340,3,1
W19,1,Doctor,341,2,1
W36,1,Doctor,342,2,2
W152,1,Doctor,343,6,3
W378,1,Doctor,344,6,3
W162,1,Doctor,345,1,1
W72,1,Doctor,346,8,4
W112,1,Doctor,347,1,1
W3,1,Doctor,348,2,2
W264,1,Doctor,349,3,3
W403,1,Doctor,350,5,4
W418,1,Doctor,351,2,1
W367,1,Doctor,352,7,4
W80,1,Doctor,353,3,2
W344,1,Doctor,354,7,2
W62,1,Doctor,355,5,3
W477,1,Doctor,356,8,5
W327,1,Doctor,357,3,2
W305,1,Doctor,358,6,5
W417,1,Doctor,359,5,4
W87,1,Doctor,360,2,1
W289,1,Doctor,361,7,4
W455,1,Doctor,362,2,1
W275,1,Doctor,363,3,3
W468,1,Doctor,364,1,1
W475,1,Doctor,365,0,0
W176,1,Doctor,366,2,2
W31,1,Doctor,367,7,3
W30,1,Doctor,368,2,2
W131,1,Doctor,369,1,1
W54,1,Doctor,370,2,1
W180,1,Doctor,371,3,2
W272,1,Doctor,372,2,2
W109,1,Doctor,373,5,3
W390,1,Doctor,374,4,1
W458,1,Doctor,375,0,0
W304,1,Doctor,376,5,3
W187,1,Doctor,377,9,5
W145,1,Doctor,378,2,1
W394,1,Doctor,379,2,1
W335,1,Doctor,380,5,4
W67,1,Doctor,381,0,0
W400,1,Doctor,382,4,1
W111,1,Doctor,383,0,0
W288,1,Doctor,384,3,2
W326,1,Doctor,385,1,1
W280,1,Doctor,386,6,5
W9,1,Doctor,387,6,1
W457,1,Doctor,388,6,3
W243,1,Doctor,389,0,0
W76,1,Doctor,390,3,3
W324,1,Doctor,391,1,1
W467,1,Doctor,392,1,1
W227,1,Doctor,393,0,0
W175,1,Doctor,394,12,5
W122,1,Doctor,395,3,1
W139,1,Doctor,396,6,2
W325,1,Doctor,397,0,0
W462,1,Doctor,398,1,1
W412,1,Doctor,399,10,2
W460,1,Doctor,400,0,0
W45,1,Doctor,401,7,3
W372,1,Doctor,402,8,5
W135,1,Doctor,403,4,2
W245,1,Doctor,404,10,4
W383,1,Doctor,405,1,1
W426,1,Doctor,406,5,4
W94,1,Doctor,407,10,5
W401,1,Doctor,408,7,3
W235,1,Doctor,409,3,3
W52,1,Doctor,410,6,4
W308,1,Doctor,411,7,4
W447,1,Doctor,412,0,0
W209,1,Doctor,413,0,0
W297,1,Doctor,414,2,2
W119,1,Doctor,415,1,1
W377,1,Doctor,416,3,1
W125,1,Doctor,417,8,3
W299,1,Doctor,418,8,4
W173,1,Doctor,419,5,2
W66,1,Doctor,420,6,2
W296,1,Doctor,421,4,4
W184,1,Doctor,422,13,4
W101,1,Doctor,423,13,4
W440,1,Doctor,424,2,1
W483,1,Doctor,425,5,1
W469,1,Doctor,426,4,3
W466,1,Doctor,427,3,2
W498,1,Doctor,428,0,0
W18,1,Doctor,429,0,0
W212,1,Doctor,430,2,1
W142,1,Doctor,431,0,0
W181,1,Doctor,432,3,1
W392,1,Doctor,433,9,4
W369,1,Doctor,434,2,1
W342,1,Doctor,435,0,0
W69,1,Doctor,436,12,2
W231,1,Doctor,437,8,3
W155,1,Doctor,438,1,1
W397,1,Doctor,439,4,1
W136,1,Doctor,440,9,1
W189,1,Doctor,441,0,0
W496,1,Doctor,442,0,0
W419,1,Doctor,443,4,1
W185,1,Doctor,444,2,1
W82,1,Doctor,445,18,4
W473,1,Doctor,446,7,2
W453,1,Doctor,447,14,4
W463,1,Doctor,448,10,3
W15,1,Doctor,449,5,1
W319,1,Doctor,450,9,5
W228,1,Doctor,451,28,4
W384,1,Doctor,452,16,3
W95,1,Doctor,453,5,2
W40,1,Doctor,454,12,4
W388,1,Doctor,455,0,0
W161,1,Doctor,456,0,0
W129,1,Doctor,457,24,5
W86,1,Doctor,458,0,0
W35,1,Doctor,459,0,0
W436,1,Doctor,460,7,1
W219,1,Doctor,461,0,0
W115,1,Doctor,462,0,0
W363,1,Doctor,463,0,0
W292,1,Doctor,464,16,4
W398,1,Doctor,465,13,3
W294,1,Doctor,466,0,0
W278,1,Doctor,467,0,0
W202,1,Doctor,468,0,0
W237,1,Doctor,469,20,1
W311,1,Doctor,470,32,5
W211,1,Doctor,471,0,0
W168,1,Doctor,472,5,1
W422,1,Doctor,473,0,0
W284,1,Doctor,474,7,1
W113,1,Doctor,475,1,1
W199,1,Doctor,476,0,0
W190,1,Doctor,477,42,5
W478,1,Doctor,478,5,1
W43,1,Doctor,479,0,0
W25,1,Doctor,480,24,4
W218,1,Doctor,481,25,3
W229,1,Doctor,482,47,5
W364,1,Doctor,483,12,2
W415,1,Doctor,484,0,0
W169,1,Doctor,485,11,3
W339,1,Doctor,486,0,0
W446,1,Doctor,487,0,0
W485,1,Doctor,488,0,0
W429,1,Doctor,489,0,0
W233,1,Doctor,490,0,0
W48,1,Doctor,491,16,2
W92,1,Doctor,492,0,0
W106,1,Doctor,493,0,0
W250,1,Doctor,494,28,3
W494,1,Doctor,495,0,0
W20,1,Doctor,496,0,0
W160,1,Doctor,497,0,0
W132,1,Doctor,498,0,0
W28,1,Doctor,499,0,0
W348,1,Doctor,500,0,0
H262,1,Hospital,1,81,1
H57,1,Hospital,2,263,2
H454,1,Hospital,3,384,5
H61,1,Hospital,4,64,2
H489,1,Hospital,5,0,0
H320,1,Hospital,6,330,4
H426,1,Hospital,7,190,2
H351,1,Hospital,8,0,0
H457,1,Hospital,9,51,1
H301,1,Hospital,10,438,5
H444,1,Hospital,11,61,1
H127,1,Hospital,12,130,2
H272,1,Hospital,13,112,4
H377,1,Hospital,14,129,1
H452,1,Hospital,15,186,3
H285,1,Hospital,16,0,0
H306,1,Hospital,17,126,2
H258,1,Hospital,18,0,0
H115,1,Hospital,19,295,2
H366,1,Hospital,20,50,1
H146,1,Hospital,21,40,2
H8,1,Hospital,22,257,3
H59,1,Hospital,23,106,1
H354,1,Hospital,24,193,4
H157,1,Hospital,25,443,4
H260,1,Hospital,26,359,5
H455,1,Hospital,27,272,3
H221,1,Hospital,28,105,1
H238,1,Hospital,29,245,3
H422,1,Hospital,30,0,0
H117,1,Hospital,31,118,1
H206,1,Hospital,32,325,4
H229,1,Hospital,33,394,5
H63,1,Hospital,34,266,2
H167,1,Hospital,35,364,1
H266,1,Hospital,36,167,2
H171,1,Hospital,37,259,1
H220,1,Hospital,38,0,0
H96,1,Hospital,39,72,2
H403,1,Hospital,40,122,1
H4,1,Hospital,41,0,0
H437,1,Hospital,42,43,1
H277,1,Hospital,43,0,0
H329,1,Hospital,44,344,5
H310,1,Hospital,45,153,3
H7,1,Hospital,46,346,3
H256,1,Hospital,47,204,2
H448,1,Hospital,48,219,3
H125,1,Hospital,49,58,1
H263,1,Hospital,50,254,1
H406,1,Hospital,51,0,0
H148,1,Hospital,52,0,0
H163,1,Hospital,53,355,2
H164,1,Hospital,54,434,4
H13,1,Hospital,55,209,3
H295,1,Hospital,56,351,4
H473,1,Hospital,57,25,1
H191,1,Hospital,58,90,3
H105,1,Hospital,59,36,1
H404,1,Hospital,60,371,2
H332,1,Hospital,61,205,1
H405,1,Hospital,62,208,3
H109,1,Hospital,63,11,1
H174,1,Hospital,64,248,3
H348,1,Hospital,65,94,2
H419,1,Hospital,66,22,1
H85,1,Hospital,67,439,5
H239,1,Hospital,68,155,2
H153,1,Hospital,69,0,0
H342,1,Hospital,70,322,1
H446,1,Hospital,71,69,2
H72,1,Hospital,72,111,2
H143,1,Hospital,73,289,4
H189,1,Hospital,74,3,1
H368,1,Hospital,75,273,3
H476,1,Hospital,76,339,4
H472,1,Hospital,77,62,1
H226,1,Hospital,78,374,5
H362,1,Hospital,79,243,3
H165,1,Hospital,80,292,3
H38,1,Hospital,81,227,3
H460,1,Hospital,82,10,1
H412,1,Hospital,83,0,0
H52,1,Hospital,84,269,3
H357,1,Hospital,85,232,2
H6,1,Hospital,86,77,2
H217,1,Hospital,87,115,3
H463,1,Hospital,88,370,3
H302,1,Hospital,89,0,0
H176,1,Hospital,90,0,0
H242,1,Hospital,91,281,1
H347,1,Hospital,92,87,2
H401,1,Hospital,93,334,2
H451,1,Hospital,94,398,4
H134,1,Hospital,95,158,1
H265,1,Hospital,96,354,2
H383,1,Hospital,97,414,4
H479,1,Hospital,98,229,3
H41,1,Hospital,99,48,1
H308,1,Hospital,100,246,3
H322,1,Hospital,101,0,0
H50,1,Hospital,102,312,3
H31,1,Hospital,103,142,3
H482,1,Hospital,104,162,4
H250,1,Hospital,105,0,0
H135,1,Hospital,106,97,2
H269,1,Hospital,107,35,1
H408,1,Hospital,108,95,2
H39,1,Hospital,109,9,1
H297,1,Hospital,110,396,2
H456,1,Hospital,111,41,2
H249,1,Hospital,112,197,3
H304,1,Hospital,113,483,4
H81,1,Hospital,114,411,4
H186,1,Hospital,115,447,2
H359,1,Hospital,116,104,1
H303,1,Hospital,117,409,5
H459,1,Hospital,118,285,4
H22,1,Hospital,119,415,1
H338,1,Hospital,120,79,2
H291,1,Hospital,121,277,4
H126,1,Hospital,122,60,1
H416,1,Hospital,123,241,4
H321,1,Hospital,124,177,1
H445,1,Hospital,125,324,2
H407,1,Hospital,126,85,1
H381,1,Hospital,127,329,4
H54,1,Hospital,128,214,2
H240,1,Hospital,129,0,0
H119,1,Hospital,130,306,1
H144,1,Hospital,131,286,4
H267,1,Hospital,132,166,1
H1,1,Hospital,133,178,2
H388,1,Hospital,134,303,2
H424,1,Hospital,135,446,3
H99,1,Hospital,136,298,3
H154,1,Hospital,137,160,1
H210,1,Hospital,138,237,1
H5,1,Hospital,139,7,1
H68,1,Hospital,140,32,1
H224,1,Hospital,141,450,4
H294,1,Hospital,142,0,0
H376,1,Hospital,143,264,2
H84,1,Hospital,144,0,0
H271,1,Hospital,145,187,2
H37,1,Hospital,146,0,0
H2,1,Hospital,147,19,1
H496,1,Hospital,148,390,2
H478,1,Hospital,149,234,5
H323,1,Hospital,150,294,2
H90,1,Hospital,151,189,1
H77,1,Hospital,152,52,1
H141,1,Hospital,153,55,2
H453,1,Hospital,154,0,0
H128,1,Hospital,155,154,3
H180,1,Hospital,156,416,5
H442,1,Hospital,157,300,3
H223,1,Hospital,158,185,3
H290,1,Hospital,159,201,3
H103,1,Hospital,160,2,1
H429,1,Hospital,161,333,5
H184,1,Hospital,162,6,1
H156,1,Hospital,163,33,1
H395,1,Hospital,164,179,3
H469,1,Hospital,165,403,2
H120,1,Hospital,166,244,2
H384,1,Hospital,167,386,2
H150,1,Hospital,168,360,3
H190,1,Hospital,169,218,2
H298,1,Hospital,170,348,4
H374,1,Hospital,171,148,2
H169,1,Hospital,172,358,3
H102,1,Hospital,173,113,1
H367,1,Hospital,174,0,0
H94,1,Hospital,175,20,1
H468,1,Hospital,176,327,3
H48,1,Hospital,177,309,3
H131,1,Hospital,178,184,1
H470,1,Hospital,179,345,2
H339,1,Hospital,180,0,0
H168,1,Hospital,181,307,2
H23,1,Hospital,182,408,4
H300,1,Hospital,183,206,1
H101,1,Hospital,184,15,1
H474,1,Hospital,185,57,2
H53,1,Hospital,186,401,4
H391,1,Hospital,187,141,3
H491,1,Hospital,188,240,4
H26,1,Hospital,189,433,4
H334,1,Hospital,190,332,5
H449,1,Hospital,191,336,4
H392,1,Hospital,192,0,0
H247,1,Hospital,193,103,1
H328,1,Hospital,194,255,5
H89,1,Hospital,195,0,0
H418,1,Hospital,196,215,2
H409,1,Hospital,197,132,3
H282,1,Hospital,198,17,2
H337,1,Hospital,199,124,1
H124,1,Hospital,200,328,1
H140,1,Hospital,201,482,2
H254,1,Hospital,202,278,3
H500,1,Hospital,203,71,2
H363,1,Hospital,204,0,0
H420,1,Hospital,205,335,2
H29,1,Hospital,206,119,2
H178,1,Hospital,207,56,1
H438,1,Hospital,208,230,3
H341,1,Hospital,209,226,2
H380,1,Hospital,210,366,3
H475,1,Hospital,211,27,1
H324,1,Hospital,212,352,1
H360,1,Hospital,213,169,2
H252,1,Hospital,214,380,2
H95,1,Hospital,215,46,1
H378,1,Hospital,216,14,1
H340,1,Hospital,217,12,1
H201,1,Hospital,218,0,0
H181,1,Hospital,219,477,4
H492,1,Hospital,220,156,3
H28,1,Hospital,221,192,2
H414,1,Hospital,222,164,4
H152,1,Hospital,223,427,4
H83,1,Hospital,224,368,3
H202,1,Hospital,225,181,1
H196,1,Hospital,226,89,1
H67,1,Hospital,227,249,4
H353,1,Hospital,228,331,3
H356,1,Hospital,229,143,1
H458,1,Hospital,230,68,2
H211,1,Hospital,231,131,3
H133,1,Hospital,232,251,2
H299,1,Hospital,233,287,2
H172,1,Hospital,234,29,1
H259,1,Hospital,235,172,2
H203,1,Hospital,236,70,3
H248,1,Hospital,237,288,4
H198,1,Hospital,238,47,1
H305,1,Hospital,239,78,2
H108,1,Hospital,240,361,5
H177,1,Hospital,241,73,2
H289,1,Hospital,242,149,1
H464,1,Hospital,243,82,1
H12,1,Hospital,244,349,3
H480,1,Hospital,245,388,2
H497,1,Hospital,246,304,4
H93,1,Hospital,247,340,2
H132,1,Hospital,248,24,1
H275,1,Hospital,249,0,0
H443,1,Hospital,250,0,0
H111,1,Hospital,251,0,0
H145,1,Hospital,252,98,1
H151,1,Hospital,253,44,1
H317,1,Hospital,254,220,1
H268,1,Hospital,255,4,1
H382,1,Hospital,256,320,4
H233,1,Hospital,257,39,1
H257,1,Hospital,258,200,3
H107,1,Hospital,259,199,2
H423,1,Hospital,260,195,1
H465,1,Hospital,261,0,0
H24,1,Hospital,262,265,3
H494,1,Hospital,263,256,2
H461,1,Hospital,264,239,2
H261,1,Hospital,265,137,1
H309,1,Hospital,266,74,3
H352,1,Hospital,267,391,5
H129,1,Hospital,268,191,4
H236,1,Hospital,269,194,4
H183,1,Hospital,270,135,2
H389,1,Hospital,271,228,3
H325,1,Hospital,272,445,3
H11,1,Hospital,273,252,2
H343,1,Hospital,274,440,5
H311,1,Hospital,275,373,4
H158,1,Hospital,276,188,2
H487,1,Hospital,277,38,2
H390,1,Hospital,278,59,1
H398,1,Hospital,279,362,5
H87,1,Hospital,280,372,1
H396,1,Hospital,281,0,0
H162,1,Hospital,282,34,1
H42,1,Hospital,283,152,2
H415,1,Hospital,284,170,2
H205,1,Hospital,285,353,1
H434,1,Hospital,286,454,3
H293,1,Hospital,287,0,0
H17,1,Hospital,288,157,2
H19,1,Hospital,289,223,1
H21,1,Hospital,290,101,3
H428,1,Hospital,291,0,0
H369,1,Hospital,292,0,0
H92,1,Hospital,293,144,1
H417,1,Hospital,294,275,2
H213,1,Hospital,295,28,2
H276,1,Hospital,296,341,5
H219,1,Hospital,297,399,2
H241,1,Hospital,298,317,3
H130,1,Hospital,299,236,2
H100,1,Hospital,300,0,0
H44,1,Hospital,301,67,2
H288,1,Hospital,302,424,3
H10,1,Hospital,303,268,2
H18,1,Hospital,304,96,2
H187,1,Hospital,305,216,1
H175,1,Hospital,306,481,5
H234,1,Hospital,307,109,2
H46,1,Hospital,308,0,0
H231,1,Hospital,309,293,4
H197,1,Hospital,310,23,1
H71,1,Hospital,311,0,0
H358,1,Hospital,312,18,1
H450,1,Hospital,313,314,3
H3,1,Hospital,314,392,5
H114,1,Hospital,315,13,1
H218,1,Hospital,316,0,0
H32,1,Hospital,317,404,4
H123,1,Hospital,318,37,2
H188,1,Hospital,319,0,0
H273,1,Hospital,320,163,3
H397,1,Hospital,321,134,1
H245,1,Hospital,322,422,3
H495,1,Hospital,323,93,2
H237,1,Hospital,324,267,3
H270,1,Hospital,325,107,3
H411,1,Hospital,326,270,4
H216,1,Hospital,327,123,1
H364,1,Hospital,328,210,2
H235,1,Hospital,329,470,5
H436,1,Hospital,330,469,3
H483,1,Hospital,331,114,2
H284,1,Hospital,332,221,4
H58,1,Hospital,333,452,3
H462,1,Hospital,334,310,1
H214,1,Hospital,335,343,5
H313,1,Hospital,336,171,1
H121,1,Hospital,337,326,4
H274,1,Hospital,338,417,4
H433,1,Hospital,339,145,1
H435,1,Hospital,340,323,1
H106,1,Hospital,341,444,4
H486,1,Hospital,342,308,2
H413,1,Hospital,343,342,3
H51,1,Hospital,344,382,3
H326,1,Hospital,345,449,4
H147,1,Hospital,346,198,2
H394,1,Hospital,347,63,2
H194,1,Hospital,348,385,1
H118,1,Hospital,349,350,3
H499,1,Hospital,350,406,4
H142,1,Hospital,351,116,1
H292,1,Hospital,352,0,0
H372,1,Hospital,353,207,2
H355,1,Hospital,354,0,0
H79,1,Hospital,355,54,1
H65,1,Hospital,356,102,2
H333,1,Hospital,357,260,2
H399,1,Hospital,358,49,1
H62,1,Hospital,359,478,3
H264,1,Hospital,360,0,0
H14,1,Hospital,361,432,4
H170,1,Hospital,362,0,0
H98,1,Hospital,363,66,2
H74,1,Hospital,364,247,3
H166,1,Hospital,365,196,2
H88,1,Hospital,366,421,4
H230,1,Hospital,367,0,0
H76,1,Hospital,368,99,2
