id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)","GS Match, P (D Proposing)","GS Match, P Prime (D Proposing)"
W90,1,Doctor,145,1,1,1,1
W259,1,Doctor,146,1,1,8,-1
W317,1,Doctor,147,2,2,2,2
W366,1,Doctor,148,2,1,2,1
W437,1,Doctor,149,3,2,1,-1
W456,1,Doctor,150,5,4,2,-1
W72,1,Doctor,151,7,4,7,4
W325,1,Doctor,152,4,2,4,2
W291,1,Doctor,153,1,1,3,3
W414,1,Doctor,154,2,2,2,2
W475,1,Doctor,155,5,4,1,1
W211,1,Doctor,156,1,1,1,1
W468,1,Doctor,157,0,0,14,-1
W272,1,Doctor,158,6,3,6,3
W217,1,Doctor,159,2,1,2,1
W179,1,Doctor,160,3,2,5,4
W435,1,Doctor,161,1,1,2,2
W185,1,Doctor,162,1,1,1,1
W462,1,Doctor,163,3,2,7,-1
W41,1,Doctor,164,2,1,4,3
W338,1,Doctor,165,0,0,23,-1
W451,1,Doctor,166,2,2,2,2
W376,1,Doctor,167,4,3,4,3
W82,1,Doctor,168,1,1,2,2
W107,1,Doctor,169,2,2,4,4
W149,1,Doctor,170,4,2,4,2
W113,1,Doctor,171,2,2,2,2
W2,1,Doctor,172,2,2,2,2
W53,1,Doctor,173,2,1,5,4
W7,1,Doctor,174,1,1,1,1
W422,1,Doctor,175,2,2,2,2
W48,1,Doctor,176,2,1,2,1
W190,1,Doctor,177,1,1,7,-1
W373,1,Doctor,178,1,1,3,3
W318,1,Doctor,179,4,3,5,4
W486,1,Doctor,180,2,2,2,2
W91,1,Doctor,181,1,1,1,1
W77,1,Doctor,182,2,2,10,-1
W295,1,Doctor,183,1,1,3,3
W251,1,Doctor,184,2,2,2,2
W450,1,Doctor,185,9,5,3,-1
W244,1,Doctor,186,1,1,1,1
W335,1,Doctor,187,2,1,2,1
W311,1,Doctor,188,1,1,1,1
W47,1,Doctor,189,1,1,6,-1
W394,1,Doctor,190,2,1,2,1
W58,1,Doctor,191,5,5,1,1
W401,1,Doctor,192,2,1,2,1
W397,1,Doctor,193,1,1,14,-1
W457,1,Doctor,194,1,1,1,1
W301,1,Doctor,195,9,5,3,-1
W255,1,Doctor,196,8,3,8,3
W22,1,Doctor,197,3,2,3,2
W167,1,Doctor,198,3,2,8,-1
W334,1,Doctor,199,1,1,2,2
W111,1,Doctor,200,2,1,4,3
W324,1,Doctor,201,1,1,1,1
W25,1,Doctor,202,2,1,2,1
W292,1,Doctor,203,3,2,3,2
W289,1,Doctor,204,5,3,5,3
W17,1,Doctor,205,1,1,1,1
W487,1,Doctor,206,2,2,5,4
W269,1,Doctor,207,3,2,3,2
W13,1,Doctor,208,2,1,7,5
W432,1,Doctor,209,3,1,3,1
W189,1,Doctor,210,10,4,10,4
W180,1,Doctor,211,1,1,2,-1
W162,1,Doctor,212,0,0,16,-1
W431,1,Doctor,213,4,3,1,-1
W99,1,Doctor,214,6,3,11,-1
W114,1,Doctor,215,3,2,6,5
W484,1,Doctor,216,3,2,3,2
W430,1,Doctor,217,3,2,9,-1
W455,1,Doctor,218,3,1,1,-1
W122,1,Doctor,219,2,2,2,2
W387,1,Doctor,220,3,2,4,3
W55,1,Doctor,221,1,1,6,5
W196,1,Doctor,222,1,1,7,3
W49,1,Doctor,223,0,0,8,-1
W483,1,Doctor,224,5,3,4,-1
W275,1,Doctor,225,5,4,9,-1
W225,1,Doctor,226,3,1,6,3
W327,1,Doctor,227,3,1,1,-1
W27,1,Doctor,228,2,2,12,-1
W379,1,Doctor,229,7,4,7,4
W70,1,Doctor,230,2,1,2,1
W153,1,Doctor,231,1,1,11,5
W88,1,Doctor,232,1,1,13,-1
W200,1,Doctor,233,2,1,3,2
W447,1,Doctor,234,2,1,16,-1
W303,1,Doctor,235,4,3,12,-1
W248,1,Doctor,236,0,0,5,-1
W3,1,Doctor,237,4,2,21,-1
W412,1,Doctor,238,1,1,1,1
W128,1,Doctor,239,6,4,5,3
W393,1,Doctor,240,2,2,2,2
W19,1,Doctor,241,2,1,2,1
W173,1,Doctor,242,5,2,11,-1
W276,1,Doctor,243,2,1,5,2
W402,1,Doctor,244,6,3,2,1
W214,1,Doctor,245,4,3,4,3
W265,1,Doctor,246,2,1,2,1
W94,1,Doctor,247,7,5,7,5
W52,1,Doctor,248,4,2,4,2
W237,1,Doctor,249,4,1,1,-1
W150,1,Doctor,250,7,2,7,2
W476,1,Doctor,251,4,1,4,1
W59,1,Doctor,252,1,1,2,2
W375,1,Doctor,253,2,1,8,4
W322,1,Doctor,254,4,2,9,-1
W8,1,Doctor,255,2,1,19,-1
W357,1,Doctor,256,5,2,16,-1
W399,1,Doctor,257,3,2,2,-1
W115,1,Doctor,258,5,4,3,-1
W261,1,Doctor,259,0,0,8,-1
W385,1,Doctor,260,1,1,15,-1
W164,1,Doctor,261,3,1,3,1
W343,1,Doctor,262,1,1,1,1
W345,1,Doctor,263,3,2,6,4
W290,1,Doctor,264,5,3,5,3
W360,1,Doctor,265,9,2,3,-1
W496,1,Doctor,266,3,1,3,1
W283,1,Doctor,267,2,2,2,2
W420,1,Doctor,268,8,4,9,-1
W207,1,Doctor,269,2,2,4,3
W388,1,Doctor,270,4,4,16,-1
W9,1,Doctor,271,2,1,4,2
W222,1,Doctor,272,2,1,7,4
W239,1,Doctor,273,6,1,8,3
W466,1,Doctor,274,7,3,8,-1
W193,1,Doctor,275,5,3,15,-1
W138,1,Doctor,276,2,2,2,2
W436,1,Doctor,277,1,1,1,1
W40,1,Doctor,278,5,1,15,-1
W492,1,Doctor,279,2,1,2,1
W332,1,Doctor,280,2,1,10,-1
W116,1,Doctor,281,1,1,5,3
W428,1,Doctor,282,2,1,2,1
W354,1,Doctor,283,2,1,3,2
W284,1,Doctor,284,5,1,4,-1
W321,1,Doctor,285,4,2,3,-1
W169,1,Doctor,286,4,1,23,-1
W221,1,Doctor,287,11,3,11,3
W249,1,Doctor,288,2,1,4,-1
W489,1,Doctor,289,2,1,5,2
W411,1,Doctor,290,1,1,16,-1
W243,1,Doctor,291,0,0,13,-1
W6,1,Doctor,292,8,3,7,2
W329,1,Doctor,293,1,1,1,1
W130,1,Doctor,294,5,1,7,2
W370,1,Doctor,295,13,3,4,-1
W372,1,Doctor,296,20,5,7,-1
W306,1,Doctor,297,3,1,3,1
W102,1,Doctor,298,5,1,5,1
W131,1,Doctor,299,4,1,4,1
W95,1,Doctor,300,7,2,7,2
W4,1,Doctor,301,8,3,8,3
W104,1,Doctor,302,0,0,5,-1
W441,1,Doctor,303,14,1,22,5
W268,1,Doctor,304,2,1,3,2
W34,1,Doctor,305,1,1,1,1
W30,1,Doctor,306,3,2,3,2
W147,1,Doctor,307,2,1,3,2
W470,1,Doctor,308,4,1,1,-1
W188,1,Doctor,309,7,4,7,4
W308,1,Doctor,310,9,3,9,3
W177,1,Doctor,311,9,2,14,-1
W108,1,Doctor,312,7,2,8,-1
W106,1,Doctor,313,1,1,30,-1
W293,1,Doctor,314,3,1,3,1
W12,1,Doctor,315,9,1,23,-1
W304,1,Doctor,316,0,0,13,-1
W464,1,Doctor,317,6,2,6,2
W409,1,Doctor,318,14,4,14,4
W382,1,Doctor,319,4,2,6,3
W356,1,Doctor,320,13,3,10,1
W29,1,Doctor,321,3,1,3,1
W353,1,Doctor,322,5,2,16,-1
W159,1,Doctor,323,0,0,16,-1
W67,1,Doctor,324,8,3,8,3
W163,1,Doctor,325,8,1,7,-1
W299,1,Doctor,326,7,2,10,-1
W403,1,Doctor,327,14,3,31,-1
W242,1,Doctor,328,2,1,2,1
W68,1,Doctor,329,2,1,3,-1
W86,1,Doctor,330,1,1,1,1
W309,1,Doctor,331,6,2,1,1
W252,1,Doctor,332,15,5,7,2
W241,1,Doctor,333,9,2,9,2
W65,1,Doctor,334,1,1,38,-1
W232,1,Doctor,335,10,3,10,3
W433,1,Doctor,336,10,3,10,3
W271,1,Doctor,337,19,3,11,-1
W43,1,Doctor,338,10,2,4,-1
W478,1,Doctor,339,14,4,14,4
W444,1,Doctor,340,5,2,5,2
W404,1,Doctor,341,4,3,4,3
W319,1,Doctor,342,4,1,13,4
W92,1,Doctor,343,17,5,9,4
W288,1,Doctor,344,16,3,21,5
W463,1,Doctor,345,3,2,3,2
W157,1,Doctor,346,4,1,16,-1
W80,1,Doctor,347,0,0,16,-1
W294,1,Doctor,348,4,2,27,-1
W440,1,Doctor,349,1,1,15,-1
W109,1,Doctor,350,8,1,8,1
W10,1,Doctor,351,5,2,5,2
W305,1,Doctor,352,8,1,11,-1
W112,1,Doctor,353,4,1,22,-1
W406,1,Doctor,354,11,5,6,-1
W234,1,Doctor,355,23,5,6,1
W491,1,Doctor,356,5,1,5,1
W434,1,Doctor,357,8,3,8,3
W421,1,Doctor,358,24,5,38,-1
W429,1,Doctor,359,1,1,2,2
W400,1,Doctor,360,3,1,9,3
W417,1,Doctor,361,12,2,41,-1
W69,1,Doctor,362,16,3,5,-1
W488,1,Doctor,363,8,2,7,-1
W348,1,Doctor,364,12,5,6,-1
W278,1,Doctor,365,2,1,2,1
W383,1,Doctor,366,5,1,20,5
W333,1,Doctor,367,6,2,15,-1
W236,1,Doctor,368,15,3,1,-1
W205,1,Doctor,369,4,1,2,-1
W89,1,Doctor,370,8,2,8,2
W101,1,Doctor,371,10,3,10,3
W165,1,Doctor,372,6,2,16,-1
W54,1,Doctor,373,7,2,25,-1
W160,1,Doctor,374,14,1,9,-1
W427,1,Doctor,375,12,5,26,-1
W344,1,Doctor,376,0,0,19,-1
W390,1,Doctor,377,21,3,16,-1
W24,1,Doctor,378,21,1,33,3
W192,1,Doctor,379,21,4,15,-1
W389,1,Doctor,380,13,2,18,3
W459,1,Doctor,381,15,3,10,-1
W331,1,Doctor,382,19,2,21,4
W359,1,Doctor,383,11,2,10,-1
W144,1,Doctor,384,10,3,10,3
W342,1,Doctor,385,7,1,7,1
W227,1,Doctor,386,16,3,12,-1
W156,1,Doctor,387,5,1,9,-1
W14,1,Doctor,388,1,1,32,-1
W405,1,Doctor,389,0,0,25,-1
W245,1,Doctor,390,16,3,42,-1
W416,1,Doctor,391,9,1,9,1
W212,1,Doctor,392,7,2,11,-1
W453,1,Doctor,393,10,3,24,-1
W158,1,Doctor,394,29,3,30,4
W274,1,Doctor,395,24,4,17,-1
W410,1,Doctor,396,23,5,16,-1
W218,1,Doctor,397,4,1,6,2
W97,1,Doctor,398,22,5,22,5
W15,1,Doctor,399,15,1,15,1
W482,1,Doctor,400,38,5,24,4
W154,1,Doctor,401,0,0,7,-1
W37,1,Doctor,402,10,5,11,-1
W277,1,Doctor,403,3,1,3,1
W339,1,Doctor,404,2,1,2,1
W250,1,Doctor,405,15,2,7,-1
W133,1,Doctor,406,4,1,4,1
W260,1,Doctor,407,7,2,7,2
W423,1,Doctor,408,7,1,7,1
W494,1,Doctor,409,16,5,17,-1
W472,1,Doctor,410,34,4,34,4
W73,1,Doctor,411,0,0,64,-1
W209,1,Doctor,412,7,1,23,3
W172,1,Doctor,413,0,0,20,-1
W168,1,Doctor,414,5,1,5,1
W140,1,Doctor,415,3,1,3,1
W238,1,Doctor,416,26,3,18,-1
W155,1,Doctor,417,22,5,20,-1
W493,1,Doctor,418,13,3,34,5
W257,1,Doctor,419,21,3,31,-1
W79,1,Doctor,420,33,4,16,-1
W280,1,Doctor,421,16,1,16,1
W191,1,Doctor,422,42,4,12,-1
W182,1,Doctor,423,23,4,8,-1
W178,1,Doctor,424,0,0,21,-1
W26,1,Doctor,425,16,2,1,-1
W213,1,Doctor,426,4,1,3,-1
W458,1,Doctor,427,3,2,48,-1
W223,1,Doctor,428,23,3,23,3
W352,1,Doctor,429,0,0,42,-1
W310,1,Doctor,430,26,3,29,-1
W228,1,Doctor,431,23,4,23,4
W364,1,Doctor,432,10,2,39,5
W270,1,Doctor,433,13,3,13,3
W264,1,Doctor,434,16,2,16,2
W449,1,Doctor,435,66,3,9,-1
W469,1,Doctor,436,39,5,25,-1
W36,1,Doctor,437,10,1,10,1
W297,1,Doctor,438,1,1,1,1
W328,1,Doctor,439,41,5,9,-1
W425,1,Doctor,440,8,1,9,2
W485,1,Doctor,441,34,5,15,-1
W76,1,Doctor,442,14,2,73,-1
W161,1,Doctor,443,0,0,1,-1
W42,1,Doctor,444,9,1,119,-1
W369,1,Doctor,445,0,0,139,-1
W446,1,Doctor,446,27,3,40,-1
W66,1,Doctor,447,19,2,15,-1
W262,1,Doctor,448,39,2,25,1
W75,1,Doctor,449,28,1,66,-1
W254,1,Doctor,450,21,1,21,1
W266,1,Doctor,451,34,2,34,2
W63,1,Doctor,452,73,3,73,3
W1,1,Doctor,453,76,3,61,-1
W479,1,Doctor,454,33,3,32,2
W377,1,Doctor,455,29,2,41,4
W81,1,Doctor,456,17,2,7,-1
W202,1,Doctor,457,30,2,30,2
W358,1,Doctor,458,31,4,15,-1
W316,1,Doctor,459,16,1,45,-1
W20,1,Doctor,460,21,3,37,4
W129,1,Doctor,461,0,0,9,-1
W183,1,Doctor,462,11,1,11,1
W349,1,Doctor,463,16,1,16,1
W296,1,Doctor,464,49,1,22,-1
W336,1,Doctor,465,15,2,8,-1
W206,1,Doctor,466,22,2,22,2
W84,1,Doctor,467,58,5,57,-1
W380,1,Doctor,468,25,2,25,2
W279,1,Doctor,469,52,2,94,-1
W363,1,Doctor,470,56,1,100,5
W124,1,Doctor,471,0,0,93,-1
W127,1,Doctor,472,35,2,35,2
W181,1,Doctor,473,48,4,48,4
W298,1,Doctor,474,0,0,58,-1
W56,1,Doctor,475,0,0,78,3
W74,1,Doctor,476,80,2,18,-1
W229,1,Doctor,477,18,1,18,1
W253,1,Doctor,478,68,3,47,-1
W442,1,Doctor,479,61,2,132,4
W408,1,Doctor,480,78,1,12,-1
W220,1,Doctor,481,79,4,12,-1
W57,1,Doctor,482,66,1,66,1
W439,1,Doctor,483,0,0,32,-1
W258,1,Doctor,484,0,0,150,-1
W139,1,Doctor,485,0,0,163,-1
W438,1,Doctor,486,0,0,62,1
W71,1,Doctor,487,71,1,25,-1
W110,1,Doctor,488,61,1,152,-1
W5,1,Doctor,489,0,0,125,-1
W374,1,Doctor,490,0,0,16,-1
W186,1,Doctor,491,195,3,80,-1
W426,1,Doctor,492,204,5,136,3
W199,1,Doctor,493,90,2,138,-1
W350,1,Doctor,494,85,1,85,1
W362,1,Doctor,495,73,3,45,-1
W413,1,Doctor,496,212,3,14,-1
W499,1,Doctor,497,196,1,86,-1
W480,1,Doctor,498,117,1,53,-1
W87,1,Doctor,499,190,2,190,2
W285,1,Doctor,500,0,0,464,-1
H355,1,Hospital,1,2,4,254,-1
H218,1,Hospital,2,51,1,268,-1
H146,1,Hospital,3,97,2,249,-1
H333,1,Hospital,4,14,2,14,2
H402,1,Hospital,5,19,4,308,-1
H235,1,Hospital,6,0,0,60,-1
H227,1,Hospital,7,38,1,38,1
H390,1,Hospital,8,5,4,57,1
H339,1,Hospital,9,84,2,84,2
H150,1,Hospital,10,163,3,109,1
H134,1,Hospital,11,118,2,103,-1
H418,1,Hospital,12,40,1,40,1
H223,1,Hospital,13,0,0,32,2
H65,1,Hospital,14,17,1,260,-1
H145,1,Hospital,15,25,1,25,1
H67,1,Hospital,16,117,1,117,1
H299,1,Hospital,17,63,1,63,1
H114,1,Hospital,18,70,2,7,1
H64,1,Hospital,19,137,3,137,3
H39,1,Hospital,20,113,1,113,1
H38,1,Hospital,21,108,1,108,1
H6,1,Hospital,22,119,2,149,-1
H447,1,Hospital,23,7,2,69,-1
H215,1,Hospital,24,141,3,141,3
H429,1,Hospital,25,125,4,211,-1
H301,1,Hospital,26,127,2,234,-1
H365,1,Hospital,27,128,3,284,-1
H36,1,Hospital,28,0,0,19,1
H155,1,Hospital,29,190,2,190,2
H293,1,Hospital,30,193,5,71,2
H413,1,Hospital,31,0,0,195,-1
H285,1,Hospital,32,88,2,396,-1
H329,1,Hospital,33,0,0,296,-1
H272,1,Hospital,34,54,1,54,1
H319,1,Hospital,35,34,1,34,1
H325,1,Hospital,36,20,1,20,1
H387,1,Hospital,37,47,5,226,2
H174,1,Hospital,38,89,1,89,1
H188,1,Hospital,39,4,1,150,-1
H156,1,Hospital,40,219,1,219,1
H411,1,Hospital,41,93,1,376,-1
H95,1,Hospital,42,86,2,236,-1
H239,1,Hospital,43,146,3,92,2
H362,1,Hospital,44,57,3,322,-1
H22,1,Hospital,45,65,2,218,-1
H483,1,Hospital,46,133,1,133,1
H356,1,Hospital,47,78,1,78,1
H167,1,Hospital,48,67,1,67,1
H262,1,Hospital,49,324,1,324,1
H493,1,Hospital,50,50,2,50,2
H279,1,Hospital,51,56,3,213,-1
H275,1,Hospital,52,80,2,80,2
H456,1,Hospital,53,183,4,198,-1
H170,1,Hospital,54,214,2,326,-1
H396,1,Hospital,55,207,1,207,1
H289,1,Hospital,56,74,4,96,-1
H398,1,Hospital,57,79,2,79,2
H481,1,Hospital,58,240,1,240,1
H202,1,Hospital,59,260,3,312,-1
H40,1,Hospital,60,87,4,363,-1
H112,1,Hospital,61,11,3,5,1
H238,1,Hospital,62,46,2,377,-1
H395,1,Hospital,63,353,1,163,-1
H248,1,Hospital,64,27,1,27,1
H162,1,Hospital,65,6,1,6,1
H158,1,Hospital,66,245,1,245,1
H297,1,Hospital,67,225,2,222,1
H496,1,Hospital,68,0,0,461,-1
H381,1,Hospital,69,69,1,185,-1
H108,1,Hospital,70,233,3,395,-1
H78,1,Hospital,71,186,1,186,1
H326,1,Hospital,72,0,0,367,-1
H127,1,Hospital,73,222,2,369,-1
H450,1,Hospital,74,0,0,409,-1
H113,1,Hospital,75,211,4,426,-1
H68,1,Hospital,76,230,2,230,2
H123,1,Hospital,77,115,2,257,-1
H474,1,Hospital,78,256,3,46,-1
H399,1,Hospital,79,258,3,352,-1
H296,1,Hospital,80,200,4,327,-1
H44,1,Hospital,81,255,1,274,-1
H454,1,Hospital,82,42,1,42,1
H211,1,Hospital,83,161,2,392,-1
H252,1,Hospital,84,283,1,288,-1
H492,1,Hospital,85,280,2,337,-1
H374,1,Hospital,86,286,3,214,-1
H311,1,Hospital,87,153,5,420,-1
H233,1,Hospital,88,206,3,232,-1
H292,1,Hospital,89,124,3,224,-1
H467,1,Hospital,90,252,4,88,2
H229,1,Hospital,91,188,1,188,1
H35,1,Hospital,92,0,0,56,3
H110,1,Hospital,93,45,1,45,1
H426,1,Hospital,94,0,0,265,-1
H261,1,Hospital,95,0,0,4,1
H125,1,Hospital,96,81,2,81,2
H371,1,Hospital,97,134,3,295,-1
H462,1,Hospital,98,16,2,65,1
H28,1,Hospital,99,0,0,36,2
H341,1,Hospital,100,281,2,97,1
H62,1,Hospital,101,232,2,51,1
H384,1,Hospital,102,329,3,183,2
H189,1,Hospital,103,59,2,227,-1
H442,1,Hospital,104,62,4,134,1
H431,1,Hospital,105,273,2,389,-1
H500,1,Hospital,106,73,1,193,-1
H397,1,Hospital,107,0,0,115,1
H338,1,Hospital,108,95,2,95,2
H408,1,Hospital,109,227,1,191,2
H401,1,Hospital,110,136,3,311,-1
H414,1,Hospital,111,21,2,21,2
H149,1,Hospital,112,91,1,91,1
H32,1,Hospital,113,126,2,126,2
H302,1,Hospital,114,226,2,48,1
H443,1,Hospital,115,332,2,416,-1
H312,1,Hospital,116,224,3,283,1
H5,1,Hospital,117,15,1,15,1
H486,1,Hospital,118,107,2,107,2
H250,1,Hospital,119,24,3,24,3
H236,1,Hospital,120,1,1,1,1
H368,1,Hospital,121,340,2,340,2
H77,1,Hospital,122,110,3,110,3
H361,1,Hospital,123,254,3,270,-1
H171,1,Hospital,124,267,4,267,4
H137,1,Hospital,125,195,3,359,4
H166,1,Hospital,126,123,1,123,1
H184,1,Hospital,127,299,1,299,1
H242,1,Hospital,128,336,1,336,1
H300,1,Hospital,129,382,5,388,-1
H241,1,Hospital,130,189,2,124,-1
H83,1,Hospital,131,116,3,354,-1
H57,1,Hospital,132,179,4,125,1
H237,1,Hospital,133,96,4,153,2
H346,1,Hospital,134,197,1,197,1
H111,1,Hospital,135,109,4,2,2
H25,1,Hospital,136,0,0,338,-1
H264,1,Hospital,137,103,2,285,-1
H198,1,Hospital,138,23,1,23,1
H314,1,Hospital,139,76,5,290,-1
H470,1,Hospital,140,105,1,105,1
H448,1,Hospital,141,313,3,252,2
H20,1,Hospital,142,208,3,178,1
H230,1,Hospital,143,159,2,159,2
H366,1,Hospital,144,162,2,162,2
H476,1,Hospital,145,178,4,135,3
H12,1,Hospital,146,213,2,347,-1
H151,1,Hospital,147,169,4,439,-1
H197,1,Hospital,148,144,1,144,1
H286,1,Hospital,149,3,1,3,1
H81,1,Hospital,150,31,1,31,1
H224,1,Hospital,151,343,1,239,2
H378,1,Hospital,152,288,5,449,-1
H412,1,Hospital,153,53,1,53,1
H47,1,Hospital,154,142,2,142,2
H446,1,Hospital,155,154,1,154,1
H307,1,Hospital,156,244,2,372,-1
H436,1,Hospital,157,192,1,192,1
H152,1,Hospital,158,61,1,61,1
H422,1,Hospital,159,92,3,329,-1
H416,1,Hospital,160,83,2,255,-1
H393,1,Hospital,161,98,1,94,-1
H4,1,Hospital,162,311,2,334,-1
H207,1,Hospital,163,271,3,429,-1
H55,1,Hospital,164,37,1,37,1
H178,1,Hospital,165,129,1,129,1
H46,1,Hospital,166,145,2,145,2
H59,1,Hospital,167,342,5,487,-1
H458,1,Hospital,168,0,0,212,-1
H455,1,Hospital,169,182,2,386,-1
H251,1,Hospital,170,184,1,184,1
H220,1,Hospital,171,220,3,258,-1
H179,1,Hospital,172,148,1,148,1
H255,1,Hospital,173,29,4,253,1
H304,1,Hospital,174,77,1,77,1
H480,1,Hospital,175,369,2,493,-1
H153,1,Hospital,176,0,0,281,2
H19,1,Hospital,177,304,1,189,-1
H154,1,Hospital,178,392,3,483,-1
H190,1,Hospital,179,164,3,143,1
