id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)","GS Match, P (D Proposing)","GS Match, P Prime (D Proposing)"
W463,1,Doctor,118,35,1,91,-1
W327,1,Doctor,119,56,2,68,-1
W420,1,Doctor,120,49,4,126,-1
W58,1,Doctor,121,70,4,341,-1
W369,1,Doctor,122,24,1,92,-1
W389,1,Doctor,123,31,1,50,-1
W85,1,Doctor,124,65,4,311,-1
W320,1,Doctor,125,71,3,139,-1
W48,1,Doctor,126,62,1,186,-1
W52,1,Doctor,127,59,2,282,-1
W326,1,Doctor,128,61,3,34,-1
W419,1,Doctor,129,48,1,101,-1
W172,1,Doctor,130,34,2,174,-1
W32,1,Doctor,131,46,1,162,-1
W380,1,Doctor,132,0,0,27,-1
W225,1,Doctor,133,71,3,178,-1
W162,1,Doctor,134,27,1,153,-1
W45,1,Doctor,135,40,1,55,-1
W489,1,Doctor,136,65,4,100,-1
W135,1,Doctor,137,41,2,186,-1
W105,1,Doctor,138,55,2,66,-1
W277,1,Doctor,139,38,1,170,-1
W197,1,Doctor,140,47,2,45,-1
W442,1,Doctor,141,64,2,345,-1
W239,1,Doctor,142,55,2,133,-1
W61,1,Doctor,143,69,4,40,-1
W182,1,Doctor,144,49,1,202,-1
W491,1,Doctor,145,50,1,55,-1
W210,1,Doctor,146,54,1,247,-1
W30,1,Doctor,147,85,5,195,-1
W310,1,Doctor,148,64,3,326,-1
W230,1,Doctor,149,53,1,1,-1
W60,1,Doctor,150,63,1,89,-1
W271,1,Doctor,151,17,1,118,-1
W342,1,Doctor,152,85,2,285,-1
W343,1,Doctor,153,45,1,366,-1
W11,1,Doctor,154,65,1,33,-1
W74,1,Doctor,155,68,1,17,-1
W189,1,Doctor,156,46,3,283,-1
W51,1,Doctor,157,46,1,141,-1
W470,1,Doctor,158,53,3,22,-1
W31,1,Doctor,159,56,2,256,-1
W382,1,Doctor,160,58,2,54,-1
W15,1,Doctor,161,62,2,117,-1
W417,1,Doctor,162,58,3,120,-1
W295,1,Doctor,163,64,1,113,-1
W333,1,Doctor,164,79,2,57,-1
W88,1,Doctor,165,0,0,138,-1
W409,1,Doctor,166,87,3,28,-1
W266,1,Doctor,167,67,2,93,-1
W406,1,Doctor,168,60,2,272,-1
W360,1,Doctor,169,70,1,271,-1
W113,1,Doctor,170,93,4,99,-1
W410,1,Doctor,171,79,3,50,-1
W449,1,Doctor,172,0,0,336,-1
W125,1,Doctor,173,39,1,203,-1
W490,1,Doctor,174,72,2,324,-1
W12,1,Doctor,175,98,2,175,-1
W430,1,Doctor,176,71,1,276,-1
W390,1,Doctor,177,75,2,263,-1
W313,1,Doctor,178,88,3,359,-1
W157,1,Doctor,179,74,1,141,-1
W427,1,Doctor,180,78,1,76,-1
W476,1,Doctor,181,64,1,106,-1
W314,1,Doctor,182,115,5,303,-1
W296,1,Doctor,183,51,1,364,-1
W190,1,Doctor,184,55,1,211,-1
W134,1,Doctor,185,98,5,173,-1
W355,1,Doctor,186,108,2,224,-1
W41,1,Doctor,187,74,1,303,-1
W174,1,Doctor,188,89,2,337,-1
W365,1,Doctor,189,65,1,317,-1
W299,1,Doctor,190,90,4,299,-1
W468,1,Doctor,191,64,1,67,-1
W349,1,Doctor,192,65,1,56,-1
W152,1,Doctor,193,82,1,297,-1
W215,1,Doctor,194,91,2,12,-1
W59,1,Doctor,195,96,1,187,-1
W386,1,Doctor,196,122,5,65,-1
W91,1,Doctor,197,107,3,255,-1
W149,1,Doctor,198,84,1,272,-1
W223,1,Doctor,199,91,3,161,-1
W242,1,Doctor,200,100,1,375,-1
W373,1,Doctor,201,86,2,160,-1
W252,1,Doctor,202,108,3,319,-1
W9,1,Doctor,203,111,4,239,-1
W255,1,Doctor,204,120,2,292,-1
W56,1,Doctor,205,91,1,2,-1
W219,1,Doctor,206,89,1,79,-1
W384,1,Doctor,207,93,1,279,-1
W161,1,Doctor,208,94,1,105,-1
W179,1,Doctor,209,98,2,50,-1
W466,1,Doctor,210,57,1,316,-1
W16,1,Doctor,211,103,3,323,-1
W175,1,Doctor,212,112,1,37,-1
W467,1,Doctor,213,84,2,326,-1
W416,1,Doctor,214,128,4,305,-1
W460,1,Doctor,215,124,4,94,-1
W160,1,Doctor,216,112,4,290,-1
W97,1,Doctor,217,95,3,75,-1
W228,1,Doctor,218,67,1,262,-1
W408,1,Doctor,219,81,1,289,-1
W151,1,Doctor,220,117,1,180,-1
W286,1,Doctor,221,120,3,203,-1
W94,1,Doctor,222,124,3,233,-1
W69,1,Doctor,223,119,3,353,-1
W89,1,Doctor,224,127,4,417,-1
W40,1,Doctor,225,131,3,204,-1
W260,1,Doctor,226,117,1,190,-1
W496,1,Doctor,227,137,2,264,-1
W364,1,Doctor,228,115,2,180,-1
W319,1,Doctor,229,98,1,202,-1
W143,1,Doctor,230,97,2,85,-1
W499,1,Doctor,231,74,1,90,-1
W232,1,Doctor,232,97,1,21,-1
W396,1,Doctor,233,72,1,336,-1
W231,1,Doctor,234,122,2,332,-1
W240,1,Doctor,235,112,1,90,-1
W1,1,Doctor,236,112,2,100,-1
W213,1,Doctor,237,128,2,398,-1
W57,1,Doctor,238,154,3,132,-1
W495,1,Doctor,239,167,5,179,-1
W26,1,Doctor,240,97,1,225,-1
W203,1,Doctor,241,122,2,313,-1
W131,1,Doctor,242,118,2,264,-1
W391,1,Doctor,243,152,3,166,-1
W457,1,Doctor,244,131,1,235,-1
W350,1,Doctor,245,156,5,329,-1
W387,1,Doctor,246,0,0,182,-1
W464,1,Doctor,247,154,4,127,-1
W96,1,Doctor,248,0,0,195,-1
W128,1,Doctor,249,154,3,153,-1
W227,1,Doctor,250,129,1,206,-1
W121,1,Doctor,251,163,5,160,-1
W483,1,Doctor,252,132,1,119,-1
W183,1,Doctor,253,126,2,210,-1
W432,1,Doctor,254,149,1,212,-1
W453,1,Doctor,255,149,1,18,-1
W318,1,Doctor,256,135,1,363,-1
W81,1,Doctor,257,103,1,144,-1
W198,1,Doctor,258,152,3,259,-1
W441,1,Doctor,259,141,2,38,-1
W393,1,Doctor,260,132,1,232,-1
W400,1,Doctor,261,154,3,110,-1
W336,1,Doctor,262,141,3,344,-1
W167,1,Doctor,263,145,1,101,-1
W140,1,Doctor,264,129,2,138,-1
W246,1,Doctor,265,160,3,331,-1
W300,1,Doctor,266,77,1,168,-1
W298,1,Doctor,267,146,3,285,-1
W440,1,Doctor,268,127,1,390,-1
W411,1,Doctor,269,161,1,138,-1
W385,1,Doctor,270,143,2,287,-1
W459,1,Doctor,271,38,1,238,-1
W474,1,Doctor,272,154,3,225,-1
W394,1,Doctor,273,179,4,467,-1
W461,1,Doctor,274,107,1,119,-1
W142,1,Doctor,275,96,1,69,-1
W106,1,Doctor,276,136,1,100,-1
W469,1,Doctor,277,156,1,467,-1
W146,1,Doctor,278,124,1,346,-1
W378,1,Doctor,279,164,4,158,-1
W288,1,Doctor,280,134,2,332,-1
W352,1,Doctor,281,127,2,127,2
W3,1,Doctor,282,144,2,287,-1
W340,1,Doctor,283,172,2,234,-1
W28,1,Doctor,284,111,1,363,-1
W245,1,Doctor,285,0,0,299,-1
W258,1,Doctor,286,167,4,406,-1
W267,1,Doctor,287,171,1,51,-1
W480,1,Doctor,288,141,3,189,-1
W47,1,Doctor,289,184,5,196,-1
W446,1,Doctor,290,137,2,32,-1
W107,1,Doctor,291,171,2,191,5
W38,1,Doctor,292,132,3,233,-1
W63,1,Doctor,293,94,1,57,-1
W108,1,Doctor,294,178,2,288,-1
W117,1,Doctor,295,169,1,426,-1
W381,1,Doctor,296,155,1,466,-1
W185,1,Doctor,297,197,2,228,-1
W217,1,Doctor,298,123,1,446,-1
W79,1,Doctor,299,189,3,292,-1
W186,1,Doctor,300,0,0,269,-1
W22,1,Doctor,301,129,1,272,-1
W398,1,Doctor,302,126,1,292,-1
W270,1,Doctor,303,150,1,238,-1
W103,1,Doctor,304,174,1,297,-1
W282,1,Doctor,305,174,2,275,-1
W280,1,Doctor,306,169,1,147,-1
W317,1,Doctor,307,135,1,169,3
W456,1,Doctor,308,152,1,186,-1
W311,1,Doctor,309,166,1,173,-1
W262,1,Doctor,310,147,1,365,-1
W302,1,Doctor,311,158,1,179,-1
W485,1,Doctor,312,90,1,368,-1
W498,1,Doctor,313,181,4,54,-1
W269,1,Doctor,314,133,2,254,-1
W62,1,Doctor,315,129,1,449,-1
W423,1,Doctor,316,163,1,335,-1
W374,1,Doctor,317,184,1,400,-1
W344,1,Doctor,318,216,3,339,-1
W158,1,Doctor,319,140,2,337,-1
W76,1,Doctor,320,205,1,102,-1
W71,1,Doctor,321,218,2,215,-1
W294,1,Doctor,322,193,3,334,-1
W471,1,Doctor,323,0,0,350,-1
W303,1,Doctor,324,0,0,64,-1
W145,1,Doctor,325,160,1,127,-1
W137,1,Doctor,326,136,1,347,-1
W10,1,Doctor,327,197,1,275,-1
W199,1,Doctor,328,160,1,47,-1
W321,1,Doctor,329,169,1,399,-1
W150,1,Doctor,330,211,1,438,-1
W116,1,Doctor,331,127,1,421,-1
W451,1,Doctor,332,122,1,32,-1
W335,1,Doctor,333,180,1,239,-1
W251,1,Doctor,334,196,3,348,-1
W5,1,Doctor,335,185,1,184,-1
W439,1,Doctor,336,218,3,366,-1
W102,1,Doctor,337,192,1,487,-1
W205,1,Doctor,338,221,5,252,-1
W488,1,Doctor,339,193,1,380,-1
W220,1,Doctor,340,214,2,214,2
W6,1,Doctor,341,263,5,451,-1
W124,1,Doctor,342,200,2,44,-1
W404,1,Doctor,343,235,1,184,-1
W193,1,Doctor,344,217,2,262,-1
W13,1,Doctor,345,145,1,198,-1
W120,1,Doctor,346,234,4,40,-1
W165,1,Doctor,347,250,3,264,-1
W241,1,Doctor,348,200,1,187,-1
W93,1,Doctor,349,253,3,450,-1
W169,1,Doctor,350,205,2,237,-1
W424,1,Doctor,351,253,4,362,-1
W34,1,Doctor,352,235,2,375,-1
W35,1,Doctor,353,234,1,269,-1
W144,1,Doctor,354,217,2,282,-1
W312,1,Doctor,355,213,1,408,-1
W339,1,Doctor,356,207,1,145,-1
W407,1,Doctor,357,267,3,477,-1
W114,1,Doctor,358,224,2,196,-1
W493,1,Doctor,359,246,2,354,-1
W278,1,Doctor,360,183,1,6,-1
W247,1,Doctor,361,264,3,425,-1
W316,1,Doctor,362,171,1,341,-1
W234,1,Doctor,363,238,1,448,-1
W65,1,Doctor,364,233,2,182,-1
W368,1,Doctor,365,225,2,437,-1
W292,1,Doctor,366,221,2,152,-1
W478,1,Doctor,367,243,3,409,-1
W95,1,Doctor,368,232,3,325,-1
W428,1,Doctor,369,191,1,119,-1
W256,1,Doctor,370,0,0,331,-1
W331,1,Doctor,371,211,1,131,-1
W111,1,Doctor,372,255,2,388,-1
W73,1,Doctor,373,247,2,365,-1
W309,1,Doctor,374,201,1,210,-1
W265,1,Doctor,375,245,1,420,-1
W218,1,Doctor,376,220,4,263,-1
W370,1,Doctor,377,0,0,447,-1
W4,1,Doctor,378,255,2,434,-1
W23,1,Doctor,379,277,3,324,-1
W479,1,Doctor,380,231,1,312,-1
W338,1,Doctor,381,270,5,220,-1
W17,1,Doctor,382,258,1,285,5
W201,1,Doctor,383,241,2,432,-1
W348,1,Doctor,384,228,1,341,-1
W435,1,Doctor,385,254,4,12,-1
W283,1,Doctor,386,205,1,309,-1
W462,1,Doctor,387,232,2,47,-1
W222,1,Doctor,388,241,2,300,-1
W414,1,Doctor,389,284,1,232,-1
W257,1,Doctor,390,307,3,127,-1
W200,1,Doctor,391,234,1,361,-1
W487,1,Doctor,392,279,2,195,-1
W192,1,Doctor,393,0,0,248,-1
W273,1,Doctor,394,276,2,210,-1
W229,1,Doctor,395,266,2,298,-1
W359,1,Doctor,396,339,3,150,-1
W454,1,Doctor,397,199,1,219,-1
W289,1,Doctor,398,285,1,465,-1
W195,1,Doctor,399,0,0,232,-1
W147,1,Doctor,400,256,1,329,-1
W345,1,Doctor,401,294,2,248,-1
W206,1,Doctor,402,242,1,432,-1
W118,1,Doctor,403,273,1,248,-1
W243,1,Doctor,404,256,1,398,-1
W372,1,Doctor,405,296,3,310,-1
W110,1,Doctor,406,230,1,430,-1
W53,1,Doctor,407,327,4,329,-1
W238,1,Doctor,408,317,2,400,-1
W92,1,Doctor,409,285,2,132,-1
W421,1,Doctor,410,324,2,184,-1
W8,1,Doctor,411,210,1,320,-1
W7,1,Doctor,412,328,3,468,-1
W477,1,Doctor,413,283,1,372,-1
W334,1,Doctor,414,313,2,222,-1
W458,1,Doctor,415,305,1,329,-1
W484,1,Doctor,416,238,1,300,-1
W284,1,Doctor,417,316,3,113,-1
W413,1,Doctor,418,291,1,346,-1
W100,1,Doctor,419,349,5,446,-1
W465,1,Doctor,420,304,1,281,-1
W29,1,Doctor,421,309,1,448,-1
W224,1,Doctor,422,287,1,210,-1
W148,1,Doctor,423,328,2,139,-1
W86,1,Doctor,424,315,1,426,-1
W297,1,Doctor,425,254,1,468,-1
W383,1,Doctor,426,308,1,364,-1
W18,1,Doctor,427,363,5,310,-1
W358,1,Doctor,428,330,1,456,-1
W123,1,Doctor,429,366,4,283,-1
W46,1,Doctor,430,349,3,435,-1
W324,1,Doctor,431,325,1,87,-1
W194,1,Doctor,432,300,1,170,-1
W24,1,Doctor,433,355,2,280,-1
W353,1,Doctor,434,377,4,378,-1
W126,1,Doctor,435,347,2,279,-1
W153,1,Doctor,436,326,1,373,-1
W279,1,Doctor,437,0,0,463,-1
W20,1,Doctor,438,357,2,75,-1
W356,1,Doctor,439,327,1,174,-1
W122,1,Doctor,440,364,3,223,-1
W136,1,Doctor,441,342,1,286,-1
W346,1,Doctor,442,358,2,358,2
W438,1,Doctor,443,331,1,451,-1
W445,1,Doctor,444,358,1,242,-1
W184,1,Doctor,445,333,1,403,-1
W276,1,Doctor,446,310,1,268,-1
W379,1,Doctor,447,343,2,448,-1
W263,1,Doctor,448,352,3,16,-1
W259,1,Doctor,449,382,1,88,-1
W72,1,Doctor,450,0,0,257,-1
W448,1,Doctor,451,381,1,128,-1
W42,1,Doctor,452,397,3,473,-1
W308,1,Doctor,453,383,3,479,-1
W367,1,Doctor,454,379,2,480,-1
W44,1,Doctor,455,385,2,460,-1
W77,1,Doctor,456,396,1,329,-1
W415,1,Doctor,457,421,4,151,-1
W323,1,Doctor,458,0,0,318,-1
W39,1,Doctor,459,402,4,421,-1
W375,1,Doctor,460,420,3,322,-1
W101,1,Doctor,461,390,3,154,-1
W347,1,Doctor,462,356,1,499,-1
W202,1,Doctor,463,400,2,391,-1
W83,1,Doctor,464,410,1,458,-1
W70,1,Doctor,465,400,3,251,-1
W138,1,Doctor,466,389,1,472,-1
W236,1,Doctor,467,0,0,482,-1
W216,1,Doctor,468,383,1,223,-1
W130,1,Doctor,469,433,4,332,-1
W274,1,Doctor,470,407,3,454,-1
W14,1,Doctor,471,439,1,242,-1
W133,1,Doctor,472,376,1,405,-1
W452,1,Doctor,473,397,1,434,3
W237,1,Doctor,474,444,3,336,-1
W90,1,Doctor,475,0,0,127,-1
W249,1,Doctor,476,438,2,443,-1
W129,1,Doctor,477,414,1,470,-1
W221,1,Doctor,478,436,2,474,-1
W443,1,Doctor,479,459,3,402,-1
W244,1,Doctor,480,353,1,436,2
W433,1,Doctor,481,437,1,450,2
W422,1,Doctor,482,458,1,477,4
W405,1,Doctor,483,441,1,274,-1
W341,1,Doctor,484,466,3,412,-1
W25,1,Doctor,485,481,4,485,-1
W27,1,Doctor,486,482,5,460,-1
W75,1,Doctor,487,462,1,479,-1
W214,1,Doctor,488,466,1,466,1
W170,1,Doctor,489,455,1,448,-1
W361,1,Doctor,490,461,1,261,-1
W261,1,Doctor,491,477,3,438,-1
W268,1,Doctor,492,469,2,480,-1
W329,1,Doctor,493,490,5,409,-1
W37,1,Doctor,494,477,1,397,-1
W473,1,Doctor,495,495,5,495,5
W80,1,Doctor,496,479,2,498,-1
W306,1,Doctor,497,493,3,212,-1
W159,1,Doctor,498,499,5,472,-1
W66,1,Doctor,499,500,4,491,-1
W377,1,Doctor,500,496,1,493,-1
H20,1,Hospital,1,5,1,149,-1
H434,1,Hospital,2,7,2,68,-1
H456,1,Hospital,3,2,1,94,-1
H117,1,Hospital,4,8,2,95,-1
H46,1,Hospital,5,3,1,52,-1
H311,1,Hospital,6,0,0,44,-1
H254,1,Hospital,7,9,3,5,-1
H226,1,Hospital,8,6,1,6,1
H72,1,Hospital,9,11,2,205,-1
H155,1,Hospital,10,10,1,360,-1
H251,1,Hospital,11,12,1,28,-1
H395,1,Hospital,12,16,2,158,-1
H201,1,Hospital,13,14,1,385,-1
H230,1,Hospital,14,13,1,448,-1
H112,1,Hospital,15,22,1,67,-1
H364,1,Hospital,16,19,2,54,-1
H338,1,Hospital,17,0,0,259,-1
H115,1,Hospital,18,24,2,85,-1
H432,1,Hospital,19,21,2,117,-1
H5,1,Hospital,20,25,1,255,-1
H161,1,Hospital,21,37,1,78,-1
H183,1,Hospital,22,18,2,154,-1
H113,1,Hospital,23,46,1,110,-1
H160,1,Hospital,24,31,2,64,-1
H478,1,Hospital,25,23,1,59,-1
H51,1,Hospital,26,39,2,166,-1
H436,1,Hospital,27,28,1,143,-1
H218,1,Hospital,28,26,1,51,-1
H398,1,Hospital,29,41,1,431,-1
H276,1,Hospital,30,40,1,209,-1
H481,1,Hospital,31,44,1,155,-1
H486,1,Hospital,32,15,1,36,-1
H491,1,Hospital,33,59,1,135,-1
H267,1,Hospital,34,38,1,132,-1
H87,1,Hospital,35,36,1,164,-1
H339,1,Hospital,36,52,3,97,-1
H23,1,Hospital,37,32,1,71,-1
H73,1,Hospital,38,55,4,194,-1
H370,1,Hospital,39,35,2,119,-1
H331,1,Hospital,40,48,3,24,-1
H258,1,Hospital,41,20,2,290,-1
H103,1,Hospital,42,66,2,23,-1
H382,1,Hospital,43,45,3,180,-1
H242,1,Hospital,44,27,1,58,-1
H116,1,Hospital,45,34,2,16,-1
H496,1,Hospital,46,62,1,123,-1
H345,1,Hospital,47,42,1,20,-1
H185,1,Hospital,48,67,1,217,-1
H448,1,Hospital,49,54,4,145,-1
H8,1,Hospital,50,61,1,88,-1
H366,1,Hospital,51,33,4,140,-1
H445,1,Hospital,52,64,2,212,-1
H421,1,Hospital,53,83,1,320,-1
H380,1,Hospital,54,58,2,206,-1
H403,1,Hospital,55,81,1,10,-1
H41,1,Hospital,56,29,5,151,-1
H495,1,Hospital,57,0,0,48,1
H96,1,Hospital,58,71,2,86,-1
H412,1,Hospital,59,63,1,30,-1
H415,1,Hospital,60,47,4,332,-1
H499,1,Hospital,61,60,4,324,-1
H406,1,Hospital,62,49,2,80,-1
H86,1,Hospital,63,70,1,66,-1
H30,1,Hospital,64,57,3,15,-1
H145,1,Hospital,65,78,1,108,-1
H360,1,Hospital,66,69,2,25,-1
H171,1,Hospital,67,68,2,387,-1
H194,1,Hospital,68,74,1,39,-1
H9,1,Hospital,69,43,3,167,-1
H391,1,Hospital,70,80,1,128,-1
H205,1,Hospital,71,65,1,191,-1
H451,1,Hospital,72,53,2,75,-1
H111,1,Hospital,73,84,5,196,-1
H93,1,Hospital,74,51,2,160,-1
H259,1,Hospital,75,75,1,346,-1
H426,1,Hospital,76,89,3,17,-1
H21,1,Hospital,77,87,1,118,-1
H404,1,Hospital,78,77,3,306,-1
H132,1,Hospital,79,91,1,29,-1
H271,1,Hospital,80,82,3,192,-1
H302,1,Hospital,81,110,1,26,-1
H243,1,Hospital,82,88,1,70,-1
H97,1,Hospital,83,96,2,231,-1
H184,1,Hospital,84,95,5,293,-1
H323,1,Hospital,85,73,3,3,-1
H240,1,Hospital,86,72,2,150,-1
H13,1,Hospital,87,105,1,328,-1
H45,1,Hospital,88,99,3,129,-1
H217,1,Hospital,89,107,1,138,-1
H3,1,Hospital,90,94,1,162,-1
H79,1,Hospital,91,50,1,235,-1
H386,1,Hospital,92,116,1,171,-1
H474,1,Hospital,93,123,3,208,-1
H300,1,Hospital,94,97,3,136,-1
H175,1,Hospital,95,90,1,1,-1
H181,1,Hospital,96,103,2,49,-1
H2,1,Hospital,97,115,1,220,-1
H59,1,Hospital,98,56,3,102,-1
H141,1,Hospital,99,85,1,21,-1
H126,1,Hospital,100,86,1,438,-1
H131,1,Hospital,101,101,1,157,-1
H109,1,Hospital,102,114,2,122,-1
H247,1,Hospital,103,106,1,215,-1
H176,1,Hospital,104,109,1,79,-1
H273,1,Hospital,105,146,1,4,-1
H274,1,Hospital,106,98,3,263,-1
H435,1,Hospital,107,120,2,76,-1
H169,1,Hospital,108,100,3,313,-1
H397,1,Hospital,109,124,4,35,-1
H135,1,Hospital,110,138,2,410,-1
H18,1,Hospital,111,136,3,163,-1
H151,1,Hospital,112,158,1,275,-1
H291,1,Hospital,113,92,1,414,-1
H130,1,Hospital,114,137,1,269,-1
H189,1,Hospital,115,117,1,8,-1
H341,1,Hospital,116,118,1,83,-1
H100,1,Hospital,117,163,1,50,-1
H35,1,Hospital,118,140,4,475,-1
H252,1,Hospital,119,160,1,161,-1
H91,1,Hospital,120,119,1,131,-1
H22,1,Hospital,121,125,1,27,-1
H173,1,Hospital,122,122,3,62,-1
H215,1,Hospital,123,93,1,61,-1
H144,1,Hospital,124,134,2,185,-1
H494,1,Hospital,125,129,3,11,-1
H232,1,Hospital,126,130,5,342,-1
H172,1,Hospital,127,151,2,7,-1
H284,1,Hospital,128,0,0,257,-1
H241,1,Hospital,129,141,1,374,-1
H314,1,Hospital,130,131,1,101,-1
H268,1,Hospital,131,145,1,471,-1
H378,1,Hospital,132,128,1,243,-1
H204,1,Hospital,133,113,3,45,-1
H288,1,Hospital,134,180,5,125,-1
H200,1,Hospital,135,126,1,9,-1
H147,1,Hospital,136,152,1,186,-1
H214,1,Hospital,137,0,0,170,-1
H12,1,Hospital,138,174,1,423,-1
H213,1,Hospital,139,170,2,34,-1
H308,1,Hospital,140,149,2,409,-1
H354,1,Hospital,141,192,1,96,-1
H154,1,Hospital,142,173,2,369,-1
H239,1,Hospital,143,139,1,371,-1
H104,1,Hospital,144,144,2,287,-1
H195,1,Hospital,145,156,1,232,-1
H438,1,Hospital,146,143,4,195,-1
H250,1,Hospital,147,150,1,175,-1
H14,1,Hospital,148,148,4,100,-1
H320,1,Hospital,149,168,1,103,-1
H188,1,Hospital,150,135,1,390,-1
H349,1,Hospital,151,147,4,112,-1
H89,1,Hospital,152,191,2,439,-1
H304,1,Hospital,153,157,2,55,-1
H245,1,Hospital,154,179,1,53,-1
H305,1,Hospital,155,108,2,236,-1
H137,1,Hospital,156,169,2,348,-1
H84,1,Hospital,157,76,4,461,-1
H427,1,Hospital,158,159,1,288,-1
H393,1,Hospital,159,0,0,230,-1
