id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)","GS Match, P (D Proposing)","GS Match, P Prime (D Proposing)"
W360,1,Doctor,165,5,5,5,5
W226,1,Doctor,166,1,1,1,1
W482,1,Doctor,167,4,3,11,-1
W305,1,Doctor,168,2,2,20,-1
W16,1,Doctor,169,1,1,2,2
W246,1,Doctor,170,4,4,10,-1
W30,1,Doctor,171,4,4,22,-1
W313,1,Doctor,172,1,1,8,-1
W470,1,Doctor,173,5,5,4,4
W95,1,Doctor,174,1,1,1,1
W120,1,Doctor,175,1,1,1,1
W373,1,Doctor,176,1,1,1,1
W311,1,Doctor,177,5,5,5,5
W194,1,Doctor,178,1,1,9,-1
W161,1,Doctor,179,2,2,2,2
W290,1,Doctor,180,3,3,3,3
W436,1,Doctor,181,1,1,10,-1
W329,1,Doctor,182,2,2,2,2
W324,1,Doctor,183,1,1,1,1
W386,1,Doctor,184,2,2,7,-1
W111,1,Doctor,185,1,1,1,1
W144,1,Doctor,186,2,2,8,-1
W131,1,Doctor,187,2,2,5,5
W9,1,Doctor,188,1,1,1,1
W394,1,Doctor,189,3,3,4,4
W299,1,Doctor,190,2,2,2,2
W25,1,Doctor,191,0,0,11,-1
W97,1,Doctor,192,1,1,1,1
W201,1,Doctor,193,1,1,3,3
W365,1,Doctor,194,2,2,2,2
W192,1,Doctor,195,1,1,1,1
W243,1,Doctor,196,1,1,1,1
W402,1,Doctor,197,1,1,4,3
W374,1,Doctor,198,0,0,12,-1
W455,1,Doctor,199,1,1,1,1
W65,1,Doctor,200,5,5,5,5
W154,1,Doctor,201,1,1,1,1
W437,1,Doctor,202,1,1,12,-1
W173,1,Doctor,203,1,1,5,5
W232,1,Doctor,204,3,3,3,3
W335,1,Doctor,205,0,0,4,4
W467,1,Doctor,206,1,1,1,1
W297,1,Doctor,207,5,5,9,-1
W361,1,Doctor,208,1,1,1,1
W85,1,Doctor,209,3,3,3,3
W122,1,Doctor,210,1,1,1,1
W413,1,Doctor,211,1,1,8,-1
W325,1,Doctor,212,1,1,1,1
W316,1,Doctor,213,2,2,1,1
W430,1,Doctor,214,2,2,2,2
W80,1,Doctor,215,1,1,1,1
W489,1,Doctor,216,2,2,2,2
W385,1,Doctor,217,2,2,2,2
W197,1,Doctor,218,1,1,1,1
W474,1,Doctor,219,3,3,5,5
W488,1,Doctor,220,5,5,7,-1
W291,1,Doctor,221,2,2,7,-1
W186,1,Doctor,222,2,2,6,-1
W41,1,Doctor,223,2,2,2,2
W348,1,Doctor,224,1,1,3,3
W448,1,Doctor,225,4,4,9,-1
W119,1,Doctor,226,1,1,15,-1
W244,1,Doctor,227,2,1,2,1
W500,1,Doctor,228,7,4,7,4
W51,1,Doctor,229,1,1,2,2
W99,1,Doctor,230,4,4,4,4
W204,1,Doctor,231,1,1,1,1
W229,1,Doctor,232,3,3,19,-1
W426,1,Doctor,233,1,1,6,-1
W130,1,Doctor,234,3,3,4,4
W4,1,Doctor,235,2,1,11,-1
W435,1,Doctor,236,4,4,13,-1
W78,1,Doctor,237,1,1,5,5
W44,1,Doctor,238,5,4,8,-1
W249,1,Doctor,239,3,3,3,3
W376,1,Doctor,240,1,1,4,3
W372,1,Doctor,241,3,3,3,3
W228,1,Doctor,242,1,1,1,1
W208,1,Doctor,243,4,3,4,3
W109,1,Doctor,244,2,2,2,2
W17,1,Doctor,245,1,1,17,-1
W433,1,Doctor,246,5,5,10,-1
W1,1,Doctor,247,2,2,2,2
W221,1,Doctor,248,0,0,7,-1
W486,1,Doctor,249,5,4,7,-1
W294,1,Doctor,250,2,2,5,5
W382,1,Doctor,251,1,1,3,-1
W301,1,Doctor,252,4,4,5,5
W140,1,Doctor,253,2,1,4,3
W462,1,Doctor,254,3,3,31,-1
W138,1,Doctor,255,4,2,13,-1
W64,1,Doctor,256,3,3,8,-1
W31,1,Doctor,257,3,2,9,-1
W336,1,Doctor,258,0,0,8,-1
W427,1,Doctor,259,0,0,10,-1
W321,1,Doctor,260,1,1,6,-1
W449,1,Doctor,261,1,1,1,1
W104,1,Doctor,262,4,4,9,-1
W268,1,Doctor,263,1,1,9,-1
W147,1,Doctor,264,4,4,8,-1
W250,1,Doctor,265,1,1,5,4
W395,1,Doctor,266,3,2,1,-1
W366,1,Doctor,267,0,0,8,-1
W114,1,Doctor,268,1,1,3,2
W240,1,Doctor,269,1,1,1,1
W216,1,Doctor,270,2,2,4,4
W215,1,Doctor,271,1,1,1,1
W128,1,Doctor,272,5,4,14,-1
W432,1,Doctor,273,0,0,10,-1
W451,1,Doctor,274,1,1,2,2
W168,1,Doctor,275,0,0,6,-1
W133,1,Doctor,276,1,1,1,1
W464,1,Doctor,277,1,1,2,2
W187,1,Doctor,278,1,1,2,2
W185,1,Doctor,279,1,1,4,3
W14,1,Doctor,280,1,1,1,1
W155,1,Doctor,281,3,3,27,-1
W396,1,Doctor,282,2,1,1,-1
W363,1,Doctor,283,4,4,8,-1
W210,1,Doctor,284,6,4,4,3
W484,1,Doctor,285,2,1,2,1
W351,1,Doctor,286,1,1,2,2
W52,1,Doctor,287,3,3,15,-1
W349,1,Doctor,288,2,2,2,2
W146,1,Doctor,289,6,4,3,-1
W245,1,Doctor,290,0,0,4,-1
W217,1,Doctor,291,5,3,7,5
W499,1,Doctor,292,3,3,5,-1
W370,1,Doctor,293,1,1,7,-1
W338,1,Doctor,294,2,2,2,2
W142,1,Doctor,295,2,2,2,2
W409,1,Doctor,296,2,2,2,2
W214,1,Doctor,297,2,2,11,-1
W213,1,Doctor,298,2,1,4,3
W323,1,Doctor,299,4,4,4,4
W418,1,Doctor,300,2,2,2,2
W116,1,Doctor,301,1,1,4,4
W466,1,Doctor,302,4,3,4,3
W404,1,Doctor,303,2,2,6,5
W74,1,Doctor,304,7,2,11,5
W342,1,Doctor,305,3,2,7,4
W105,1,Doctor,306,1,1,4,2
W475,1,Doctor,307,1,1,2,2
W145,1,Doctor,308,1,1,1,1
W424,1,Doctor,309,4,3,4,3
W93,1,Doctor,310,1,1,5,3
W259,1,Doctor,311,4,3,4,3
W343,1,Doctor,312,1,1,5,-1
W27,1,Doctor,313,5,4,8,-1
W298,1,Doctor,314,3,2,7,-1
W22,1,Doctor,315,4,2,8,-1
W265,1,Doctor,316,3,1,3,1
W403,1,Doctor,317,2,2,11,-1
W24,1,Doctor,318,1,1,16,-1
W254,1,Doctor,319,1,1,1,1
W115,1,Doctor,320,5,1,5,1
W346,1,Doctor,321,4,3,7,-1
W406,1,Doctor,322,7,5,1,-1
W255,1,Doctor,323,2,1,6,3
W408,1,Doctor,324,3,3,3,3
W11,1,Doctor,325,1,1,1,1
W67,1,Doctor,326,9,5,1,-1
W458,1,Doctor,327,1,1,2,2
W468,1,Doctor,328,7,4,3,-1
W34,1,Doctor,329,8,5,8,5
W369,1,Doctor,330,4,3,18,-1
W42,1,Doctor,331,7,5,12,-1
W75,1,Doctor,332,1,1,5,4
W237,1,Doctor,333,3,2,5,-1
W375,1,Doctor,334,5,2,5,2
W224,1,Doctor,335,2,1,2,1
W102,1,Doctor,336,3,1,7,5
W63,1,Doctor,337,4,4,4,4
W471,1,Doctor,338,4,3,14,-1
W60,1,Doctor,339,1,1,1,1
W328,1,Doctor,340,4,3,4,3
W193,1,Doctor,341,3,2,1,1
W167,1,Doctor,342,4,3,8,-1
W209,1,Doctor,343,3,3,3,3
W339,1,Doctor,344,1,1,1,1
W188,1,Doctor,345,2,2,13,-1
W263,1,Doctor,346,5,3,8,-1
W66,1,Doctor,347,1,1,1,1
W483,1,Doctor,348,2,1,3,2
W175,1,Doctor,349,1,1,5,3
W8,1,Doctor,350,2,2,2,2
W398,1,Doctor,351,8,5,8,5
W212,1,Doctor,352,1,1,4,4
W54,1,Doctor,353,4,2,10,-1
W444,1,Doctor,354,3,3,4,4
W469,1,Doctor,355,1,1,1,1
W227,1,Doctor,356,2,2,2,2
W7,1,Doctor,357,5,2,1,-1
W61,1,Doctor,358,2,2,23,-1
W445,1,Doctor,359,4,2,4,2
W174,1,Doctor,360,0,0,16,-1
W320,1,Doctor,361,4,3,4,3
W40,1,Doctor,362,1,1,3,3
W43,1,Doctor,363,4,4,12,-1
W112,1,Doctor,364,4,3,11,-1
W35,1,Doctor,365,3,1,5,3
W222,1,Doctor,366,4,3,2,-1
W79,1,Doctor,367,3,3,3,3
W121,1,Doctor,368,3,3,8,-1
W13,1,Doctor,369,11,4,5,-1
W293,1,Doctor,370,1,1,2,-1
W135,1,Doctor,371,0,0,2,-1
W280,1,Doctor,372,2,2,2,2
W191,1,Doctor,373,2,1,6,4
W36,1,Doctor,374,0,0,1,-1
W94,1,Doctor,375,4,2,10,-1
W479,1,Doctor,376,4,1,17,-1
W497,1,Doctor,377,3,2,3,2
W134,1,Doctor,378,1,1,1,1
W256,1,Doctor,379,1,1,1,1
W423,1,Doctor,380,2,1,2,1
W450,1,Doctor,381,2,2,2,2
W12,1,Doctor,382,3,3,3,3
W113,1,Doctor,383,1,1,8,4
W15,1,Doctor,384,10,4,5,-1
W100,1,Doctor,385,6,4,10,-1
W266,1,Doctor,386,8,4,11,-1
W431,1,Doctor,387,7,3,9,5
W160,1,Doctor,388,2,1,1,-1
W206,1,Doctor,389,8,4,4,-1
W414,1,Doctor,390,11,5,11,5
W292,1,Doctor,391,0,0,1,-1
W46,1,Doctor,392,10,3,6,-1
W400,1,Doctor,393,2,1,9,5
W23,1,Doctor,394,7,4,18,-1
W77,1,Doctor,395,5,2,22,-1
W251,1,Doctor,396,0,0,19,-1
W454,1,Doctor,397,4,1,4,1
W150,1,Doctor,398,2,2,18,-1
W236,1,Doctor,399,1,1,5,3
W59,1,Doctor,400,4,3,6,5
W307,1,Doctor,401,2,2,7,-1
W334,1,Doctor,402,1,1,1,1
W465,1,Doctor,403,6,3,3,-1
W230,1,Doctor,404,10,5,14,-1
W260,1,Doctor,405,8,3,5,-1
W286,1,Doctor,406,7,3,7,3
W309,1,Doctor,407,0,0,9,-1
W476,1,Doctor,408,12,5,14,-1
W170,1,Doctor,409,3,1,1,-1
W5,1,Doctor,410,10,5,10,5
W296,1,Doctor,411,1,1,5,-1
W495,1,Doctor,412,1,1,2,-1
W73,1,Doctor,413,3,2,4,3
W39,1,Doctor,414,4,2,2,-1
W165,1,Doctor,415,12,3,4,-1
W419,1,Doctor,416,3,2,6,3
W441,1,Doctor,417,3,1,16,-1
W20,1,Doctor,418,11,5,10,-1
W10,1,Doctor,419,1,1,1,1
W218,1,Doctor,420,1,1,3,-1
W252,1,Doctor,421,3,2,8,-1
W390,1,Doctor,422,0,0,11,-1
W368,1,Doctor,423,12,3,16,-1
W163,1,Doctor,424,0,0,1,1
W62,1,Doctor,425,8,4,8,4
W344,1,Doctor,426,6,1,1,-1
W485,1,Doctor,427,6,2,3,-1
W149,1,Doctor,428,3,1,23,-1
W182,1,Doctor,429,3,1,24,-1
W442,1,Doctor,430,3,1,3,1
W196,1,Doctor,431,0,0,3,2
W434,1,Doctor,432,1,1,10,-1
W452,1,Doctor,433,4,1,4,1
W277,1,Doctor,434,1,1,14,-1
W117,1,Doctor,435,19,5,7,3
W176,1,Doctor,436,4,1,5,2
W481,1,Doctor,437,20,5,7,-1
W91,1,Doctor,438,1,1,1,1
W318,1,Doctor,439,2,2,2,2
W57,1,Doctor,440,1,1,1,1
W207,1,Doctor,441,12,3,12,3
W108,1,Doctor,442,6,4,7,-1
W220,1,Doctor,443,3,1,3,1
W82,1,Doctor,444,3,1,3,1
W6,1,Doctor,445,13,5,4,-1
W274,1,Doctor,446,9,3,7,-1
W158,1,Doctor,447,1,1,12,4
W337,1,Doctor,448,0,0,4,-1
W92,1,Doctor,449,14,2,2,-1
W37,1,Doctor,450,7,3,4,-1
W179,1,Doctor,451,18,1,10,-1
W127,1,Doctor,452,7,2,4,-1
W276,1,Doctor,453,1,1,14,4
W129,1,Doctor,454,3,2,13,-1
W89,1,Doctor,455,3,1,5,-1
W151,1,Doctor,456,0,0,1,-1
W190,1,Doctor,457,13,2,4,-1
W460,1,Doctor,458,16,3,8,-1
W199,1,Doctor,459,10,2,3,-1
W491,1,Doctor,460,2,1,27,-1
W287,1,Doctor,461,6,1,2,-1
W377,1,Doctor,462,1,1,3,-1
W282,1,Doctor,463,15,3,14,-1
W478,1,Doctor,464,10,1,7,-1
W26,1,Doctor,465,1,1,7,4
W340,1,Doctor,466,12,1,4,-1
W358,1,Doctor,467,37,4,8,-1
W496,1,Doctor,468,3,2,3,2
W271,1,Doctor,469,5,3,5,3
W68,1,Doctor,470,2,1,13,-1
W110,1,Doctor,471,7,1,1,-1
W49,1,Doctor,472,15,3,11,-1
W181,1,Doctor,473,5,2,5,2
W141,1,Doctor,474,14,4,7,-1
W356,1,Doctor,475,7,2,7,2
W48,1,Doctor,476,8,2,9,-1
W472,1,Doctor,477,14,1,12,-1
W388,1,Doctor,478,19,1,3,-1
W319,1,Doctor,479,11,1,4,-1
W156,1,Doctor,480,7,2,3,-1
W28,1,Doctor,481,7,1,4,-1
W275,1,Doctor,482,16,1,3,-1
W143,1,Doctor,483,6,1,5,-1
W198,1,Doctor,484,47,1,8,-1
W364,1,Doctor,485,34,3,17,-1
W443,1,Doctor,486,37,4,3,-1
W401,1,Doctor,487,5,1,4,-1
W411,1,Doctor,488,16,4,6,-1
W189,1,Doctor,489,7,1,3,-1
W456,1,Doctor,490,15,1,1,-1
W241,1,Doctor,491,71,4,2,-1
W169,1,Doctor,492,75,3,3,-1
W69,1,Doctor,493,9,1,8,-1
W235,1,Doctor,494,98,1,5,-1
W438,1,Doctor,495,3,1,3,1
W177,1,Doctor,496,5,1,1,-1
W289,1,Doctor,497,193,3,2,-1
W180,1,Doctor,498,78,1,1,-1
W269,1,Doctor,499,1,1,1,1
W378,1,Doctor,500,375,2,9,-1
H46,1,Hospital,1,60,1,496,-1
H42,1,Hospital,2,0,0,262,-1
H324,1,Hospital,3,434,4,219,2
H182,1,Hospital,4,107,1,107,1
H363,1,Hospital,5,54,2,54,2
H389,1,Hospital,6,359,1,359,1
H125,1,Hospital,7,0,0,135,-1
H218,1,Hospital,8,215,1,215,1
H190,1,Hospital,9,0,0,87,1
H77,1,Hospital,10,210,2,210,2
H382,1,Hospital,11,253,2,52,1
H492,1,Hospital,12,250,3,429,-1
H298,1,Hospital,13,95,1,95,1
H244,1,Hospital,14,203,4,158,-1
H115,1,Hospital,15,348,2,287,-1
H150,1,Hospital,16,0,0,86,-1
H300,1,Hospital,17,140,1,140,1
H317,1,Hospital,18,338,3,389,-1
H270,1,Hospital,19,43,3,43,3
H429,1,Hospital,20,255,3,233,-1
H262,1,Hospital,21,209,1,209,1
H195,1,Hospital,22,87,5,203,1
H202,1,Hospital,23,174,2,174,2
H168,1,Hospital,24,110,1,110,1
H154,1,Hospital,25,470,2,375,-1
H149,1,Hospital,26,15,1,15,1
H416,1,Hospital,27,171,2,451,-1
H114,1,Hospital,28,473,1,473,1
H404,1,Hospital,29,138,2,273,-1
H138,1,Hospital,30,141,1,266,-1
H8,1,Hospital,31,368,2,21,-1
H325,1,Hospital,32,257,2,392,-1
H123,1,Hospital,33,58,3,78,1
H261,1,Hospital,34,76,5,225,-1
H243,1,Hospital,35,65,3,437,-1
H428,1,Hospital,36,104,2,109,1
H386,1,Hospital,37,369,3,7,2
H158,1,Hospital,38,49,1,49,1
H174,1,Hospital,39,186,1,404,-1
H171,1,Hospital,40,214,1,214,1
H14,1,Hospital,41,11,2,154,-1
H246,1,Hospital,42,67,2,315,-1
H235,1,Hospital,43,313,2,31,1
H60,1,Hospital,44,61,2,186,-1
H137,1,Hospital,45,331,2,259,-1
H39,1,Hospital,46,231,1,231,1
H130,1,Hospital,47,18,2,252,1
H232,1,Hospital,48,295,1,295,1
H473,1,Hospital,49,98,4,472,-1
H385,1,Hospital,50,228,2,228,2
H350,1,Hospital,51,329,1,329,1
H293,1,Hospital,52,14,1,14,1
H358,1,Hospital,53,392,3,386,-1
H68,1,Hospital,54,293,2,442,-1
H133,1,Hospital,55,410,1,410,1
H326,1,Hospital,56,218,1,218,1
H108,1,Hospital,57,378,1,378,1
H455,1,Hospital,58,99,1,127,-1
H110,1,Hospital,59,0,0,129,5
H481,1,Hospital,60,78,1,283,-1
H199,1,Hospital,61,308,2,308,2
H93,1,Hospital,62,318,2,321,-1
H34,1,Hospital,63,247,1,247,1
H228,1,Hospital,64,321,1,116,-1
H238,1,Hospital,65,0,0,458,-1
H184,1,Hospital,66,142,3,470,-1
H200,1,Hospital,67,252,2,232,-1
H391,1,Hospital,68,212,1,212,1
H488,1,Hospital,69,126,1,126,1
H303,1,Hospital,70,40,3,328,-1
H297,1,Hospital,71,388,2,493,-1
H359,1,Hospital,72,185,1,185,1
H315,1,Hospital,73,0,0,30,4
H336,1,Hospital,74,204,2,204,2
H240,1,Hospital,75,268,3,398,-1
H106,1,Hospital,76,345,3,278,1
H331,1,Hospital,77,114,2,145,1
H179,1,Hospital,78,50,2,254,-1
H99,1,Hospital,79,379,1,379,1
H222,1,Hospital,80,376,3,327,2
H177,1,Hospital,81,249,4,483,-1
H43,1,Hospital,82,0,0,449,-1
H252,1,Hospital,83,433,1,433,1
H41,1,Hospital,84,71,1,155,-1
H462,1,Hospital,85,146,1,146,1
H491,1,Hospital,86,119,2,114,1
H151,1,Hospital,87,310,4,474,-1
H236,1,Hospital,88,428,4,119,1
H173,1,Hospital,89,26,1,26,1
H366,1,Hospital,90,202,1,139,-1
H53,1,Hospital,91,395,1,93,-1
H124,1,Hospital,92,74,4,486,-1
H217,1,Hospital,93,156,1,370,-1
H161,1,Hospital,94,187,3,258,-1
H15,1,Hospital,95,0,0,385,-1
H295,1,Hospital,96,25,1,25,1
H413,1,Hospital,97,415,2,476,-1
H255,1,Hospital,98,389,1,353,-1
H32,1,Hospital,99,151,1,151,1
H197,1,Hospital,100,302,1,302,1
H362,1,Hospital,101,398,2,62,1
H480,1,Hospital,102,483,3,330,-1
H91,1,Hospital,103,385,2,83,1
H354,1,Hospital,104,0,0,90,2
H447,1,Hospital,105,353,1,487,-1
H445,1,Hospital,106,190,1,190,1
H415,1,Hospital,107,314,1,411,-1
H207,1,Hospital,108,355,4,355,4
H348,1,Hospital,109,403,1,368,-1
H397,1,Hospital,110,72,3,409,-1
H330,1,Hospital,111,115,2,115,2
H268,1,Hospital,112,127,2,348,1
H183,1,Hospital,113,7,2,72,1
H398,1,Hospital,114,441,1,441,1
H56,1,Hospital,115,366,1,153,-1
H264,1,Hospital,116,460,1,184,-1
H251,1,Hospital,117,172,1,121,-1
H333,1,Hospital,118,29,2,29,2
H440,1,Hospital,119,362,1,238,-1
H459,1,Hospital,120,97,1,97,1
H341,1,Hospital,121,281,3,396,-1
H371,1,Hospital,122,397,1,397,1
H327,1,Hospital,123,305,1,322,-1
H461,1,Hospital,124,244,1,244,1
H349,1,Hospital,125,197,4,428,-1
H201,1,Hospital,126,102,1,102,1
H334,1,Hospital,127,306,3,332,2
H122,1,Hospital,128,411,4,253,3
H410,1,Hospital,129,159,2,421,-1
H337,1,Hospital,130,0,0,405,-1
H287,1,Hospital,131,189,2,56,1
H493,1,Hospital,132,188,1,188,1
H245,1,Hospital,133,298,1,366,-1
H426,1,Hospital,134,0,0,420,-1
H384,1,Hospital,135,408,4,150,-1
H135,1,Hospital,136,437,5,57,1
H213,1,Hospital,137,323,3,318,-1
H51,1,Hospital,138,335,1,335,1
H323,1,Hospital,139,283,3,387,1
H377,1,Hospital,140,262,2,290,-1
H307,1,Hospital,141,236,4,65,-1
H482,1,Hospital,142,240,1,391,-1
H409,1,Hospital,143,152,1,412,-1
H152,1,Hospital,144,70,1,70,1
H494,1,Hospital,145,168,2,384,-1
H155,1,Hospital,146,363,2,156,-1
H118,1,Hospital,147,1,1,1,1
H170,1,Hospital,148,494,2,431,5
H475,1,Hospital,149,44,1,44,1
H181,1,Hospital,150,263,2,118,1
H414,1,Hospital,151,0,0,181,-1
H90,1,Hospital,152,196,1,196,1
H285,1,Hospital,153,222,2,20,-1
H456,1,Hospital,154,381,2,381,2
H266,1,Hospital,155,453,1,167,-1
H70,1,Hospital,156,227,1,227,1
H328,1,Hospital,157,139,1,456,-1
H458,1,Hospital,158,147,1,147,1
H81,1,Hospital,159,94,3,418,-1
H224,1,Hospital,160,57,4,187,1
H282,1,Hospital,161,286,3,313,-1
H465,1,Hospital,162,299,1,299,1
H322,1,Hospital,163,63,1,63,1
H335,1,Hospital,164,158,2,168,-1
H484,1,Hospital,165,45,2,362,1
H281,1,Hospital,166,82,1,82,1
H272,1,Hospital,167,5,1,5,1
H109,1,Hospital,168,489,2,263,-1
H16,1,Hospital,169,170,4,369,-1
H438,1,Hospital,170,167,3,434,-1
H33,1,Hospital,171,109,5,374,-1
H187,1,Hospital,172,20,1,221,-1
H189,1,Hospital,173,0,0,172,-1
H258,1,Hospital,174,490,2,141,-1
H464,1,Hospital,175,418,3,301,1
H131,1,Hospital,176,439,1,439,1
