id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)","GS Match, P (D Proposing)","GS Match, P Prime (D Proposing)"
W194,1,Doctor,76,2,2,2,2
W417,1,Doctor,77,2,1,2,1
W50,1,Doctor,78,1,1,1,1
W84,1,Doctor,79,1,1,1,1
W400,1,Doctor,80,1,1,1,1
W26,1,Doctor,81,1,1,1,1
W289,1,Doctor,82,2,2,2,2
W399,1,Doctor,83,1,1,1,1
W332,1,Doctor,84,3,3,3,3
W62,1,Doctor,85,2,2,2,2
W420,1,Doctor,86,1,1,1,1
W198,1,Doctor,87,1,1,1,1
W162,1,Doctor,88,4,3,4,3
W192,1,Doctor,89,1,1,1,1
W444,1,Doctor,90,1,1,1,1
W35,1,Doctor,91,1,1,1,1
W204,1,Doctor,92,2,1,1,-1
W167,1,Doctor,93,2,2,2,2
W279,1,Doctor,94,1,1,1,1
W324,1,Doctor,95,1,1,1,1
W303,1,Doctor,96,1,1,1,1
W138,1,Doctor,97,1,1,1,1
W101,1,Doctor,98,1,1,1,1
W176,1,Doctor,99,1,1,1,1
W227,1,Doctor,100,1,1,1,1
W348,1,Doctor,101,1,1,1,1
W377,1,Doctor,102,2,2,2,2
W383,1,Doctor,103,3,3,3,3
W68,1,Doctor,104,1,1,1,1
W472,1,Doctor,105,2,2,2,2
W115,1,Doctor,106,1,1,1,1
W357,1,Doctor,107,4,4,4,4
W146,1,Doctor,108,2,2,2,2
W432,1,Doctor,109,1,1,1,1
W292,1,Doctor,110,2,2,2,2
W46,1,Doctor,111,1,1,1,1
W234,1,Doctor,112,2,2,2,2
W123,1,Doctor,113,2,2,2,2
W143,1,Doctor,114,1,1,1,1
W183,1,Doctor,115,1,1,1,1
W228,1,Doctor,116,1,1,1,1
W31,1,Doctor,117,2,1,1,-1
W124,1,Doctor,118,1,1,1,1
W140,1,Doctor,119,1,1,1,1
W467,1,Doctor,120,2,2,2,2
W64,1,Doctor,121,1,1,1,1
W406,1,Doctor,122,3,2,3,2
W241,1,Doctor,123,1,1,1,1
W201,1,Doctor,124,1,1,1,1
W7,1,Doctor,125,2,1,2,1
W139,1,Doctor,126,4,3,4,3
W306,1,Doctor,127,1,1,1,1
W182,1,Doctor,128,4,3,2,-1
W293,1,Doctor,129,1,1,1,1
W441,1,Doctor,130,1,1,1,1
W494,1,Doctor,131,3,2,3,2
W254,1,Doctor,132,1,1,1,1
W95,1,Doctor,133,5,4,5,4
W255,1,Doctor,134,1,1,1,1
W394,1,Doctor,135,2,1,2,1
W216,1,Doctor,136,1,1,1,1
W208,1,Doctor,137,1,1,1,1
W180,1,Doctor,138,1,1,1,1
W496,1,Doctor,139,3,2,3,2
W461,1,Doctor,140,3,1,3,1
W312,1,Doctor,141,1,1,1,1
W421,1,Doctor,142,2,2,2,2
W452,1,Doctor,143,1,1,1,1
W96,1,Doctor,144,1,1,1,1
W282,1,Doctor,145,2,1,2,1
W316,1,Doctor,146,1,1,1,1
W22,1,Doctor,147,1,1,1,1
W391,1,Doctor,148,4,4,4,4
W489,1,Doctor,149,2,2,2,2
W36,1,Doctor,150,1,1,1,1
W229,1,Doctor,151,3,1,3,1
W276,1,Doctor,152,1,1,1,1
W437,1,Doctor,153,3,3,3,3
W351,1,Doctor,154,1,1,1,1
W486,1,Doctor,155,1,1,1,1
W480,1,Doctor,156,3,2,3,2
W341,1,Doctor,157,2,2,2,2
W191,1,Doctor,158,1,1,1,1
W288,1,Doctor,159,1,1,1,1
W448,1,Doctor,160,2,1,2,1
W231,1,Doctor,161,6,4,6,4
W53,1,Doctor,162,5,4,5,4
W6,1,Doctor,163,1,1,1,1
W387,1,Doctor,164,1,1,1,1
W220,1,Doctor,165,7,3,7,3
W28,1,Doctor,166,1,1,1,1
W464,1,Doctor,167,2,2,2,2
W133,1,Doctor,168,3,2,3,2
W434,1,Doctor,169,5,4,5,4
W474,1,Doctor,170,1,1,1,1
W51,1,Doctor,171,1,1,1,1
W132,1,Doctor,172,1,1,1,1
W12,1,Doctor,173,6,5,4,3
W145,1,Doctor,174,2,1,2,1
W280,1,Doctor,175,3,3,3,3
W330,1,Doctor,176,1,1,1,1
W363,1,Doctor,177,2,2,2,2
W122,1,Doctor,178,2,1,2,1
W80,1,Doctor,179,1,1,1,1
W144,1,Doctor,180,2,2,2,2
W106,1,Doctor,181,1,1,3,2
W9,1,Doctor,182,1,1,1,1
W100,1,Doctor,183,3,2,3,2
W356,1,Doctor,184,1,1,1,1
W405,1,Doctor,185,2,1,2,1
W224,1,Doctor,186,2,1,2,1
W349,1,Doctor,187,1,1,1,1
W57,1,Doctor,188,1,1,1,1
W69,1,Doctor,189,5,2,5,2
W205,1,Doctor,190,1,1,1,1
W141,1,Doctor,191,4,2,4,2
W29,1,Doctor,192,3,2,3,2
W270,1,Doctor,193,4,2,4,2
W177,1,Doctor,194,1,1,1,1
W393,1,Doctor,195,1,1,1,1
W41,1,Doctor,196,2,1,2,1
W456,1,Doctor,197,3,2,3,2
W447,1,Doctor,198,3,2,3,2
W217,1,Doctor,199,3,1,2,-1
W189,1,Doctor,200,3,2,3,2
W335,1,Doctor,201,2,1,2,1
W104,1,Doctor,202,0,0,6,-1
W392,1,Doctor,203,1,1,1,1
W390,1,Doctor,204,2,1,2,1
W187,1,Doctor,205,2,1,2,1
W175,1,Doctor,206,4,2,4,2
W226,1,Doctor,207,7,3,7,3
W499,1,Doctor,208,2,1,2,1
W155,1,Doctor,209,5,3,5,3
W153,1,Doctor,210,2,1,2,1
W267,1,Doctor,211,1,1,1,1
W404,1,Doctor,212,1,1,1,1
W415,1,Doctor,213,1,1,1,1
W427,1,Doctor,214,6,3,6,3
W300,1,Doctor,215,3,1,3,1
W207,1,Doctor,216,4,3,4,3
W488,1,Doctor,217,8,2,1,-1
W355,1,Doctor,218,1,1,1,1
W364,1,Doctor,219,3,2,3,2
W230,1,Doctor,220,1,1,1,1
W495,1,Doctor,221,3,2,3,2
W433,1,Doctor,222,3,3,3,3
W333,1,Doctor,223,4,2,4,2
W261,1,Doctor,224,1,1,1,1
W367,1,Doctor,225,2,1,2,1
W260,1,Doctor,226,4,2,4,2
W477,1,Doctor,227,5,2,1,-1
W39,1,Doctor,228,4,2,1,-1
W54,1,Doctor,229,1,1,1,1
W453,1,Doctor,230,1,1,1,1
W165,1,Doctor,231,2,1,2,1
W301,1,Doctor,232,9,5,9,5
W24,1,Doctor,233,3,3,3,3
W491,1,Doctor,234,2,1,2,1
W271,1,Doctor,235,3,2,3,2
W411,1,Doctor,236,7,4,7,4
W27,1,Doctor,237,1,1,1,1
W108,1,Doctor,238,1,1,1,1
W78,1,Doctor,239,3,2,3,2
W285,1,Doctor,240,3,2,3,2
W395,1,Doctor,241,2,1,2,1
W381,1,Doctor,242,7,3,7,3
W232,1,Doctor,243,4,1,4,1
W262,1,Doctor,244,1,1,1,1
W490,1,Doctor,245,1,1,1,1
W221,1,Doctor,246,8,4,8,4
W497,1,Doctor,247,5,3,5,3
W203,1,Doctor,248,3,3,3,3
W375,1,Doctor,249,4,1,3,-1
W112,1,Doctor,250,6,5,3,2
W446,1,Doctor,251,4,2,4,2
W371,1,Doctor,252,5,4,5,4
W158,1,Doctor,253,3,2,3,2
W307,1,Doctor,254,2,2,2,2
W294,1,Doctor,255,4,1,2,-1
W380,1,Doctor,256,10,4,7,3
W240,1,Doctor,257,7,3,7,3
W291,1,Doctor,258,6,2,6,2
W93,1,Doctor,259,7,4,4,2
W244,1,Doctor,260,2,2,2,2
W157,1,Doctor,261,1,1,1,1
W317,1,Doctor,262,2,1,2,1
W170,1,Doctor,263,1,1,1,1
W297,1,Doctor,264,2,1,2,1
W38,1,Doctor,265,7,4,6,-1
W129,1,Doctor,266,9,2,9,2
W460,1,Doctor,267,14,1,4,-1
W401,1,Doctor,268,2,1,1,-1
W206,1,Doctor,269,2,1,2,1
W372,1,Doctor,270,6,3,6,3
W358,1,Doctor,271,4,2,4,2
W479,1,Doctor,272,10,1,10,1
W500,1,Doctor,273,1,1,1,1
W131,1,Doctor,274,1,1,1,1
W82,1,Doctor,275,2,1,2,1
W431,1,Doctor,276,1,1,1,1
W308,1,Doctor,277,1,1,1,1
W148,1,Doctor,278,3,1,3,1
W340,1,Doctor,279,11,4,1,-1
W327,1,Doctor,280,4,2,4,2
W185,1,Doctor,281,3,1,3,1
W449,1,Doctor,282,4,2,4,2
W32,1,Doctor,283,5,3,5,3
W37,1,Doctor,284,2,1,2,1
W337,1,Doctor,285,6,3,6,3
W109,1,Doctor,286,7,2,7,2
W249,1,Doctor,287,2,1,2,1
W15,1,Doctor,288,1,1,1,1
W253,1,Doctor,289,6,2,6,2
W305,1,Doctor,290,2,1,2,1
W18,1,Doctor,291,2,1,2,1
W275,1,Doctor,292,2,1,2,1
W45,1,Doctor,293,1,1,1,1
W362,1,Doctor,294,0,0,9,-1
W166,1,Doctor,295,3,2,3,2
W435,1,Doctor,296,0,0,4,-1
W164,1,Doctor,297,8,4,8,4
W410,1,Doctor,298,5,2,5,2
W416,1,Doctor,299,2,2,2,2
W266,1,Doctor,300,2,1,1,-1
W397,1,Doctor,301,1,1,1,1
W259,1,Doctor,302,1,1,1,1
W246,1,Doctor,303,3,1,3,1
W347,1,Doctor,304,6,5,6,5
W25,1,Doctor,305,4,3,4,3
W1,1,Doctor,306,13,3,4,-1
W152,1,Doctor,307,1,1,1,1
W353,1,Doctor,308,4,2,4,2
W65,1,Doctor,309,7,4,4,-1
W211,1,Doctor,310,5,1,5,1
W439,1,Doctor,311,1,1,1,1
W107,1,Doctor,312,0,0,1,-1
W342,1,Doctor,313,14,5,1,1
W19,1,Doctor,314,2,1,2,1
W40,1,Doctor,315,2,1,2,1
W222,1,Doctor,316,12,2,12,2
W250,1,Doctor,317,4,1,4,1
W130,1,Doctor,318,4,1,3,-1
W210,1,Doctor,319,3,1,1,-1
W91,1,Doctor,320,1,1,1,1
W14,1,Doctor,321,11,4,1,-1
W403,1,Doctor,322,9,1,9,1
W85,1,Doctor,323,1,1,1,1
W23,1,Doctor,324,3,3,3,3
W88,1,Doctor,325,2,2,1,1
W87,1,Doctor,326,8,2,8,2
W243,1,Doctor,327,4,2,4,2
W450,1,Doctor,328,7,2,6,-1
W493,1,Doctor,329,0,0,15,-1
W171,1,Doctor,330,8,3,5,2
W89,1,Doctor,331,4,2,4,2
W147,1,Doctor,332,2,1,2,1
W468,1,Doctor,333,12,2,12,2
W484,1,Doctor,334,1,1,1,1
W219,1,Doctor,335,1,1,1,1
W149,1,Doctor,336,2,1,2,1
W379,1,Doctor,337,3,1,3,1
W443,1,Doctor,338,1,1,6,-1
W483,1,Doctor,339,5,2,5,2
W215,1,Doctor,340,9,3,9,3
W388,1,Doctor,341,3,1,3,1
W44,1,Doctor,342,12,4,12,4
W309,1,Doctor,343,3,1,3,1
W202,1,Doctor,344,8,1,5,-1
W386,1,Doctor,345,20,4,4,-1
W457,1,Doctor,346,1,1,1,1
W360,1,Doctor,347,3,1,3,1
W331,1,Doctor,348,15,3,6,-1
W315,1,Doctor,349,17,4,17,4
W376,1,Doctor,350,6,2,6,2
W422,1,Doctor,351,5,1,5,1
W278,1,Doctor,352,1,1,2,2
W343,1,Doctor,353,3,1,3,1
W134,1,Doctor,354,0,0,8,4
W455,1,Doctor,355,3,1,3,1
W71,1,Doctor,356,2,1,2,1
W302,1,Doctor,357,0,0,25,-1
W150,1,Doctor,358,12,3,3,-1
W424,1,Doctor,359,1,1,1,1
W13,1,Doctor,360,4,1,4,1
W283,1,Doctor,361,6,1,6,1
W79,1,Doctor,362,5,2,5,2
W469,1,Doctor,363,11,2,4,1
W454,1,Doctor,364,32,5,16,-1
W159,1,Doctor,365,5,1,5,1
W365,1,Doctor,366,0,0,19,-1
W318,1,Doctor,367,0,0,8,-1
W487,1,Doctor,368,9,2,1,1
W339,1,Doctor,369,7,2,7,2
W323,1,Doctor,370,2,1,2,1
W178,1,Doctor,371,6,3,5,-1
W181,1,Doctor,372,7,2,7,2
W247,1,Doctor,373,0,0,33,-1
W263,1,Doctor,374,1,1,1,1
W473,1,Doctor,375,15,2,9,-1
W296,1,Doctor,376,1,1,1,1
W245,1,Doctor,377,18,2,18,2
W264,1,Doctor,378,11,1,11,1
W382,1,Doctor,379,6,1,6,1
W4,1,Doctor,380,25,4,6,-1
W471,1,Doctor,381,31,5,31,5
W336,1,Doctor,382,2,1,2,1
W110,1,Doctor,383,3,2,3,2
W74,1,Doctor,384,15,3,6,-1
W168,1,Doctor,385,11,2,11,2
W127,1,Doctor,386,5,2,4,-1
W117,1,Doctor,387,8,3,8,3
W161,1,Doctor,388,15,4,15,4
W98,1,Doctor,389,0,0,7,-1
W418,1,Doctor,390,9,2,9,2
W287,1,Doctor,391,0,0,10,-1
W163,1,Doctor,392,0,0,20,-1
W409,1,Doctor,393,2,1,2,1
W17,1,Doctor,394,23,1,23,1
W370,1,Doctor,395,15,4,3,1
W128,1,Doctor,396,7,2,7,2
W482,1,Doctor,397,13,2,13,2
W114,1,Doctor,398,22,4,6,1
W430,1,Doctor,399,11,3,11,3
W214,1,Doctor,400,26,4,26,4
W304,1,Doctor,401,12,1,1,-1
W111,1,Doctor,402,7,2,5,-1
W58,1,Doctor,403,9,1,9,1
W425,1,Doctor,404,18,4,18,4
W99,1,Doctor,405,0,0,19,5
W429,1,Doctor,406,0,0,5,-1
W268,1,Doctor,407,9,4,9,4
W193,1,Doctor,408,15,2,9,-1
W42,1,Doctor,409,26,3,26,3
W83,1,Doctor,410,4,2,1,1
W369,1,Doctor,411,20,2,20,2
W290,1,Doctor,412,0,0,3,-1
W319,1,Doctor,413,8,2,8,2
W310,1,Doctor,414,27,3,25,2
W361,1,Doctor,415,20,5,3,1
W48,1,Doctor,416,0,0,2,-1
W102,1,Doctor,417,17,4,3,-1
W445,1,Doctor,418,0,0,15,1
W295,1,Doctor,419,10,1,4,-1
W184,1,Doctor,420,0,0,27,-1
W412,1,Doctor,421,31,1,13,-1
W462,1,Doctor,422,17,3,17,3
W190,1,Doctor,423,33,4,33,4
W63,1,Doctor,424,0,0,53,-1
W451,1,Doctor,425,2,1,2,1
W465,1,Doctor,426,5,1,3,-1
W55,1,Doctor,427,8,2,2,1
W200,1,Doctor,428,0,0,38,4
W366,1,Doctor,429,9,2,4,-1
W492,1,Doctor,430,34,3,15,-1
W475,1,Doctor,431,0,0,7,1
W174,1,Doctor,432,35,4,22,2
W59,1,Doctor,433,23,3,23,3
W225,1,Doctor,434,0,0,80,-1
W118,1,Doctor,435,22,1,10,-1
W137,1,Doctor,436,2,1,2,1
W126,1,Doctor,437,5,1,5,1
W142,1,Doctor,438,6,2,28,-1
W459,1,Doctor,439,6,2,6,2
W2,1,Doctor,440,27,4,1,1
W354,1,Doctor,441,0,0,3,1
W21,1,Doctor,442,28,2,27,1
W56,1,Doctor,443,0,0,51,5
W438,1,Doctor,444,0,0,19,1
W169,1,Doctor,445,16,3,16,3
W76,1,Doctor,446,19,1,19,1
W440,1,Doctor,447,21,1,21,1
W199,1,Doctor,448,30,3,30,3
W346,1,Doctor,449,48,3,30,-1
W298,1,Doctor,450,16,1,16,1
W47,1,Doctor,451,11,1,11,1
W321,1,Doctor,452,0,0,21,-1
W373,1,Doctor,453,0,0,6,1
W322,1,Doctor,454,36,3,36,3
W156,1,Doctor,455,31,5,28,-1
W389,1,Doctor,456,23,3,23,3
W218,1,Doctor,457,56,2,22,1
W73,1,Doctor,458,0,0,48,4
W428,1,Doctor,459,0,0,17,2
W172,1,Doctor,460,0,0,47,4
W334,1,Doctor,461,14,2,12,-1
W233,1,Doctor,462,14,1,14,1
W396,1,Doctor,463,14,1,14,1
W414,1,Doctor,464,69,3,26,-1
W423,1,Doctor,465,0,0,19,-1
W70,1,Doctor,466,14,1,14,1
W160,1,Doctor,467,14,1,14,1
W413,1,Doctor,468,34,1,34,1
W286,1,Doctor,469,0,0,38,4
W90,1,Doctor,470,6,1,6,1
W81,1,Doctor,471,0,0,76,-1
W299,1,Doctor,472,0,0,134,-1
W8,1,Doctor,473,65,1,65,1
W238,1,Doctor,474,30,2,30,2
W213,1,Doctor,475,87,4,68,-1
W265,1,Doctor,476,31,1,10,-1
W179,1,Doctor,477,20,1,20,1
W135,1,Doctor,478,30,3,30,3
W442,1,Doctor,479,0,0,49,-1
W125,1,Doctor,480,0,0,83,-1
W97,1,Doctor,481,10,2,19,-1
W352,1,Doctor,482,30,1,30,1
W30,1,Doctor,483,114,3,81,-1
W419,1,Doctor,484,1,1,1,1
W151,1,Doctor,485,0,0,81,2
W284,1,Doctor,486,0,0,14,1
W481,1,Doctor,487,146,3,110,-1
W94,1,Doctor,488,173,5,117,-1
W320,1,Doctor,489,0,0,32,-1
W105,1,Doctor,490,0,0,11,-1
W136,1,Doctor,491,133,1,133,1
W197,1,Doctor,492,0,0,36,1
W186,1,Doctor,493,109,3,32,-1
W212,1,Doctor,494,133,4,72,3
W463,1,Doctor,495,0,0,55,1
W33,1,Doctor,496,266,3,197,-1
W52,1,Doctor,497,0,0,200,2
W116,1,Doctor,498,352,4,211,-1
W20,1,Doctor,499,0,0,151,-1
W498,1,Doctor,500,0,0,452,2
H73,1,Hospital,1,93,1,93,1
H56,1,Hospital,2,22,1,22,1
H389,1,Hospital,3,113,5,113,5
H254,1,Hospital,4,118,5,118,5
H251,1,Hospital,5,63,3,63,3
H89,1,Hospital,6,32,2,32,2
H456,1,Hospital,7,5,1,5,1
H126,1,Hospital,8,14,1,14,1
H116,1,Hospital,9,188,5,188,5
H475,1,Hospital,10,105,4,105,4
H496,1,Hospital,11,3,1,3,1
H85,1,Hospital,12,0,0,92,-1
H26,1,Hospital,13,2,1,2,1
H276,1,Hospital,14,191,4,191,4
H484,1,Hospital,15,0,0,128,-1
H179,1,Hospital,16,0,0,255,-1
H52,1,Hospital,17,153,1,153,1
H157,1,Hospital,18,98,3,98,3
H17,1,Hospital,19,58,4,58,4
H200,1,Hospital,20,37,1,37,1
H408,1,Hospital,21,44,2,44,2
H267,1,Hospital,22,6,1,6,1
H211,1,Hospital,23,0,0,279,-1
H383,1,Hospital,24,12,3,12,3
H407,1,Hospital,25,115,3,115,3
H217,1,Hospital,26,216,5,216,5
H402,1,Hospital,27,23,2,23,2
H390,1,Hospital,28,219,3,219,3
H342,1,Hospital,29,17,1,17,1
H301,1,Hospital,30,59,2,59,2
H269,1,Hospital,31,65,3,65,3
H136,1,Hospital,32,0,0,249,-1
H134,1,Hospital,33,4,1,4,1
H418,1,Hospital,34,135,4,135,4
H303,1,Hospital,35,167,2,167,2
H70,1,Hospital,36,41,2,41,2
H118,1,Hospital,37,145,3,145,3
H329,1,Hospital,38,34,1,34,1
H396,1,Hospital,39,0,0,227,-1
H266,1,Hospital,40,76,4,76,4
H462,1,Hospital,41,62,3,62,3
H369,1,Hospital,42,232,4,232,4
H3,1,Hospital,43,96,2,96,2
H79,1,Hospital,44,45,3,45,3
H461,1,Hospital,45,0,0,181,5
H77,1,Hospital,46,166,4,166,4
H166,1,Hospital,47,186,3,186,3
H291,1,Hospital,48,43,1,43,1
H240,1,Hospital,49,106,2,106,2
H257,1,Hospital,50,0,0,345,-1
H198,1,Hospital,51,214,3,214,3
H274,1,Hospital,52,138,5,138,5
H436,1,Hospital,53,66,1,66,1
H182,1,Hospital,54,0,0,309,-1
H230,1,Hospital,55,33,3,33,3
H55,1,Hospital,56,0,0,268,-1
H500,1,Hospital,57,0,0,338,-1
H363,1,Hospital,58,150,2,150,2
H307,1,Hospital,59,69,1,69,1
H243,1,Hospital,60,136,2,136,2
H299,1,Hospital,61,230,3,230,3
H45,1,Hospital,62,20,1,20,1
H133,1,Hospital,63,67,3,67,3
H186,1,Hospital,64,1,1,1,1
H474,1,Hospital,65,97,2,97,2
H87,1,Hospital,66,92,2,267,-1
H421,1,Hospital,67,103,2,103,2
H47,1,Hospital,68,0,0,329,-1
H233,1,Hospital,69,61,2,61,2
H352,1,Hospital,70,185,3,185,3
H360,1,Hospital,71,95,2,95,2
H287,1,Hospital,72,0,0,294,-1
H288,1,Hospital,73,0,0,117,-1
H96,1,Hospital,74,84,3,84,3
H423,1,Hospital,75,0,0,300,-1
H229,1,Hospital,76,116,4,116,4
H279,1,Hospital,77,0,0,364,-1
H165,1,Hospital,78,119,2,119,2
H489,1,Hospital,79,127,4,127,4
H263,1,Hospital,80,55,4,55,4
H153,1,Hospital,81,403,4,403,4
H445,1,Hospital,82,198,5,198,5
H204,1,Hospital,83,10,1,10,1
H453,1,Hospital,84,168,2,168,2
H142,1,Hospital,85,0,0,296,-1
H372,1,Hospital,86,64,1,64,1
H347,1,Hospital,87,73,1,73,1
H324,1,Hospital,88,215,4,215,4
H294,1,Hospital,89,190,3,190,3
H227,1,Hospital,90,104,3,104,3
H21,1,Hospital,91,221,5,221,5
H22,1,Hospital,92,159,1,159,1
H190,1,Hospital,93,132,2,132,2
H450,1,Hospital,94,175,4,175,4
H108,1,Hospital,95,0,0,328,-1
H244,1,Hospital,96,39,2,39,2
H113,1,Hospital,97,213,5,213,5
H223,1,Hospital,98,234,4,234,4
H12,1,Hospital,99,87,2,87,2
H187,1,Hospital,100,94,2,94,2
H374,1,Hospital,101,139,1,139,1
H310,1,Hospital,102,169,3,169,3
H43,1,Hospital,103,0,0,312,-1
H432,1,Hospital,104,9,2,9,2
H155,1,Hospital,105,316,4,316,4
H127,1,Hospital,106,187,2,187,2
H400,1,Hospital,107,81,1,81,1
H48,1,Hospital,108,18,1,18,1
H135,1,Hospital,109,207,4,207,4
H337,1,Hospital,110,274,4,274,4
H146,1,Hospital,111,125,3,125,3
H91,1,Hospital,112,53,1,53,1
H172,1,Hospital,113,278,5,278,5
H295,1,Hospital,114,27,1,27,1
H137,1,Hospital,115,258,4,258,4
H159,1,Hospital,116,128,1,173,3
H148,1,Hospital,117,181,4,199,-1
H298,1,Hospital,118,19,1,19,1
H184,1,Hospital,119,109,3,109,3
H490,1,Hospital,120,162,5,162,5
H465,1,Hospital,121,121,2,121,2
H286,1,Hospital,122,0,0,402,-1
H76,1,Hospital,123,240,3,240,3
H121,1,Hospital,124,24,1,24,1
H255,1,Hospital,125,276,3,276,3
H23,1,Hospital,126,256,4,250,5
H27,1,Hospital,127,245,2,245,2
H413,1,Hospital,128,8,1,8,1
H169,1,Hospital,129,333,3,333,3
H106,1,Hospital,130,13,1,13,1
H117,1,Hospital,131,0,0,380,-1
H454,1,Hospital,132,0,0,384,-1
H32,1,Hospital,133,160,1,160,1
H447,1,Hospital,134,89,1,89,1
H102,1,Hospital,135,107,3,107,3
H212,1,Hospital,136,0,0,217,-1
H464,1,Hospital,137,0,0,318,-1
H355,1,Hospital,138,72,1,72,1
H403,1,Hospital,139,137,3,137,3
H11,1,Hospital,140,205,1,205,1
H308,1,Hospital,141,29,2,29,2
H486,1,Hospital,142,42,1,42,1
H480,1,Hospital,143,142,3,142,3
H129,1,Hospital,144,36,1,36,1
H321,1,Hospital,145,144,2,144,2
H427,1,Hospital,146,307,3,307,3
H377,1,Hospital,147,152,2,152,2
H234,1,Hospital,148,300,5,321,-1
H38,1,Hospital,149,178,5,178,5
H370,1,Hospital,150,0,0,419,-1
H459,1,Hospital,151,26,2,26,2
H8,1,Hospital,152,77,2,77,2
H31,1,Hospital,153,299,5,299,5
H322,1,Hospital,154,261,1,261,1
H333,1,Hospital,155,233,1,233,1
H63,1,Hospital,156,225,5,225,5
H391,1,Hospital,157,0,0,366,-1
H10,1,Hospital,158,126,2,126,2
H419,1,Hospital,159,40,1,40,1
H448,1,Hospital,160,238,3,238,3
H336,1,Hospital,161,325,4,363,5
H344,1,Hospital,162,38,1,38,1
H115,1,Hospital,163,21,3,21,3
H181,1,Hospital,164,0,0,476,-1
H80,1,Hospital,165,183,3,183,3
H143,1,Hospital,166,194,4,194,4
H433,1,Hospital,167,282,2,282,2
H49,1,Hospital,168,147,1,147,1
H296,1,Hospital,169,75,3,75,3
H428,1,Hospital,170,264,4,264,4
H219,1,Hospital,171,129,2,129,2
H284,1,Hospital,172,180,2,180,2
H105,1,Hospital,173,201,2,201,2
H232,1,Hospital,174,0,0,228,-1
H58,1,Hospital,175,146,3,146,3
H285,1,Hospital,176,323,2,323,2
H46,1,Hospital,177,218,2,218,2
H226,1,Hospital,178,268,2,256,3
H253,1,Hospital,179,249,2,375,-1
H164,1,Hospital,180,281,2,281,2
H20,1,Hospital,181,30,1,30,1
H365,1,Hospital,182,16,1,16,1
H220,1,Hospital,183,228,2,368,3
H193,1,Hospital,184,54,2,54,2
H6,1,Hospital,185,338,5,344,-1
H343,1,Hospital,186,164,3,164,3
