id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)","GS Match, P (D Proposing)","GS Match, P Prime (D Proposing)"
W284,1,Doctor,146,135,2,137,-1
W468,1,Doctor,147,125,1,141,5
W45,1,Doctor,148,131,1,156,-1
W275,1,Doctor,149,136,2,120,-1
W285,1,Doctor,150,140,1,144,4
W143,1,Doctor,151,135,1,136,-1
W236,1,Doctor,152,139,2,148,-1
W205,1,Doctor,153,146,3,119,-1
W60,1,Doctor,154,152,4,159,-1
W386,1,Doctor,155,142,1,116,-1
W134,1,Doctor,156,145,2,152,-1
W348,1,Doctor,157,153,5,134,-1
W305,1,Doctor,158,147,4,191,-1
W397,1,Doctor,159,147,2,108,-1
W29,1,Doctor,160,148,1,187,-1
W187,1,Doctor,161,147,1,120,-1
W385,1,Doctor,162,157,4,207,-1
W353,1,Doctor,163,158,3,170,-1
W160,1,Doctor,164,159,4,120,-1
W252,1,Doctor,165,157,1,171,-1
W484,1,Doctor,166,155,1,192,-1
W398,1,Doctor,167,161,1,173,-1
W51,1,Doctor,168,159,2,105,-1
W227,1,Doctor,169,158,1,176,-1
W331,1,Doctor,170,158,1,133,-1
W2,1,Doctor,171,163,3,172,-1
W91,1,Doctor,172,166,5,183,-1
W133,1,Doctor,173,161,1,189,-1
W208,1,Doctor,174,161,2,201,-1
W109,1,Doctor,175,159,1,212,-1
W112,1,Doctor,176,163,3,205,-1
W213,1,Doctor,177,165,5,182,-1
W495,1,Doctor,178,159,2,157,-1
W41,1,Doctor,179,165,1,182,-1
W486,1,Doctor,180,174,4,132,-1
W254,1,Doctor,181,174,5,163,-1
W90,1,Doctor,182,164,2,225,-1
W318,1,Doctor,183,175,5,182,-1
W421,1,Doctor,184,172,4,162,-1
W310,1,Doctor,185,159,1,230,-1
W458,1,Doctor,186,166,2,212,-1
W293,1,Doctor,187,176,5,180,-1
W334,1,Doctor,188,166,1,186,-1
W204,1,Doctor,189,164,1,177,3
W267,1,Doctor,190,180,3,182,5
W201,1,Doctor,191,153,1,143,-1
W22,1,Doctor,192,175,1,244,-1
W356,1,Doctor,193,171,1,196,-1
W290,1,Doctor,194,182,3,184,-1
W27,1,Doctor,195,177,2,153,-1
W177,1,Doctor,196,182,2,225,-1
W249,1,Doctor,197,185,3,201,-1
W68,1,Doctor,198,189,5,189,5
W465,1,Doctor,199,189,2,150,-1
W457,1,Doctor,200,0,0,193,-1
W228,1,Doctor,201,182,1,245,-1
W120,1,Doctor,202,174,1,192,4
W464,1,Doctor,203,195,3,206,-1
W276,1,Doctor,204,182,3,237,-1
W231,1,Doctor,205,198,4,209,-1
W483,1,Doctor,206,192,3,210,-1
W223,1,Doctor,207,187,2,201,5
W64,1,Doctor,208,196,2,216,-1
W319,1,Doctor,209,182,1,202,-1
W92,1,Doctor,210,198,3,208,-1
W487,1,Doctor,211,192,1,160,-1
W299,1,Doctor,212,185,1,213,-1
W47,1,Doctor,213,197,3,178,-1
W178,1,Doctor,214,194,2,166,-1
W338,1,Doctor,215,198,2,210,-1
W272,1,Doctor,216,205,4,161,-1
W396,1,Doctor,217,185,1,244,-1
W304,1,Doctor,218,0,0,218,-1
W43,1,Doctor,219,190,1,262,-1
W34,1,Doctor,220,205,3,267,-1
W125,1,Doctor,221,194,1,199,-1
W15,1,Doctor,222,202,2,237,-1
W409,1,Doctor,223,183,1,186,-1
W101,1,Doctor,224,189,1,238,-1
W471,1,Doctor,225,203,2,212,-1
W234,1,Doctor,226,211,2,259,-1
W287,1,Doctor,227,0,0,271,-1
W149,1,Doctor,228,200,1,234,-1
W425,1,Doctor,229,223,4,248,-1
W349,1,Doctor,230,213,1,200,-1
W53,1,Doctor,231,216,1,187,-1
W347,1,Doctor,232,222,3,272,-1
W382,1,Doctor,233,214,2,245,-1
W478,1,Doctor,234,215,1,250,-1
W253,1,Doctor,235,222,2,271,-1
W447,1,Doctor,236,209,2,256,-1
W235,1,Doctor,237,219,2,231,-1
W482,1,Doctor,238,222,4,260,-1
W479,1,Doctor,239,223,3,191,-1
W289,1,Doctor,240,218,3,199,-1
W261,1,Doctor,241,220,2,159,-1
W216,1,Doctor,242,222,1,255,-1
W83,1,Doctor,243,221,3,205,-1
W364,1,Doctor,244,232,4,202,-1
W46,1,Doctor,245,211,1,282,-1
W311,1,Doctor,246,200,1,225,-1
W229,1,Doctor,247,0,0,272,-1
W8,1,Doctor,248,236,4,235,-1
W1,1,Doctor,249,243,1,205,-1
W73,1,Doctor,250,237,1,246,-1
W31,1,Doctor,251,239,1,199,-1
W166,1,Doctor,252,240,1,258,-1
W164,1,Doctor,253,231,1,244,-1
W78,1,Doctor,254,239,2,273,-1
W245,1,Doctor,255,245,3,245,3
W480,1,Doctor,256,234,1,296,-1
W312,1,Doctor,257,230,1,206,-1
W427,1,Doctor,258,249,3,233,-1
W210,1,Doctor,259,247,1,251,3
W448,1,Doctor,260,242,2,222,-1
W146,1,Doctor,261,246,1,227,-1
W119,1,Doctor,262,214,1,248,5
W481,1,Doctor,263,245,2,237,-1
W300,1,Doctor,264,238,2,280,-1
W376,1,Doctor,265,251,2,281,-1
W111,1,Doctor,266,260,5,203,-1
W225,1,Doctor,267,260,4,286,-1
W295,1,Doctor,268,260,5,289,-1
W387,1,Doctor,269,0,0,297,-1
W337,1,Doctor,270,261,5,267,-1
W406,1,Doctor,271,259,4,270,-1
W117,1,Doctor,272,260,4,275,-1
W358,1,Doctor,273,254,1,258,-1
W292,1,Doctor,274,260,4,300,-1
W127,1,Doctor,275,256,1,315,-1
W485,1,Doctor,276,253,1,260,-1
W428,1,Doctor,277,272,4,203,-1
W476,1,Doctor,278,257,1,284,-1
W350,1,Doctor,279,267,1,270,-1
W80,1,Doctor,280,257,1,292,-1
W3,1,Doctor,281,272,1,272,1
W329,1,Doctor,282,278,4,224,-1
W82,1,Doctor,283,281,4,305,-1
W296,1,Doctor,284,0,0,305,-1
W135,1,Doctor,285,260,1,297,-1
W302,1,Doctor,286,278,4,278,4
W442,1,Doctor,287,280,3,281,4
W106,1,Doctor,288,277,2,290,-1
W144,1,Doctor,289,275,2,302,-1
W452,1,Doctor,290,256,1,249,-1
W230,1,Doctor,291,279,1,295,-1
W259,1,Doctor,292,287,4,327,-1
W388,1,Doctor,293,288,4,162,-1
W69,1,Doctor,294,287,2,268,-1
W345,1,Doctor,295,291,5,276,-1
W40,1,Doctor,296,288,2,310,-1
W294,1,Doctor,297,286,1,211,-1
W324,1,Doctor,298,280,2,339,-1
W250,1,Doctor,299,284,2,291,-1
W402,1,Doctor,300,289,3,303,-1
W444,1,Doctor,301,281,1,251,-1
W288,1,Doctor,302,0,0,341,-1
W28,1,Doctor,303,293,3,293,3
W278,1,Doctor,304,281,1,346,-1
W328,1,Doctor,305,288,1,284,-1
W184,1,Doctor,306,288,2,248,-1
W291,1,Doctor,307,293,4,293,4
W453,1,Doctor,308,294,1,303,-1
W95,1,Doctor,309,285,1,287,-1
W59,1,Doctor,310,289,2,325,-1
W147,1,Doctor,311,296,1,344,-1
W181,1,Doctor,312,297,2,334,-1
W158,1,Doctor,313,299,1,261,-1
W362,1,Doctor,314,287,1,311,-1
W138,1,Doctor,315,306,3,245,-1
W128,1,Doctor,316,297,2,285,-1
W403,1,Doctor,317,299,2,323,-1
W124,1,Doctor,318,297,1,321,-1
W93,1,Doctor,319,312,3,333,-1
W218,1,Doctor,320,296,1,274,-1
W383,1,Doctor,321,318,4,358,-1
W420,1,Doctor,322,303,2,322,-1
W61,1,Doctor,323,312,2,316,3
W99,1,Doctor,324,301,1,323,-1
W400,1,Doctor,325,316,3,316,3
W405,1,Doctor,326,0,0,243,-1
W169,1,Doctor,327,320,4,344,-1
W375,1,Doctor,328,314,1,332,-1
W156,1,Doctor,329,325,2,328,5
W88,1,Doctor,330,322,4,325,5
W326,1,Doctor,331,323,3,334,-1
W380,1,Doctor,332,317,1,325,-1
W357,1,Doctor,333,321,2,379,-1
W122,1,Doctor,334,311,1,295,-1
W114,1,Doctor,335,321,2,358,-1
W203,1,Doctor,336,0,0,323,-1
W81,1,Doctor,337,330,3,340,-1
W151,1,Doctor,338,329,2,321,-1
W413,1,Doctor,339,322,2,339,-1
W494,1,Doctor,340,322,1,341,-1
W215,1,Doctor,341,326,1,325,-1
W17,1,Doctor,342,333,2,372,-1
W401,1,Doctor,343,314,1,336,-1
W497,1,Doctor,344,331,1,377,-1
W137,1,Doctor,345,325,1,376,-1
W206,1,Doctor,346,340,5,302,-1
W10,1,Doctor,347,332,1,347,-1
W498,1,Doctor,348,323,1,364,-1
W410,1,Doctor,349,0,0,387,-1
W194,1,Doctor,350,334,2,306,-1
W263,1,Doctor,351,326,1,382,-1
W309,1,Doctor,352,334,2,358,-1
W462,1,Doctor,353,338,3,359,-1
W176,1,Doctor,354,327,1,363,-1
W330,1,Doctor,355,341,2,338,-1
W217,1,Doctor,356,348,3,356,-1
W404,1,Doctor,357,348,4,348,4
W394,1,Doctor,358,349,2,313,-1
W434,1,Doctor,359,346,2,326,-1
W268,1,Doctor,360,330,1,400,-1
W412,1,Doctor,361,350,2,350,2
W422,1,Doctor,362,354,3,344,-1
W140,1,Doctor,363,350,1,289,-1
W132,1,Doctor,364,348,1,279,-1
W327,1,Doctor,365,356,2,393,-1
W469,1,Doctor,366,358,1,372,-1
W50,1,Doctor,367,350,1,364,-1
W6,1,Doctor,368,359,4,370,-1
W418,1,Doctor,369,356,1,382,-1
W266,1,Doctor,370,0,0,349,-1
W316,1,Doctor,371,364,3,370,-1
W71,1,Doctor,372,355,1,327,-1
W355,1,Doctor,373,361,2,366,-1
W196,1,Doctor,374,365,2,348,-1
W67,1,Doctor,375,368,3,391,-1
W389,1,Doctor,376,372,5,311,-1
W363,1,Doctor,377,372,3,388,-1
W352,1,Doctor,378,355,1,355,1
W429,1,Doctor,379,360,1,372,4
W426,1,Doctor,380,361,1,376,-1
W440,1,Doctor,381,374,2,366,-1
W368,1,Doctor,382,371,1,361,-1
W360,1,Doctor,383,374,2,371,-1
W66,1,Doctor,384,384,5,392,-1
W20,1,Doctor,385,379,4,347,-1
W148,1,Doctor,386,377,1,345,-1
W372,1,Doctor,387,378,2,399,-1
W343,1,Doctor,388,374,1,405,-1
W391,1,Doctor,389,380,1,347,-1
W241,1,Doctor,390,373,1,349,-1
W212,1,Doctor,391,371,1,384,-1
W419,1,Doctor,392,380,1,392,-1
W98,1,Doctor,393,385,3,399,-1
W202,1,Doctor,394,395,5,392,-1
W108,1,Doctor,395,383,1,404,-1
W490,1,Doctor,396,382,1,382,1
W24,1,Doctor,397,386,2,363,-1
W258,1,Doctor,398,391,3,366,-1
W488,1,Doctor,399,393,3,414,-1
W220,1,Doctor,400,387,2,395,-1
W264,1,Doctor,401,379,1,385,-1
W23,1,Doctor,402,399,4,400,5
W438,1,Doctor,403,392,2,426,-1
W435,1,Doctor,404,0,0,403,-1
W131,1,Doctor,405,394,1,420,-1
W21,1,Doctor,406,388,1,429,-1
W87,1,Doctor,407,404,4,446,-1
W37,1,Doctor,408,391,1,398,-1
W279,1,Doctor,409,395,1,379,-1
W165,1,Doctor,410,397,2,389,-1
W257,1,Doctor,411,406,3,384,-1
W5,1,Doctor,412,399,1,410,4
W102,1,Doctor,413,395,1,400,2
W317,1,Doctor,414,405,3,397,-1
W63,1,Doctor,415,0,0,407,-1
W431,1,Doctor,416,406,1,423,-1
W432,1,Doctor,417,413,4,444,-1
W437,1,Doctor,418,404,1,404,1
W424,1,Doctor,419,414,3,424,-1
W392,1,Doctor,420,410,1,446,-1
W175,1,Doctor,421,414,2,414,2
W365,1,Doctor,422,415,2,421,-1
W466,1,Doctor,423,411,1,444,-1
W339,1,Doctor,424,412,1,397,-1
W113,1,Doctor,425,417,2,429,-1
W224,1,Doctor,426,423,2,425,4
W38,1,Doctor,427,420,1,437,-1
W243,1,Doctor,428,421,1,405,-1
W77,1,Doctor,429,418,1,453,-1
W336,1,Doctor,430,423,2,411,-1
W141,1,Doctor,431,422,1,422,1
W459,1,Doctor,432,413,1,432,-1
W26,1,Doctor,433,417,1,449,-1
W446,1,Doctor,434,425,1,430,4
W390,1,Doctor,435,426,1,463,-1
W369,1,Doctor,436,428,1,457,-1
W371,1,Doctor,437,431,2,425,-1
W56,1,Doctor,438,421,1,464,-1
W152,1,Doctor,439,431,3,412,-1
W193,1,Doctor,440,0,0,425,-1
W411,1,Doctor,441,442,5,436,-1
W499,1,Doctor,442,433,1,447,-1
W408,1,Doctor,443,438,1,438,1
W159,1,Doctor,444,440,2,455,-1
W342,1,Doctor,445,445,3,440,-1
W4,1,Doctor,446,443,2,448,-1
W473,1,Doctor,447,443,2,428,-1
W367,1,Doctor,448,448,4,449,5
W72,1,Doctor,449,445,1,468,-1
W104,1,Doctor,450,452,5,418,-1
W472,1,Doctor,451,447,1,447,1
W325,1,Doctor,452,443,1,433,-1
W157,1,Doctor,453,450,2,439,-1
W461,1,Doctor,454,448,2,399,-1
W370,1,Doctor,455,448,1,456,-1
W423,1,Doctor,456,452,2,421,-1
W130,1,Doctor,457,452,3,468,-1
W39,1,Doctor,458,453,2,415,-1
W172,1,Doctor,459,449,1,466,-1
W475,1,Doctor,460,451,1,451,1
W16,1,Doctor,461,452,1,447,-1
W107,1,Doctor,462,463,4,455,-1
W467,1,Doctor,463,464,4,477,-1
W377,1,Doctor,464,455,1,472,-1
W7,1,Doctor,465,460,1,420,-1
W79,1,Doctor,466,467,3,471,-1
W255,1,Doctor,467,462,1,454,-1
W313,1,Doctor,468,464,1,464,1
W167,1,Doctor,469,468,3,475,-1
W52,1,Doctor,470,469,3,457,-1
W247,1,Doctor,471,467,2,465,-1
W182,1,Doctor,472,469,2,469,2
W183,1,Doctor,473,469,2,469,2
W251,1,Doctor,474,474,3,482,-1
W244,1,Doctor,475,471,1,486,-1
W129,1,Doctor,476,474,1,443,-1
W209,1,Doctor,477,472,1,451,-1
W188,1,Doctor,478,476,3,476,3
W211,1,Doctor,479,477,2,469,-1
W70,1,Doctor,480,0,0,483,-1
W18,1,Doctor,481,0,0,464,-1
W463,1,Doctor,482,478,1,487,-1
W335,1,Doctor,483,478,1,484,4
W232,1,Doctor,484,483,3,495,-1
W154,1,Doctor,485,483,2,475,-1
W200,1,Doctor,486,486,3,483,-1
W378,1,Doctor,487,484,1,484,1
W74,1,Doctor,488,488,3,491,-1
W496,1,Doctor,489,486,1,476,-1
W222,1,Doctor,490,485,1,490,3
W179,1,Doctor,491,491,3,478,-1
W303,1,Doctor,492,492,3,487,-1
W110,1,Doctor,493,491,1,491,1
W315,1,Doctor,494,491,1,492,2
W271,1,Doctor,495,491,1,491,1
W185,1,Doctor,496,495,1,495,1
W341,1,Doctor,497,497,3,498,4
W246,1,Doctor,498,496,2,496,2
W97,1,Doctor,499,497,2,499,4
W57,1,Doctor,500,499,1,499,1
H30,1,Hospital,1,1,1,1,1
H227,1,Hospital,2,4,3,4,3
H351,1,Hospital,3,2,2,2,2
H110,1,Hospital,4,3,3,3,3
H412,1,Hospital,5,7,4,7,4
H72,1,Hospital,6,6,3,6,3
H121,1,Hospital,7,10,3,36,-1
H291,1,Hospital,8,9,1,5,-1
H181,1,Hospital,9,0,0,14,-1
H451,1,Hospital,10,11,4,23,-1
H326,1,Hospital,11,8,3,24,-1
H12,1,Hospital,12,12,4,8,1
H316,1,Hospital,13,16,1,16,1
H410,1,Hospital,14,14,2,28,-1
H494,1,Hospital,15,13,1,9,-1
H20,1,Hospital,16,18,1,10,-1
H331,1,Hospital,17,19,3,20,-1
H137,1,Hospital,18,15,3,13,-1
H8,1,Hospital,19,17,3,15,-1
H371,1,Hospital,20,23,1,19,-1
H195,1,Hospital,21,22,1,38,-1
H117,1,Hospital,22,21,1,17,-1
H92,1,Hospital,23,20,1,11,-1
H88,1,Hospital,24,26,1,30,-1
H223,1,Hospital,25,24,3,79,-1
H238,1,Hospital,26,28,2,18,1
H99,1,Hospital,27,25,1,12,-1
H118,1,Hospital,28,31,1,22,-1
H116,1,Hospital,29,29,3,37,-1
H46,1,Hospital,30,27,2,25,-1
H466,1,Hospital,31,30,2,21,-1
H234,1,Hospital,32,35,1,27,-1
H160,1,Hospital,33,41,2,26,-1
H424,1,Hospital,34,32,1,32,1
H213,1,Hospital,35,44,2,75,-1
H276,1,Hospital,36,40,1,44,-1
H488,1,Hospital,37,42,1,29,-1
H41,1,Hospital,38,36,4,31,-1
H317,1,Hospital,39,39,1,40,-1
H166,1,Hospital,40,38,1,43,-1
H373,1,Hospital,41,33,2,39,-1
H73,1,Hospital,42,34,1,34,1
H247,1,Hospital,43,43,4,57,-1
H170,1,Hospital,44,37,1,68,-1
H87,1,Hospital,45,45,1,70,-1
H229,1,Hospital,46,51,3,56,-1
H125,1,Hospital,47,46,1,46,1
H386,1,Hospital,48,47,1,33,-1
H126,1,Hospital,49,57,3,54,-1
H406,1,Hospital,50,52,4,53,1
H480,1,Hospital,51,49,4,42,-1
H61,1,Hospital,52,54,1,94,-1
H425,1,Hospital,53,48,3,35,-1
H484,1,Hospital,54,56,5,86,-1
H396,1,Hospital,55,55,1,59,-1
H378,1,Hospital,56,59,4,48,-1
H93,1,Hospital,57,53,1,67,-1
H391,1,Hospital,58,58,3,81,-1
H67,1,Hospital,59,60,2,72,-1
H136,1,Hospital,60,64,1,49,-1
H80,1,Hospital,61,62,2,82,-1
H6,1,Hospital,62,66,1,69,-1
H144,1,Hospital,63,69,1,50,-1
H197,1,Hospital,64,70,1,78,-1
H313,1,Hospital,65,65,1,58,-1
H310,1,Hospital,66,71,1,71,1
H29,1,Hospital,67,67,3,62,1
H151,1,Hospital,68,68,2,51,-1
H70,1,Hospital,69,73,3,45,-1
H428,1,Hospital,70,74,3,65,-1
H477,1,Hospital,71,0,0,52,-1
H236,1,Hospital,72,0,0,101,-1
H120,1,Hospital,73,72,5,60,-1
H34,1,Hospital,74,76,2,61,-1
H98,1,Hospital,75,78,1,64,-1
H3,1,Hospital,76,75,1,41,-1
H362,1,Hospital,77,77,1,74,-1
H341,1,Hospital,78,79,1,63,-1
H452,1,Hospital,79,80,3,55,-1
H398,1,Hospital,80,81,1,87,-1
H55,1,Hospital,81,85,2,99,-1
H282,1,Hospital,82,82,1,98,-1
H5,1,Hospital,83,83,1,47,-1
H324,1,Hospital,84,84,2,90,-1
H300,1,Hospital,85,0,0,107,-1
H304,1,Hospital,86,88,2,84,-1
H496,1,Hospital,87,89,2,83,1
H403,1,Hospital,88,86,2,96,-1
H377,1,Hospital,89,93,1,76,-1
H159,1,Hospital,90,91,2,66,-1
H407,1,Hospital,91,87,2,113,-1
H293,1,Hospital,92,96,2,103,-1
H132,1,Hospital,93,90,2,77,-1
H189,1,Hospital,94,0,0,111,-1
H448,1,Hospital,95,97,1,108,-1
H261,1,Hospital,96,92,1,73,-1
H338,1,Hospital,97,98,3,105,-1
H44,1,Hospital,98,95,1,112,-1
H203,1,Hospital,99,99,2,95,1
H463,1,Hospital,100,101,2,88,-1
H106,1,Hospital,101,103,4,159,-1
H217,1,Hospital,102,104,4,140,-1
H328,1,Hospital,103,105,1,132,-1
H272,1,Hospital,104,100,1,100,1
H156,1,Hospital,105,109,1,168,-1
H461,1,Hospital,106,108,4,149,-1
H250,1,Hospital,107,116,1,85,-1
H438,1,Hospital,108,111,4,155,-1
H423,1,Hospital,109,112,2,91,-1
H330,1,Hospital,110,115,4,110,1
H233,1,Hospital,111,102,5,80,-1
H359,1,Hospital,112,107,4,119,-1
H360,1,Hospital,113,113,2,135,-1
H22,1,Hospital,114,125,2,102,-1
H264,1,Hospital,115,114,1,161,-1
H339,1,Hospital,116,117,2,93,-1
H187,1,Hospital,117,124,1,164,-1
H17,1,Hospital,118,0,0,143,-1
H185,1,Hospital,119,118,4,92,-1
H280,1,Hospital,120,106,1,106,1
H54,1,Hospital,121,122,2,89,-1
H409,1,Hospital,122,119,5,97,-1
H60,1,Hospital,123,126,1,153,-1
H485,1,Hospital,124,130,1,104,-1
H468,1,Hospital,125,136,1,141,-1
H383,1,Hospital,126,110,1,124,-1
H262,1,Hospital,127,121,1,121,1
H278,1,Hospital,128,120,1,114,-1
H23,1,Hospital,129,134,4,117,-1
H285,1,Hospital,130,129,1,122,-1
H107,1,Hospital,131,131,2,129,-1
H287,1,Hospital,132,138,1,138,1
H265,1,Hospital,133,127,5,170,-1
H429,1,Hospital,134,137,2,125,-1
H74,1,Hospital,135,140,1,146,-1
H38,1,Hospital,136,135,1,136,-1
H123,1,Hospital,137,133,4,180,-1
H370,1,Hospital,138,145,3,128,-1
H102,1,Hospital,139,132,1,109,-1
H439,1,Hospital,140,0,0,199,-1
H486,1,Hospital,141,143,1,118,-1
H239,1,Hospital,142,148,2,191,-1
H207,1,Hospital,143,142,1,152,-1
H302,1,Hospital,144,151,1,139,-1
H10,1,Hospital,145,147,2,151,-1
H165,1,Hospital,146,139,2,195,-1
H394,1,Hospital,147,150,1,157,-1
H414,1,Hospital,148,141,3,123,-1
H131,1,Hospital,149,144,3,147,1
H375,1,Hospital,150,155,3,150,2
H453,1,Hospital,151,159,1,154,-1
H384,1,Hospital,152,146,3,156,-1
H442,1,Hospital,153,156,3,137,-1
H253,1,Hospital,154,149,1,127,-1
H51,1,Hospital,155,160,1,142,-1
H400,1,Hospital,156,158,3,181,-1
H237,1,Hospital,157,161,3,178,-1
H479,1,Hospital,158,153,1,216,-1
H340,1,Hospital,159,164,3,126,-1
H289,1,Hospital,160,157,4,184,-1
H248,1,Hospital,161,152,1,115,-1
H153,1,Hospital,162,154,2,116,-1
H68,1,Hospital,163,166,4,145,-1
