id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)","GS Match, P (D Proposing)","GS Match, P Prime (D Proposing)"
W344,1,Doctor,68,34,3,72,-1
W240,1,Doctor,69,16,1,50,-1
W436,1,Doctor,70,14,1,72,-1
W376,1,Doctor,71,18,1,32,-1
W212,1,Doctor,72,15,1,66,-1
W140,1,Doctor,73,0,0,49,-1
W27,1,Doctor,74,18,1,99,-1
W395,1,Doctor,75,29,2,29,2
W174,1,Doctor,76,30,3,70,-1
W171,1,Doctor,77,14,1,76,-1
W234,1,Doctor,78,19,2,61,-1
W320,1,Doctor,79,25,3,54,-1
W338,1,Doctor,80,32,4,20,-1
W21,1,Doctor,81,19,1,92,-1
W427,1,Doctor,82,34,3,76,-1
W105,1,Doctor,83,38,3,89,-1
W257,1,Doctor,84,25,1,86,-1
W317,1,Doctor,85,26,3,26,3
W460,1,Doctor,86,40,3,82,-1
W175,1,Doctor,87,37,3,29,-1
W216,1,Doctor,88,37,2,76,-1
W331,1,Doctor,89,30,2,39,4
W486,1,Doctor,90,38,1,79,-1
W173,1,Doctor,91,22,1,73,-1
W425,1,Doctor,92,42,3,71,-1
W371,1,Doctor,93,45,2,52,5
W65,1,Doctor,94,25,1,32,3
W368,1,Doctor,95,45,5,108,-1
W207,1,Doctor,96,20,1,61,-1
W133,1,Doctor,97,59,5,60,-1
W128,1,Doctor,98,39,2,89,-1
W185,1,Doctor,99,38,1,71,-1
W227,1,Doctor,100,31,2,110,-1
W408,1,Doctor,101,22,1,91,-1
W363,1,Doctor,102,46,3,79,-1
W201,1,Doctor,103,41,1,147,-1
W16,1,Doctor,104,29,1,90,-1
W323,1,Doctor,105,44,1,112,-1
W189,1,Doctor,106,39,3,137,-1
W392,1,Doctor,107,45,1,41,-1
W192,1,Doctor,108,45,3,79,-1
W305,1,Doctor,109,35,1,76,-1
W2,1,Doctor,110,56,3,125,-1
W295,1,Doctor,111,41,1,49,-1
W290,1,Doctor,112,35,1,92,-1
W424,1,Doctor,113,43,1,62,-1
W480,1,Doctor,114,29,1,9,-1
W445,1,Doctor,115,40,2,139,-1
W38,1,Doctor,116,42,2,89,-1
W479,1,Doctor,117,78,4,98,-1
W419,1,Doctor,118,54,2,142,-1
W228,1,Doctor,119,0,0,93,-1
W53,1,Doctor,120,54,1,156,-1
W163,1,Doctor,121,56,3,59,-1
W329,1,Doctor,122,40,1,160,-1
W97,1,Doctor,123,57,2,137,-1
W242,1,Doctor,124,0,0,175,-1
W10,1,Doctor,125,27,1,72,-1
W166,1,Doctor,126,68,4,140,-1
W340,1,Doctor,127,60,5,98,-1
W49,1,Doctor,128,51,1,37,-1
W468,1,Doctor,129,43,1,80,-1
W334,1,Doctor,130,39,1,180,-1
W435,1,Doctor,131,47,2,36,-1
W310,1,Doctor,132,45,2,240,-1
W213,1,Doctor,133,39,1,193,-1
W56,1,Doctor,134,53,3,179,-1
W178,1,Doctor,135,54,2,205,-1
W352,1,Doctor,136,74,3,222,-1
W484,1,Doctor,137,53,2,114,-1
W292,1,Doctor,138,51,1,143,-1
W121,1,Doctor,139,53,2,118,-1
W22,1,Doctor,140,63,2,88,-1
W89,1,Doctor,141,37,1,61,-1
W391,1,Doctor,142,0,0,80,-1
W489,1,Doctor,143,0,0,151,-1
W165,1,Doctor,144,27,1,196,-1
W398,1,Doctor,145,35,1,136,-1
W369,1,Doctor,146,45,1,14,-1
W459,1,Doctor,147,72,3,27,-1
W15,1,Doctor,148,64,2,101,-1
W8,1,Doctor,149,50,2,97,-1
W348,1,Doctor,150,0,0,110,-1
W289,1,Doctor,151,58,1,155,-1
W466,1,Doctor,152,46,1,48,-1
W449,1,Doctor,153,59,2,120,-1
W444,1,Doctor,154,45,2,130,-1
W278,1,Doctor,155,56,1,226,-1
W170,1,Doctor,156,40,1,49,-1
W440,1,Doctor,157,70,5,126,-1
W433,1,Doctor,158,71,2,184,-1
W161,1,Doctor,159,53,1,103,-1
W79,1,Doctor,160,82,3,106,-1
W465,1,Doctor,161,77,1,116,-1
W252,1,Doctor,162,61,2,206,-1
W261,1,Doctor,163,56,1,93,5
W388,1,Doctor,164,52,1,121,-1
W386,1,Doctor,165,73,3,61,-1
W231,1,Doctor,166,92,3,78,-1
W208,1,Doctor,167,45,1,187,-1
W414,1,Doctor,168,46,1,84,-1
W226,1,Doctor,169,64,1,122,-1
W316,1,Doctor,170,64,2,178,-1
W406,1,Doctor,171,45,1,116,-1
W230,1,Doctor,172,82,2,128,-1
W488,1,Doctor,173,48,1,211,-1
W306,1,Doctor,174,80,3,239,-1
W129,1,Doctor,175,100,3,245,-1
W219,1,Doctor,176,52,1,237,-1
W429,1,Doctor,177,0,0,141,-1
W135,1,Doctor,178,52,1,110,-1
W473,1,Doctor,179,78,1,18,-1
W453,1,Doctor,180,83,1,42,-1
W237,1,Doctor,181,60,1,148,-1
W69,1,Doctor,182,85,2,208,-1
W146,1,Doctor,183,0,0,171,-1
W50,1,Doctor,184,106,3,188,-1
W469,1,Doctor,185,104,3,120,-1
W443,1,Doctor,186,77,1,103,-1
W67,1,Doctor,187,59,1,228,-1
W149,1,Doctor,188,84,2,138,-1
W268,1,Doctor,189,63,1,162,-1
W454,1,Doctor,190,0,0,162,-1
W98,1,Doctor,191,68,1,176,-1
W428,1,Doctor,192,0,0,163,-1
W470,1,Doctor,193,61,1,161,-1
W114,1,Doctor,194,121,3,119,-1
W293,1,Doctor,195,76,1,76,1
W422,1,Doctor,196,86,2,147,-1
W455,1,Doctor,197,86,2,219,-1
W86,1,Doctor,198,87,3,302,-1
W169,1,Doctor,199,114,4,98,-1
W362,1,Doctor,200,0,0,256,-1
W411,1,Doctor,201,109,4,166,-1
W95,1,Doctor,202,59,1,200,-1
W463,1,Doctor,203,98,3,204,-1
W497,1,Doctor,204,0,0,190,-1
W109,1,Doctor,205,85,2,169,-1
W236,1,Doctor,206,109,3,217,-1
W41,1,Doctor,207,83,2,225,-1
W249,1,Doctor,208,103,1,176,-1
W229,1,Doctor,209,73,1,229,-1
W239,1,Doctor,210,60,1,88,-1
W302,1,Doctor,211,89,1,245,-1
W154,1,Doctor,212,106,2,268,-1
W471,1,Doctor,213,92,3,59,-1
W87,1,Doctor,214,113,3,274,-1
W80,1,Doctor,215,66,1,189,-1
W100,1,Doctor,216,80,1,139,-1
W211,1,Doctor,217,97,3,167,-1
W272,1,Doctor,218,59,1,142,-1
W400,1,Doctor,219,86,1,256,-1
W296,1,Doctor,220,102,2,277,-1
W20,1,Doctor,221,0,0,156,-1
W448,1,Doctor,222,111,3,221,-1
W40,1,Doctor,223,0,0,269,-1
W420,1,Doctor,224,97,1,241,-1
W139,1,Doctor,225,139,3,142,4
W84,1,Doctor,226,77,1,228,-1
W94,1,Doctor,227,140,4,201,-1
W9,1,Doctor,228,68,1,267,-1
W43,1,Doctor,229,92,2,193,-1
W439,1,Doctor,230,148,2,74,-1
W28,1,Doctor,231,88,1,296,-1
W304,1,Doctor,232,122,1,136,-1
W474,1,Doctor,233,120,2,314,-1
W409,1,Doctor,234,119,1,119,1
W99,1,Doctor,235,74,3,115,-1
W284,1,Doctor,236,68,1,149,-1
W222,1,Doctor,237,89,1,132,-1
W347,1,Doctor,238,91,1,83,-1
W308,1,Doctor,239,111,3,137,-1
W490,1,Doctor,240,122,1,252,-1
W145,1,Doctor,241,99,1,152,5
W55,1,Doctor,242,151,3,292,-1
W118,1,Doctor,243,65,1,277,-1
W115,1,Doctor,244,89,1,145,5
W475,1,Doctor,245,107,1,98,-1
W251,1,Doctor,246,143,4,302,-1
W238,1,Doctor,247,112,1,128,5
W356,1,Doctor,248,126,1,164,-1
W309,1,Doctor,249,94,1,334,-1
W196,1,Doctor,250,151,5,42,-1
W181,1,Doctor,251,88,1,305,-1
W25,1,Doctor,252,128,3,71,-1
W88,1,Doctor,253,67,1,115,2
W60,1,Doctor,254,116,3,285,-1
W418,1,Doctor,255,0,0,99,-1
W203,1,Doctor,256,113,1,189,-1
W223,1,Doctor,257,145,2,156,-1
W138,1,Doctor,258,146,4,108,-1
W270,1,Doctor,259,162,4,155,-1
W142,1,Doctor,260,90,1,232,-1
W23,1,Doctor,261,89,1,363,-1
W259,1,Doctor,262,153,3,63,-1
W90,1,Doctor,263,158,3,195,-1
W11,1,Doctor,264,150,2,128,-1
W68,1,Doctor,265,140,1,67,-1
W446,1,Doctor,266,144,1,235,-1
W281,1,Doctor,267,149,2,275,-1
W156,1,Doctor,268,160,2,162,3
W246,1,Doctor,269,129,2,271,-1
W137,1,Doctor,270,153,4,260,-1
W285,1,Doctor,271,143,2,315,-1
W482,1,Doctor,272,104,1,269,-1
W93,1,Doctor,273,167,3,348,-1
W243,1,Doctor,274,125,1,122,-1
W407,1,Doctor,275,107,1,375,-1
W326,1,Doctor,276,153,2,69,-1
W77,1,Doctor,277,0,0,273,-1
W364,1,Doctor,278,177,2,177,2
W124,1,Doctor,279,186,1,207,4
W360,1,Doctor,280,153,4,234,-1
W12,1,Doctor,281,190,5,230,-1
W260,1,Doctor,282,182,2,209,-1
W481,1,Doctor,283,165,1,349,-1
W299,1,Doctor,284,130,1,67,-1
W102,1,Doctor,285,140,1,331,-1
W262,1,Doctor,286,164,3,249,-1
W300,1,Doctor,287,162,1,162,1
W374,1,Doctor,288,154,3,299,-1
W283,1,Doctor,289,132,1,254,-1
W366,1,Doctor,290,177,1,165,-1
W188,1,Doctor,291,0,0,297,-1
W194,1,Doctor,292,198,2,348,-1
W417,1,Doctor,293,182,4,284,-1
W437,1,Doctor,294,185,5,220,-1
W26,1,Doctor,295,172,2,205,-1
W52,1,Doctor,296,122,1,372,-1
W294,1,Doctor,297,145,1,88,-1
W266,1,Doctor,298,147,3,313,-1
W263,1,Doctor,299,146,1,225,-1
W172,1,Doctor,300,159,3,146,-1
W462,1,Doctor,301,116,1,260,-1
W365,1,Doctor,302,0,0,310,-1
W416,1,Doctor,303,189,3,203,-1
W82,1,Doctor,304,224,4,186,-1
W191,1,Doctor,305,177,1,283,-1
W430,1,Doctor,306,215,3,308,-1
W288,1,Doctor,307,217,5,228,-1
W199,1,Doctor,308,212,5,155,-1
W45,1,Doctor,309,179,3,340,-1
W232,1,Doctor,310,111,1,212,-1
W187,1,Doctor,311,218,4,230,-1
W103,1,Doctor,312,169,1,220,4
W377,1,Doctor,313,215,3,153,-1
W122,1,Doctor,314,121,1,307,-1
W51,1,Doctor,315,159,1,250,-1
W47,1,Doctor,316,161,1,277,-1
W375,1,Doctor,317,206,2,307,-1
W179,1,Doctor,318,193,2,216,-1
W74,1,Doctor,319,141,1,169,-1
W159,1,Doctor,320,196,1,261,-1
W330,1,Doctor,321,131,1,116,-1
W153,1,Doctor,322,143,1,190,-1
W241,1,Doctor,323,207,3,207,3
W54,1,Doctor,324,232,3,358,-1
W256,1,Doctor,325,203,3,250,-1
W101,1,Doctor,326,235,3,67,-1
W277,1,Doctor,327,215,2,254,-1
W92,1,Doctor,328,224,1,189,-1
W381,1,Doctor,329,222,3,309,-1
W176,1,Doctor,330,0,0,186,-1
W405,1,Doctor,331,204,1,290,-1
W116,1,Doctor,332,175,2,371,-1
W62,1,Doctor,333,211,1,405,-1
W30,1,Doctor,334,179,1,361,-1
W123,1,Doctor,335,192,1,369,-1
W73,1,Doctor,336,256,2,310,-1
W499,1,Doctor,337,243,2,131,-1
W70,1,Doctor,338,206,1,107,-1
W1,1,Doctor,339,233,4,400,-1
W271,1,Doctor,340,250,4,349,-1
W233,1,Doctor,341,218,1,306,-1
W324,1,Doctor,342,238,2,367,-1
W19,1,Doctor,343,212,1,350,-1
W287,1,Doctor,344,272,3,58,-1
W483,1,Doctor,345,238,1,122,-1
W113,1,Doctor,346,106,1,380,-1
W452,1,Doctor,347,176,1,350,-1
W215,1,Doctor,348,206,1,341,-1
W318,1,Doctor,349,262,2,303,-1
W273,1,Doctor,350,222,2,320,-1
W313,1,Doctor,351,250,1,218,-1
W205,1,Doctor,352,282,3,318,-1
W358,1,Doctor,353,253,3,389,-1
W280,1,Doctor,354,233,2,344,-1
W301,1,Doctor,355,245,1,316,-1
W315,1,Doctor,356,250,1,290,-1
W34,1,Doctor,357,203,1,233,-1
W412,1,Doctor,358,248,3,250,-1
W7,1,Doctor,359,202,1,311,-1
W346,1,Doctor,360,246,3,316,-1
W33,1,Doctor,361,223,1,332,-1
W200,1,Doctor,362,275,3,406,-1
W404,1,Doctor,363,282,3,135,-1
W397,1,Doctor,364,220,1,363,-1
W78,1,Doctor,365,254,2,138,-1
W144,1,Doctor,366,260,1,206,-1
W61,1,Doctor,367,248,3,239,-1
W350,1,Doctor,368,197,1,380,-1
W132,1,Doctor,369,0,0,318,-1
W136,1,Doctor,370,282,3,420,-1
W472,1,Doctor,371,292,3,344,-1
W402,1,Doctor,372,209,1,334,-1
W214,1,Doctor,373,289,1,437,-1
W221,1,Doctor,374,280,2,394,-1
W125,1,Doctor,375,304,4,377,-1
W370,1,Doctor,376,256,2,389,-1
W476,1,Doctor,377,196,1,279,-1
W131,1,Doctor,378,260,1,378,-1
W183,1,Doctor,379,329,5,352,-1
W319,1,Doctor,380,301,3,296,-1
W218,1,Doctor,381,192,1,366,-1
W57,1,Doctor,382,0,0,318,-1
W39,1,Doctor,383,0,0,334,-1
W349,1,Doctor,384,323,4,301,-1
W32,1,Doctor,385,251,1,314,-1
W372,1,Doctor,386,316,3,316,3
W378,1,Doctor,387,319,3,353,-1
W85,1,Doctor,388,255,1,209,-1
W457,1,Doctor,389,235,1,386,-1
W24,1,Doctor,390,249,1,279,2
W46,1,Doctor,391,323,4,169,-1
W184,1,Doctor,392,309,1,336,-1
W127,1,Doctor,393,217,1,323,-1
W492,1,Doctor,394,242,1,344,-1
W274,1,Doctor,395,305,1,293,-1
W383,1,Doctor,396,325,3,350,-1
W14,1,Doctor,397,335,3,310,-1
W438,1,Doctor,398,274,1,344,-1
W59,1,Doctor,399,309,2,211,-1
W250,1,Doctor,400,327,2,358,-1
W186,1,Doctor,401,322,2,416,-1
W141,1,Doctor,402,334,4,320,-1
W494,1,Doctor,403,347,4,373,-1
W491,1,Doctor,404,300,2,356,-1
W311,1,Doctor,405,335,4,335,4
W36,1,Doctor,406,315,3,335,-1
W235,1,Doctor,407,301,1,371,-1
W458,1,Doctor,408,332,3,455,-1
W83,1,Doctor,409,280,1,333,2
W314,1,Doctor,410,328,2,404,-1
W91,1,Doctor,411,325,1,388,-1
W355,1,Doctor,412,253,1,380,-1
W220,1,Doctor,413,329,4,365,-1
W396,1,Doctor,414,348,1,430,-1
W4,1,Doctor,415,345,4,391,-1
W498,1,Doctor,416,244,1,295,-1
W224,1,Doctor,417,312,2,395,-1
W81,1,Doctor,418,285,2,391,-1
W158,1,Doctor,419,287,1,464,-1
W327,1,Doctor,420,323,2,408,-1
W76,1,Doctor,421,343,2,412,-1
W29,1,Doctor,422,332,2,284,-1
W134,1,Doctor,423,332,1,237,-1
W64,1,Doctor,424,368,3,422,-1
W441,1,Doctor,425,379,2,336,-1
W72,1,Doctor,426,319,4,335,5
W335,1,Doctor,427,346,1,297,-1
W148,1,Doctor,428,358,1,452,-1
W248,1,Doctor,429,297,1,446,-1
W275,1,Doctor,430,260,1,416,-1
W110,1,Doctor,431,362,2,378,4
W493,1,Doctor,432,237,1,337,-1
W336,1,Doctor,433,363,3,397,-1
W341,1,Doctor,434,0,0,450,-1
W258,1,Doctor,435,365,2,417,-1
W434,1,Doctor,436,339,2,331,-1
W467,1,Doctor,437,378,4,421,-1
W500,1,Doctor,438,278,1,409,-1
W380,1,Doctor,439,374,5,403,-1
W119,1,Doctor,440,349,3,453,-1
W325,1,Doctor,441,350,1,472,-1
W279,1,Doctor,442,354,3,447,-1
W267,1,Doctor,443,347,2,407,-1
W225,1,Doctor,444,404,4,414,-1
W204,1,Doctor,445,391,2,340,-1
W265,1,Doctor,446,365,1,444,-1
W384,1,Doctor,447,376,1,340,-1
W379,1,Doctor,448,360,1,411,-1
W253,1,Doctor,449,0,0,322,-1
W478,1,Doctor,450,377,3,375,-1
W160,1,Doctor,451,376,1,439,-1
W456,1,Doctor,452,368,1,387,2
W155,1,Doctor,453,238,1,329,2
W351,1,Doctor,454,393,1,431,-1
W66,1,Doctor,455,410,3,403,-1
W198,1,Doctor,456,418,3,431,-1
W426,1,Doctor,457,0,0,432,-1
W353,1,Doctor,458,377,1,414,3
W42,1,Doctor,459,419,5,419,5
W130,1,Doctor,460,378,2,434,-1
W162,1,Doctor,461,402,2,404,3
W373,1,Doctor,462,425,4,486,-1
W461,1,Doctor,463,390,2,426,-1
W13,1,Doctor,464,373,1,373,1
W393,1,Doctor,465,362,1,374,-1
W269,1,Doctor,466,390,1,390,1
W401,1,Doctor,467,400,1,411,-1
W217,1,Doctor,468,416,2,321,-1
W291,1,Doctor,469,426,5,479,-1
W18,1,Doctor,470,417,2,357,-1
W447,1,Doctor,471,0,0,442,-1
W423,1,Doctor,472,399,1,250,-1
W177,1,Doctor,473,400,1,383,-1
W477,1,Doctor,474,406,1,362,-1
W210,1,Doctor,475,424,2,463,-1
W6,1,Doctor,476,441,2,414,-1
W496,1,Doctor,477,451,1,492,-1
W206,1,Doctor,478,432,3,499,-1
W244,1,Doctor,479,381,1,430,2
W343,1,Doctor,480,426,1,441,-1
W382,1,Doctor,481,461,3,471,-1
W495,1,Doctor,482,430,1,415,-1
W180,1,Doctor,483,457,2,485,-1
W421,1,Doctor,484,462,5,441,2
W264,1,Doctor,485,447,2,390,-1
W117,1,Doctor,486,478,5,478,5
W399,1,Doctor,487,465,2,375,-1
W190,1,Doctor,488,470,2,470,2
W96,1,Doctor,489,471,1,486,-1
W108,1,Doctor,490,0,0,436,-1
W37,1,Doctor,491,474,1,473,-1
W5,1,Doctor,492,475,2,475,2
W111,1,Doctor,493,481,2,481,2
W464,1,Doctor,494,479,1,479,1
W342,1,Doctor,495,492,2,498,-1
W182,1,Doctor,496,473,1,495,4
W107,1,Doctor,497,487,1,473,-1
W276,1,Doctor,498,490,2,490,2
W337,1,Doctor,499,495,2,495,2
W150,1,Doctor,500,498,1,487,-1
H203,1,Hospital,1,4,1,20,-1
H331,1,Hospital,2,1,1,1,1
H56,1,Hospital,3,13,2,22,-1
H39,1,Hospital,4,2,3,4,1
H198,1,Hospital,5,9,1,5,-1
H288,1,Hospital,6,3,1,2,-1
H16,1,Hospital,7,5,3,29,-1
H484,1,Hospital,8,11,2,38,-1
H124,1,Hospital,9,0,0,146,-1
H256,1,Hospital,10,10,4,11,-1
H326,1,Hospital,11,6,1,3,-1
H420,1,Hospital,12,14,2,114,-1
H84,1,Hospital,13,17,5,80,-1
H162,1,Hospital,14,7,1,8,-1
H422,1,Hospital,15,23,1,23,1
H21,1,Hospital,16,12,4,156,-1
H82,1,Hospital,17,8,1,31,-1
H273,1,Hospital,18,18,3,49,-1
H379,1,Hospital,19,30,2,14,1
H19,1,Hospital,20,20,5,113,-1
H134,1,Hospital,21,46,1,27,-1
H458,1,Hospital,22,24,2,152,-1
H430,1,Hospital,23,28,2,46,-1
H51,1,Hospital,24,41,1,87,-1
H50,1,Hospital,25,35,1,42,-1
H405,1,Hospital,26,19,2,344,-1
H255,1,Hospital,27,21,1,9,-1
H488,1,Hospital,28,36,4,44,-1
H392,1,Hospital,29,34,1,71,-1
H33,1,Hospital,30,29,1,131,-1
H32,1,Hospital,31,25,5,48,-1
H257,1,Hospital,32,55,1,30,-1
H442,1,Hospital,33,43,1,43,1
H428,1,Hospital,34,47,1,179,-1
H20,1,Hospital,35,22,4,47,-1
H191,1,Hospital,36,49,3,19,1
H45,1,Hospital,37,53,1,66,-1
H233,1,Hospital,38,39,1,39,1
H367,1,Hospital,39,40,1,166,-1
H278,1,Hospital,40,42,1,61,-1
H34,1,Hospital,41,16,1,16,1
H314,1,Hospital,42,38,1,24,-1
H391,1,Hospital,43,54,5,37,-1
H89,1,Hospital,44,64,2,13,-1
H74,1,Hospital,45,32,3,15,1
H407,1,Hospital,46,48,1,90,-1
H355,1,Hospital,47,45,3,59,-1
H276,1,Hospital,48,33,1,10,-1
H401,1,Hospital,49,15,2,26,-1
H315,1,Hospital,50,65,2,121,-1
H170,1,Hospital,51,56,1,83,-1
H88,1,Hospital,52,61,2,168,-1
H192,1,Hospital,53,0,0,25,-1
H137,1,Hospital,54,70,2,21,-1
H358,1,Hospital,55,37,2,6,-1
H462,1,Hospital,56,44,1,250,-1
H431,1,Hospital,57,27,1,36,-1
H446,1,Hospital,58,81,2,180,-1
H151,1,Hospital,59,60,1,186,-1
H272,1,Hospital,60,80,2,69,-1
H390,1,Hospital,61,87,1,28,-1
H10,1,Hospital,62,72,1,141,-1
H286,1,Hospital,63,63,5,111,-1
H138,1,Hospital,64,69,3,55,-1
H285,1,Hospital,65,82,1,7,-1
H205,1,Hospital,66,57,3,284,-1
H92,1,Hospital,67,88,1,76,-1
H399,1,Hospital,68,77,2,91,-1
H492,1,Hospital,69,59,1,128,-1
H427,1,Hospital,70,0,0,33,-1
H402,1,Hospital,71,97,1,72,-1
H356,1,Hospital,72,83,1,34,-1
H348,1,Hospital,73,58,1,68,-1
H131,1,Hospital,74,92,2,12,-1
H36,1,Hospital,75,94,1,125,-1
H26,1,Hospital,76,101,2,84,-1
H481,1,Hospital,77,78,1,73,-1
H41,1,Hospital,78,0,0,129,-1
H78,1,Hospital,79,50,5,147,-1
H309,1,Hospital,80,89,2,79,-1
H99,1,Hospital,81,91,4,89,1
H128,1,Hospital,82,79,1,50,-1
H200,1,Hospital,83,66,3,230,-1
H69,1,Hospital,84,76,1,213,-1
H408,1,Hospital,85,85,1,85,1
H53,1,Hospital,86,103,1,35,-1
H252,1,Hospital,87,112,2,60,-1
H350,1,Hospital,88,106,1,98,-1
H380,1,Hospital,89,86,1,262,-1
H373,1,Hospital,90,105,2,70,-1
H183,1,Hospital,91,95,1,63,-1
H495,1,Hospital,92,71,5,107,-1
H197,1,Hospital,93,75,1,75,1
H298,1,Hospital,94,67,3,32,-1
H133,1,Hospital,95,0,0,95,-1
H240,1,Hospital,96,62,1,41,-1
H242,1,Hospital,97,144,1,86,-1
H316,1,Hospital,98,74,1,140,-1
H58,1,Hospital,99,51,2,58,-1
H15,1,Hospital,100,115,1,45,-1
H25,1,Hospital,101,111,1,97,-1
H376,1,Hospital,102,84,1,54,-1
H239,1,Hospital,103,138,4,149,-1
H40,1,Hospital,104,96,2,40,-1
H122,1,Hospital,105,123,2,106,-1
H321,1,Hospital,106,0,0,17,-1
H204,1,Hospital,107,129,5,297,-1
H52,1,Hospital,108,121,1,165,-1
H30,1,Hospital,109,68,1,190,-1
H241,1,Hospital,110,120,1,56,-1
H487,1,Hospital,111,114,1,210,-1
H166,1,Hospital,112,126,3,65,-1
H370,1,Hospital,113,102,1,326,-1
H447,1,Hospital,114,125,3,62,-1
H146,1,Hospital,115,98,3,308,-1
H304,1,Hospital,116,148,1,101,-1
H280,1,Hospital,117,99,1,127,-1
H265,1,Hospital,118,128,3,115,-1
H243,1,Hospital,119,104,3,321,-1
H479,1,Hospital,120,117,3,81,-1
H143,1,Hospital,121,110,2,256,-1
H270,1,Hospital,122,93,1,92,-1
H108,1,Hospital,123,163,3,274,-1
H452,1,Hospital,124,135,1,122,-1
H250,1,Hospital,125,140,3,112,-1
H292,1,Hospital,126,146,1,313,-1
H97,1,Hospital,127,165,2,169,-1
H302,1,Hospital,128,122,2,164,-1
H219,1,Hospital,129,113,3,108,-1
H105,1,Hospital,130,116,2,257,-1
H258,1,Hospital,131,134,1,227,-1
H11,1,Hospital,132,108,1,109,-1
H150,1,Hospital,133,156,5,67,-1
H387,1,Hospital,134,139,2,117,-1
H177,1,Hospital,135,161,1,303,-1
H410,1,Hospital,136,130,2,238,-1
H409,1,Hospital,137,170,1,78,-1
H91,1,Hospital,138,131,2,82,-1
H469,1,Hospital,139,0,0,138,-1
H61,1,Hospital,140,118,2,120,-1
H497,1,Hospital,141,136,1,116,-1
H287,1,Hospital,142,137,1,245,-1
H266,1,Hospital,143,0,0,194,-1
H441,1,Hospital,144,191,1,391,-1
H300,1,Hospital,145,176,4,224,-1
H112,1,Hospital,146,173,4,217,-1
H353,1,Hospital,147,164,2,93,1
H117,1,Hospital,148,157,2,158,-1
H451,1,Hospital,149,145,1,248,-1
H232,1,Hospital,150,160,1,252,-1
H165,1,Hospital,151,181,1,53,-1
H175,1,Hospital,152,166,1,99,-1
H482,1,Hospital,153,132,2,96,-1
H67,1,Hospital,154,158,4,258,-1
H157,1,Hospital,155,141,3,159,-1
H307,1,Hospital,156,0,0,239,-1
H485,1,Hospital,157,193,2,126,-1
H339,1,Hospital,158,171,1,199,-1
H28,1,Hospital,159,187,5,74,-1
H193,1,Hospital,160,153,1,188,-1
H214,1,Hospital,161,179,1,110,-1
