id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)","GS Match, P (D Proposing)","GS Match, P Prime (D Proposing)"
W27,1,Doctor,52,1,1,1,1
W30,1,Doctor,53,1,1,1,1
W226,1,Doctor,54,1,1,1,1
W397,1,Doctor,55,1,1,1,1
W117,1,Doctor,56,1,1,1,1
W218,1,Doctor,57,1,1,1,1
W102,1,Doctor,58,1,1,1,1
W490,1,Doctor,59,2,2,2,2
W318,1,Doctor,60,1,1,1,1
W346,1,Doctor,61,3,3,3,3
W239,1,Doctor,62,1,1,1,1
W304,1,Doctor,63,1,1,1,1
W439,1,Doctor,64,1,1,1,1
W461,1,Doctor,65,1,1,1,1
W286,1,Doctor,66,2,2,2,2
W190,1,Doctor,67,1,1,1,1
W498,1,Doctor,68,1,1,1,1
W95,1,Doctor,69,1,1,1,1
W316,1,Doctor,70,1,1,1,1
W391,1,Doctor,71,1,1,1,1
W477,1,Doctor,72,1,1,1,1
W119,1,Doctor,73,2,2,2,2
W282,1,Doctor,74,1,1,1,1
W194,1,Doctor,75,1,1,1,1
W354,1,Doctor,76,2,2,2,2
W338,1,Doctor,77,1,1,1,1
W279,1,Doctor,78,1,1,1,1
W453,1,Doctor,79,1,1,1,1
W255,1,Doctor,80,1,1,1,1
W430,1,Doctor,81,2,2,2,2
W229,1,Doctor,82,1,1,1,1
W414,1,Doctor,83,1,1,1,1
W380,1,Doctor,84,1,1,1,1
W424,1,Doctor,85,1,1,1,1
W470,1,Doctor,86,1,1,1,1
W284,1,Doctor,87,2,2,2,2
W342,1,Doctor,88,2,2,2,2
W363,1,Doctor,89,1,1,1,1
W99,1,Doctor,90,1,1,1,1
W274,1,Doctor,91,1,1,1,1
W494,1,Doctor,92,1,1,1,1
W333,1,Doctor,93,1,1,1,1
W43,1,Doctor,94,3,3,3,3
W152,1,Doctor,95,1,1,1,1
W294,1,Doctor,96,1,1,1,1
W351,1,Doctor,97,2,2,2,2
W84,1,Doctor,98,1,1,1,1
W3,1,Doctor,99,1,1,1,1
W476,1,Doctor,100,1,1,1,1
W242,1,Doctor,101,1,1,1,1
W189,1,Doctor,102,1,1,1,1
W33,1,Doctor,103,1,1,1,1
W104,1,Doctor,104,1,1,1,1
W130,1,Doctor,105,2,2,2,2
W157,1,Doctor,106,1,1,1,1
W420,1,Doctor,107,1,1,1,1
W122,1,Doctor,108,1,1,1,1
W497,1,Doctor,109,1,1,1,1
W475,1,Doctor,110,2,2,2,2
W491,1,Doctor,111,1,1,1,1
W16,1,Doctor,112,1,1,1,1
W148,1,Doctor,113,1,1,1,1
W11,1,Doctor,114,1,1,1,1
W179,1,Doctor,115,1,1,1,1
W441,1,Doctor,116,1,1,1,1
W118,1,Doctor,117,1,1,1,1
W263,1,Doctor,118,1,1,1,1
W64,1,Doctor,119,1,1,1,1
W335,1,Doctor,120,1,1,1,1
W210,1,Doctor,121,2,2,2,2
W80,1,Doctor,122,1,1,1,1
W389,1,Doctor,123,3,3,3,3
W334,1,Doctor,124,1,1,1,1
W235,1,Doctor,125,1,1,1,1
W309,1,Doctor,126,2,2,2,2
W487,1,Doctor,127,2,2,2,2
W107,1,Doctor,128,2,2,2,2
W401,1,Doctor,129,1,1,1,1
W237,1,Doctor,130,2,2,2,2
W40,1,Doctor,131,1,1,1,1
W52,1,Doctor,132,1,1,1,1
W20,1,Doctor,133,1,1,1,1
W87,1,Doctor,134,2,2,2,2
W353,1,Doctor,135,1,1,1,1
W322,1,Doctor,136,1,1,1,1
W66,1,Doctor,137,2,1,2,1
W313,1,Doctor,138,1,1,1,1
W13,1,Doctor,139,1,1,1,1
W267,1,Doctor,140,1,1,1,1
W137,1,Doctor,141,1,1,1,1
W26,1,Doctor,142,2,2,2,2
W42,1,Doctor,143,1,1,1,1
W320,1,Doctor,144,3,3,3,3
W214,1,Doctor,145,1,1,1,1
W257,1,Doctor,146,2,2,2,2
W393,1,Doctor,147,2,2,2,2
W292,1,Doctor,148,1,1,1,1
W103,1,Doctor,149,2,2,2,2
W495,1,Doctor,150,1,1,1,1
W261,1,Doctor,151,1,1,1,1
W400,1,Doctor,152,2,2,3,3
W368,1,Doctor,153,3,3,2,2
W163,1,Doctor,154,4,4,4,4
W459,1,Doctor,155,1,1,1,1
W369,1,Doctor,156,1,1,1,1
W464,1,Doctor,157,1,1,1,1
W387,1,Doctor,158,1,1,1,1
W388,1,Doctor,159,1,1,1,1
W82,1,Doctor,160,1,1,1,1
W89,1,Doctor,161,4,4,4,4
W204,1,Doctor,162,1,1,1,1
W435,1,Doctor,163,1,1,1,1
W407,1,Doctor,164,1,1,1,1
W440,1,Doctor,165,1,1,2,2
W88,1,Doctor,166,2,2,2,2
W93,1,Doctor,167,1,1,1,1
W365,1,Doctor,168,1,1,1,1
W415,1,Doctor,169,2,2,2,2
W488,1,Doctor,170,1,1,1,1
W347,1,Doctor,171,1,1,3,3
W199,1,Doctor,172,1,1,1,1
W300,1,Doctor,173,3,3,3,3
W452,1,Doctor,174,2,1,1,-1
W123,1,Doctor,175,1,1,1,1
W442,1,Doctor,176,1,1,1,1
W422,1,Doctor,177,3,3,2,2
W21,1,Doctor,178,2,2,2,2
W15,1,Doctor,179,1,1,1,1
W206,1,Doctor,180,3,3,3,3
W288,1,Doctor,181,1,1,1,1
W321,1,Doctor,182,1,1,1,1
W195,1,Doctor,183,1,1,1,1
W108,1,Doctor,184,1,1,1,1
W182,1,Doctor,185,1,1,1,1
W372,1,Doctor,186,2,2,2,2
W159,1,Doctor,187,1,1,1,1
W478,1,Doctor,188,4,4,4,4
W92,1,Doctor,189,1,1,1,1
W406,1,Doctor,190,6,5,2,-1
W213,1,Doctor,191,1,1,1,1
W460,1,Doctor,192,1,1,1,1
W151,1,Doctor,193,2,2,2,2
W71,1,Doctor,194,3,3,3,3
W281,1,Doctor,195,1,1,1,1
W57,1,Doctor,196,1,1,1,1
W173,1,Doctor,197,2,1,1,-1
W55,1,Doctor,198,2,2,1,1
W367,1,Doctor,199,1,1,1,1
W277,1,Doctor,200,1,1,1,1
W360,1,Doctor,201,3,3,3,3
W474,1,Doctor,202,1,1,1,1
W196,1,Doctor,203,1,1,1,1
W19,1,Doctor,204,1,1,1,1
W295,1,Doctor,205,2,2,2,2
W47,1,Doctor,206,0,0,7,-1
W139,1,Doctor,207,1,1,1,1
W10,1,Doctor,208,1,1,1,1
W143,1,Doctor,209,2,2,2,2
W398,1,Doctor,210,1,1,1,1
W468,1,Doctor,211,1,1,1,1
W14,1,Doctor,212,4,4,4,4
W456,1,Doctor,213,1,1,1,1
W243,1,Doctor,214,1,1,1,1
W454,1,Doctor,215,1,1,1,1
W390,1,Doctor,216,1,1,1,1
W482,1,Doctor,217,1,1,1,1
W484,1,Doctor,218,1,1,1,1
W371,1,Doctor,219,2,2,2,2
W345,1,Doctor,220,1,1,1,1
W167,1,Doctor,221,2,2,2,2
W171,1,Doctor,222,1,1,1,1
W343,1,Doctor,223,2,1,2,1
W280,1,Doctor,224,2,2,2,2
W62,1,Doctor,225,1,1,1,1
W105,1,Doctor,226,2,2,2,2
W315,1,Doctor,227,3,2,3,2
W379,1,Doctor,228,3,1,1,-1
W168,1,Doctor,229,2,2,2,2
W225,1,Doctor,230,3,1,3,1
W469,1,Doctor,231,1,1,1,1
W4,1,Doctor,232,1,1,1,1
W113,1,Doctor,233,3,3,3,3
W35,1,Doctor,234,2,2,2,2
W481,1,Doctor,235,2,2,2,2
W166,1,Doctor,236,2,2,2,2
W496,1,Doctor,237,1,1,1,1
W275,1,Doctor,238,1,1,1,1
W72,1,Doctor,239,2,1,2,1
W419,1,Doctor,240,1,1,1,1
W231,1,Doctor,241,2,2,2,2
W41,1,Doctor,242,3,2,2,-1
W51,1,Doctor,243,0,0,6,-1
W299,1,Doctor,244,1,1,1,1
W23,1,Doctor,245,1,1,1,1
W480,1,Doctor,246,1,1,1,1
W175,1,Doctor,247,4,4,4,4
W352,1,Doctor,248,1,1,1,1
W75,1,Doctor,249,1,1,1,1
W499,1,Doctor,250,1,1,1,1
W73,1,Doctor,251,1,1,1,1
W56,1,Doctor,252,3,3,3,3
W324,1,Doctor,253,2,2,2,2
W381,1,Doctor,254,2,1,2,1
W289,1,Doctor,255,0,0,1,-1
W455,1,Doctor,256,3,3,3,3
W416,1,Doctor,257,5,4,1,-1
W240,1,Doctor,258,0,0,10,-1
W155,1,Doctor,259,2,2,2,2
W115,1,Doctor,260,1,1,1,1
W124,1,Doctor,261,4,4,4,4
W236,1,Doctor,262,1,1,1,1
W128,1,Doctor,263,2,2,1,1
W268,1,Doctor,264,5,5,5,5
W311,1,Doctor,265,2,2,2,2
W332,1,Doctor,266,2,2,2,2
W437,1,Doctor,267,1,1,1,1
W446,1,Doctor,268,2,1,2,1
W17,1,Doctor,269,3,2,2,-1
W198,1,Doctor,270,3,3,5,5
W181,1,Doctor,271,3,2,3,2
W28,1,Doctor,272,1,1,1,1
W142,1,Doctor,273,0,0,6,-1
W114,1,Doctor,274,5,3,5,3
W46,1,Doctor,275,3,2,3,2
W375,1,Doctor,276,1,1,1,1
W61,1,Doctor,277,1,1,1,1
W376,1,Doctor,278,2,1,2,1
W207,1,Doctor,279,5,3,5,3
W169,1,Doctor,280,2,2,2,2
W5,1,Doctor,281,1,1,1,1
W413,1,Doctor,282,6,4,1,-1
W76,1,Doctor,283,1,1,1,1
W350,1,Doctor,284,2,2,2,2
W489,1,Doctor,285,1,1,1,1
W348,1,Doctor,286,1,1,1,1
W485,1,Doctor,287,1,1,1,1
W426,1,Doctor,288,5,4,5,4
W463,1,Doctor,289,1,1,1,1
W86,1,Doctor,290,0,0,3,3
W1,1,Doctor,291,5,4,5,4
W361,1,Doctor,292,4,4,4,4
W246,1,Doctor,293,2,1,2,1
W116,1,Doctor,294,1,1,1,1
W303,1,Doctor,295,5,5,3,3
W471,1,Doctor,296,3,1,1,-1
W373,1,Doctor,297,1,1,2,-1
W412,1,Doctor,298,3,3,4,4
W34,1,Doctor,299,1,1,1,1
W252,1,Doctor,300,4,3,4,3
W328,1,Doctor,301,3,3,3,3
W355,1,Doctor,302,1,1,3,3
W249,1,Doctor,303,1,1,1,1
W428,1,Doctor,304,1,1,1,1
W131,1,Doctor,305,7,5,5,-1
W337,1,Doctor,306,8,5,8,5
W432,1,Doctor,307,1,1,1,1
W410,1,Doctor,308,3,1,3,1
W232,1,Doctor,309,3,3,3,3
W341,1,Doctor,310,2,2,3,3
W112,1,Doctor,311,1,1,1,1
W377,1,Doctor,312,0,0,3,1
W172,1,Doctor,313,1,1,1,1
W431,1,Doctor,314,4,3,4,3
W165,1,Doctor,315,4,3,4,3
W383,1,Doctor,316,2,1,2,1
W449,1,Doctor,317,4,4,4,4
W285,1,Doctor,318,1,1,1,1
W392,1,Doctor,319,3,1,2,-1
W358,1,Doctor,320,1,1,1,1
W176,1,Doctor,321,5,4,3,2
W457,1,Doctor,322,3,3,3,3
W54,1,Doctor,323,0,0,7,-1
W256,1,Doctor,324,4,2,7,3
W276,1,Doctor,325,3,3,3,3
W227,1,Doctor,326,10,3,1,-1
W260,1,Doctor,327,1,1,4,-1
W305,1,Doctor,328,4,1,3,-1
W329,1,Doctor,329,4,3,4,3
W50,1,Doctor,330,2,2,2,2
W472,1,Doctor,331,5,5,5,5
W434,1,Doctor,332,4,4,4,4
W164,1,Doctor,333,4,3,2,-1
W306,1,Doctor,334,5,2,2,-1
W385,1,Doctor,335,3,2,3,2
W224,1,Doctor,336,2,2,3,-1
W396,1,Doctor,337,5,3,6,4
W402,1,Doctor,338,8,3,8,3
W90,1,Doctor,339,6,2,4,-1
W191,1,Doctor,340,2,1,2,1
W201,1,Doctor,341,0,0,9,-1
W370,1,Doctor,342,3,2,4,3
W312,1,Doctor,343,3,2,1,1
W271,1,Doctor,344,1,1,1,1
W479,1,Doctor,345,2,2,2,2
W427,1,Doctor,346,3,2,1,1
W423,1,Doctor,347,1,1,1,1
W79,1,Doctor,348,6,3,6,3
W319,1,Doctor,349,3,2,3,2
W310,1,Doctor,350,3,2,1,-1
W140,1,Doctor,351,2,1,2,1
W364,1,Doctor,352,7,5,7,5
W384,1,Doctor,353,4,2,1,-1
W7,1,Doctor,354,0,0,4,4
W49,1,Doctor,355,0,0,10,5
W273,1,Doctor,356,2,2,2,2
W500,1,Doctor,357,2,1,2,1
W129,1,Doctor,358,6,3,6,3
W178,1,Doctor,359,7,3,7,3
W436,1,Doctor,360,6,2,6,2
W247,1,Doctor,361,7,5,7,5
W185,1,Doctor,362,2,2,2,2
W146,1,Doctor,363,3,2,3,2
W411,1,Doctor,364,1,1,1,1
W317,1,Doctor,365,9,4,9,4
W340,1,Doctor,366,0,0,12,-1
W399,1,Doctor,367,3,2,3,2
W349,1,Doctor,368,5,3,8,-1
W158,1,Doctor,369,6,2,10,-1
W8,1,Doctor,370,4,3,21,-1
W302,1,Doctor,371,2,2,2,2
W466,1,Doctor,372,4,2,1,1
W339,1,Doctor,373,6,4,6,4
W433,1,Doctor,374,5,3,5,3
W307,1,Doctor,375,2,1,2,1
W395,1,Doctor,376,3,1,3,1
W6,1,Doctor,377,0,0,1,-1
W203,1,Doctor,378,7,3,7,3
W125,1,Doctor,379,1,1,10,-1
W184,1,Doctor,380,0,0,13,-1
W418,1,Doctor,381,1,1,1,1
W458,1,Doctor,382,5,3,3,2
W68,1,Doctor,383,6,2,4,-1
W222,1,Doctor,384,2,1,2,1
W359,1,Doctor,385,3,2,3,2
W344,1,Doctor,386,1,1,1,1
W356,1,Doctor,387,4,2,4,2
W245,1,Doctor,388,0,0,4,2
W269,1,Doctor,389,1,1,1,1
W296,1,Doctor,390,8,3,8,3
W63,1,Doctor,391,2,2,2,2
W425,1,Doctor,392,1,1,9,4
W325,1,Doctor,393,4,2,4,2
W53,1,Doctor,394,6,3,5,-1
W272,1,Doctor,395,12,5,12,5
W150,1,Doctor,396,6,4,6,4
W59,1,Doctor,397,1,1,1,1
W314,1,Doctor,398,3,3,9,-1
W77,1,Doctor,399,2,1,2,1
W404,1,Doctor,400,5,2,5,2
W394,1,Doctor,401,1,1,1,1
W266,1,Doctor,402,5,2,5,2
W259,1,Doctor,403,0,0,3,3
W141,1,Doctor,404,1,1,1,1
W270,1,Doctor,405,7,2,4,-1
W106,1,Doctor,406,4,2,2,-1
W24,1,Doctor,407,1,1,1,1
W230,1,Doctor,408,6,3,6,3
W78,1,Doctor,409,5,3,5,3
W209,1,Doctor,410,6,2,9,4
W58,1,Doctor,411,6,4,6,4
W262,1,Doctor,412,11,3,7,1
W234,1,Doctor,413,3,3,3,3
W193,1,Doctor,414,5,2,5,2
W70,1,Doctor,415,4,1,4,1
W291,1,Doctor,416,3,2,22,-1
W110,1,Doctor,417,3,2,1,1
W48,1,Doctor,418,1,1,1,1
W287,1,Doctor,419,2,1,2,1
W180,1,Doctor,420,1,1,8,5
W153,1,Doctor,421,10,5,4,-1
W135,1,Doctor,422,5,1,9,-1
W202,1,Doctor,423,5,2,1,-1
W111,1,Doctor,424,13,4,2,-1
W187,1,Doctor,425,16,5,16,5
W278,1,Doctor,426,16,4,1,-1
W149,1,Doctor,427,5,2,9,4
W94,1,Doctor,428,13,3,13,3
W177,1,Doctor,429,5,3,7,-1
W38,1,Doctor,430,3,1,1,-1
W192,1,Doctor,431,0,0,22,-1
W133,1,Doctor,432,1,1,1,1
W100,1,Doctor,433,16,2,10,-1
W467,1,Doctor,434,6,2,6,2
W301,1,Doctor,435,8,2,8,2
W450,1,Doctor,436,5,2,5,2
W283,1,Doctor,437,12,5,12,5
W136,1,Doctor,438,12,4,2,1
W29,1,Doctor,439,18,3,9,-1
W382,1,Doctor,440,0,0,31,-1
W228,1,Doctor,441,16,2,9,-1
W253,1,Doctor,442,17,4,12,-1
W160,1,Doctor,443,9,2,16,-1
W25,1,Doctor,444,15,4,15,4
W138,1,Doctor,445,2,1,2,1
W251,1,Doctor,446,0,0,13,-1
W162,1,Doctor,447,23,3,11,-1
W421,1,Doctor,448,20,4,5,1
W37,1,Doctor,449,0,0,25,-1
W327,1,Doctor,450,6,3,6,3
W330,1,Doctor,451,0,0,4,-1
W97,1,Doctor,452,0,0,6,-1
W39,1,Doctor,453,15,4,15,4
W32,1,Doctor,454,0,0,1,-1
W147,1,Doctor,455,4,1,4,1
W120,1,Doctor,456,28,5,28,5
W91,1,Doctor,457,5,1,2,-1
W161,1,Doctor,458,0,0,5,-1
W101,1,Doctor,459,1,1,1,1
W462,1,Doctor,460,2,1,2,1
W205,1,Doctor,461,1,1,15,3
W438,1,Doctor,462,0,0,32,-1
W374,1,Doctor,463,0,0,20,-1
W221,1,Doctor,464,16,2,22,-1
W254,1,Doctor,465,0,0,18,-1
W405,1,Doctor,466,11,3,1,1
W366,1,Doctor,467,0,0,19,4
W45,1,Doctor,468,0,0,4,1
W448,1,Doctor,469,20,4,24,-1
W219,1,Doctor,470,26,3,27,4
W443,1,Doctor,471,42,3,44,4
W429,1,Doctor,472,0,0,51,-1
W308,1,Doctor,473,3,2,3,2
W403,1,Doctor,474,0,0,15,-1
W241,1,Doctor,475,33,3,8,-1
W9,1,Doctor,476,7,1,7,1
W378,1,Doctor,477,34,2,14,-1
W451,1,Doctor,478,9,1,2,-1
W386,1,Doctor,479,0,0,8,-1
W36,1,Doctor,480,0,0,7,-1
W447,1,Doctor,481,22,5,4,-1
W248,1,Doctor,482,0,0,4,-1
W465,1,Doctor,483,0,0,5,-1
W220,1,Doctor,484,30,1,37,2
W145,1,Doctor,485,48,4,24,2
W174,1,Doctor,486,26,3,26,3
W121,1,Doctor,487,59,5,38,-1
W492,1,Doctor,488,0,0,8,2
W486,1,Doctor,489,0,0,66,-1
W65,1,Doctor,490,0,0,56,-1
W208,1,Doctor,491,92,5,45,3
W183,1,Doctor,492,0,0,31,-1
W233,1,Doctor,493,0,0,69,-1
W326,1,Doctor,494,0,0,54,-1
W188,1,Doctor,495,75,4,96,-1
W186,1,Doctor,496,0,0,39,-1
W298,1,Doctor,497,0,0,66,-1
W69,1,Doctor,498,0,0,366,-1
W445,1,Doctor,499,0,0,25,-1
W331,1,Doctor,500,0,0,190,-1
H51,1,Hospital,1,125,2,125,2
H6,1,Hospital,2,344,1,344,1
H317,1,Hospital,3,31,1,31,1
H58,1,Hospital,4,300,3,300,3
H307,1,Hospital,5,50,2,50,2
H273,1,Hospital,6,131,1,131,1
H488,1,Hospital,7,212,4,212,4
H434,1,Hospital,8,33,1,33,1
H7,1,Hospital,9,152,3,171,2
H238,1,Hospital,10,117,2,117,2
H367,1,Hospital,11,175,3,175,3
H62,1,Hospital,12,176,2,176,2
H261,1,Hospital,13,235,2,235,2
H39,1,Hospital,14,229,1,229,1
H377,1,Hospital,15,177,1,302,3
H38,1,Hospital,16,86,2,86,2
H215,1,Hospital,17,196,2,196,2
H489,1,Hospital,18,309,3,309,3
H486,1,Hospital,19,179,4,179,4
H285,1,Hospital,20,30,1,30,1
H159,1,Hospital,21,130,1,130,1
H33,1,Hospital,22,367,4,367,4
H383,1,Hospital,23,140,2,140,2
H412,1,Hospital,24,10,1,10,1
H351,1,Hospital,25,111,1,111,1
H422,1,Hospital,26,166,1,166,1
H247,1,Hospital,27,237,3,237,3
H362,1,Hospital,28,396,1,396,1
H444,1,Hospital,29,0,0,269,-1
H250,1,Hospital,30,333,2,468,3
H59,1,Hospital,31,379,4,469,-1
H408,1,Hospital,32,165,4,334,-1
H487,1,Hospital,33,337,5,152,3
H259,1,Hospital,34,464,3,380,-1
H404,1,Hospital,35,37,3,37,3
H500,1,Hospital,36,168,3,168,3
H83,1,Hospital,37,438,4,273,-1
H403,1,Hospital,38,0,0,242,-1
H224,1,Hospital,39,99,2,99,2
H464,1,Hospital,40,286,4,286,4
H164,1,Hospital,41,128,1,128,1
H227,1,Hospital,42,22,1,22,1
H303,1,Hospital,43,148,2,148,2
H109,1,Hospital,44,0,0,197,-1
H243,1,Hospital,45,0,0,479,-1
H61,1,Hospital,46,0,0,394,-1
H294,1,Hospital,47,219,3,219,3
H41,1,Hospital,48,278,4,278,4
H484,1,Hospital,49,65,1,65,1
H274,1,Hospital,50,269,2,312,3
H318,1,Hospital,51,149,3,149,3
H103,1,Hospital,52,45,1,45,1
H497,1,Hospital,53,394,5,421,-1
H181,1,Hospital,54,169,1,169,1
H470,1,Hospital,55,68,2,68,2
H71,1,Hospital,56,60,3,60,3
H126,1,Hospital,57,77,1,77,1
H29,1,Hospital,58,158,3,158,3
H459,1,Hospital,59,21,1,21,1
H156,1,Hospital,60,414,5,414,5
H182,1,Hospital,61,24,1,24,1
H177,1,Hospital,62,240,2,240,2
H302,1,Hospital,63,112,4,112,4
H193,1,Hospital,64,268,4,268,4
H221,1,Hospital,65,114,3,114,3
H411,1,Hospital,66,283,4,283,4
H323,1,Hospital,67,11,1,11,1
H72,1,Hospital,68,214,3,214,3
H212,1,Hospital,69,132,2,132,2
H223,1,Hospital,70,291,5,291,5
H330,1,Hospital,71,203,1,203,1
H122,1,Hospital,72,129,1,129,1
H48,1,Hospital,73,260,3,260,3
H457,1,Hospital,74,246,1,246,1
H277,1,Hospital,75,92,2,92,2
H160,1,Hospital,76,29,3,29,3
H96,1,Hospital,77,453,3,453,3
H85,1,Hospital,78,372,5,480,-1
H129,1,Hospital,79,17,1,17,1
H31,1,Hospital,80,36,2,36,2
H92,1,Hospital,81,47,1,47,1
H321,1,Hospital,82,370,4,342,3
H461,1,Hospital,83,374,5,374,5
H272,1,Hospital,84,90,1,90,1
H421,1,Hospital,85,296,3,346,5
H229,1,Hospital,86,186,2,186,2
H477,1,Hospital,87,209,2,209,2
H301,1,Hospital,88,104,1,104,1
H214,1,Hospital,89,315,2,315,2
H438,1,Hospital,90,8,1,8,1
H492,1,Hospital,91,0,0,496,-1
H437,1,Hospital,92,87,1,87,1
H127,1,Hospital,93,348,2,348,2
H161,1,Hospital,94,425,5,425,5
H361,1,Hospital,95,35,1,35,1
H308,1,Hospital,96,277,2,277,2
H147,1,Hospital,97,424,4,447,-1
H266,1,Hospital,98,39,2,39,2
H495,1,Hospital,99,251,4,251,4
H466,1,Hospital,100,470,5,440,-1
H427,1,Hospital,101,227,3,227,3
H68,1,Hospital,102,34,1,34,1
H447,1,Hospital,103,254,1,254,1
H17,1,Hospital,104,91,1,91,1
H117,1,Hospital,105,109,1,109,1
H146,1,Hospital,106,120,2,120,2
H346,1,Hospital,107,213,2,213,2
H365,1,Hospital,108,320,5,320,5
H197,1,Hospital,109,392,5,423,-1
H183,1,Hospital,110,0,0,398,-1
H141,1,Hospital,111,326,2,461,1
H420,1,Hospital,112,0,0,451,-1
H499,1,Hospital,113,115,1,115,1
H120,1,Hospital,114,84,1,84,1
H391,1,Hospital,115,95,2,95,2
H472,1,Hospital,116,0,0,370,-1
H299,1,Hospital,117,44,1,44,1
H132,1,Hospital,118,16,2,16,2
H453,1,Hospital,119,442,3,438,4
H345,1,Hospital,120,253,1,253,1
H328,1,Hospital,121,381,4,381,4
H270,1,Hospital,122,0,0,326,-1
H290,1,Hospital,123,12,1,12,1
H196,1,Hospital,124,106,3,106,3
H23,1,Hospital,125,174,1,198,2
H200,1,Hospital,126,236,1,236,1
H155,1,Hospital,127,220,2,220,2
H468,1,Hospital,128,0,0,319,-1
H409,1,Hospital,129,171,2,165,1
H428,1,Hospital,130,164,2,164,2
H476,1,Hospital,131,54,1,54,1
H341,1,Hospital,132,80,1,80,1
H114,1,Hospital,133,40,1,40,1
H394,1,Hospital,134,154,1,154,1
H211,1,Hospital,135,202,3,202,3
H219,1,Hospital,136,0,0,439,-1
H242,1,Hospital,137,230,3,230,3
H295,1,Hospital,138,0,0,406,-1
H40,1,Hospital,139,436,2,436,2
H485,1,Hospital,140,49,1,49,1
H27,1,Hospital,141,1,1,1,1
H35,1,Hospital,142,142,1,142,1
H379,1,Hospital,143,257,3,153,4
H352,1,Hospital,144,0,0,353,-1
H369,1,Hospital,145,195,2,195,2
H359,1,Hospital,146,0,0,430,-1
H246,1,Hospital,147,306,3,306,3
H64,1,Hospital,148,144,3,144,3
H123,1,Hospital,149,138,1,138,1
H368,1,Hospital,150,338,3,338,3
H433,1,Hospital,151,55,1,55,1
H144,1,Hospital,152,113,1,113,1
H235,1,Hospital,153,103,1,103,1
H278,1,Hospital,154,307,4,307,4
H358,1,Hospital,155,108,1,108,1
H310,1,Hospital,156,116,3,116,3
H248,1,Hospital,157,189,1,189,1
H102,1,Hospital,158,159,1,159,1
H53,1,Hospital,159,198,1,355,3
H371,1,Hospital,160,466,1,498,-1
H157,1,Hospital,161,70,2,70,2
H47,1,Hospital,162,347,4,347,4
H234,1,Hospital,163,82,2,82,2
H167,1,Hospital,164,141,1,141,1
H384,1,Hospital,165,6,1,6,1
H339,1,Hospital,166,314,1,314,1
H241,1,Hospital,167,215,1,215,1
H279,1,Hospital,168,322,4,322,4
H462,1,Hospital,169,167,1,167,1
H386,1,Hospital,170,0,0,446,-1
H347,1,Hospital,171,409,3,409,3
H262,1,Hospital,172,226,3,226,3
H149,1,Hospital,173,0,0,190,-1
H198,1,Hospital,174,2,1,2,1
H381,1,Hospital,175,334,2,392,1
H148,1,Hospital,176,250,3,250,3
H344,1,Hospital,177,433,5,442,-1
H52,1,Hospital,178,473,3,473,3
H417,1,Hospital,179,83,2,83,2
H327,1,Hospital,180,123,1,123,1
H469,1,Hospital,181,150,3,150,3
H150,1,Hospital,182,0,0,478,-1
H28,1,Hospital,183,172,2,172,2
H136,1,Hospital,184,43,1,43,1
H84,1,Hospital,185,386,4,386,4
