id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)","GS Match, P (D Proposing)","GS Match, P Prime (D Proposing)"
W454,1,Doctor,52,50,2,326,-1
W78,1,Doctor,53,53,4,236,-1
W257,1,Doctor,54,53,4,65,-1
W492,1,Doctor,55,45,1,284,-1
W441,1,Doctor,56,49,1,120,-1
W449,1,Doctor,57,53,3,178,-1
W314,1,Doctor,58,48,1,234,-1
W232,1,Doctor,59,45,1,324,-1
W482,1,Doctor,60,48,1,298,-1
W445,1,Doctor,61,57,2,49,-1
W354,1,Doctor,62,50,1,146,-1
W306,1,Doctor,63,49,1,152,-1
W362,1,Doctor,64,57,1,94,-1
W483,1,Doctor,65,53,1,82,-1
W237,1,Doctor,66,60,3,95,-1
W488,1,Doctor,67,46,1,187,-1
W38,1,Doctor,68,61,2,20,-1
W390,1,Doctor,69,62,3,329,-1
W347,1,Doctor,70,60,1,75,-1
W422,1,Doctor,71,0,0,10,-1
W241,1,Doctor,72,71,3,152,-1
W263,1,Doctor,73,69,1,173,-1
W188,1,Doctor,74,62,1,1,-1
W229,1,Doctor,75,69,1,19,-1
W151,1,Doctor,76,62,1,167,-1
W373,1,Doctor,77,69,2,3,-1
W375,1,Doctor,78,70,1,134,-1
W425,1,Doctor,79,0,0,289,-1
W223,1,Doctor,80,76,5,154,-1
W336,1,Doctor,81,77,4,81,-1
W104,1,Doctor,82,71,2,285,-1
W289,1,Doctor,83,79,4,110,-1
W459,1,Doctor,84,72,1,84,-1
W203,1,Doctor,85,83,4,125,-1
W82,1,Doctor,86,83,4,106,-1
W254,1,Doctor,87,82,2,257,-1
W309,1,Doctor,88,85,2,337,-1
W198,1,Doctor,89,89,5,54,-1
W447,1,Doctor,90,85,2,247,-1
W186,1,Doctor,91,84,3,160,-1
W19,1,Doctor,92,89,3,28,-1
W348,1,Doctor,93,0,0,110,-1
W252,1,Doctor,94,90,2,125,-1
W100,1,Doctor,95,91,4,238,-1
W86,1,Doctor,96,0,0,10,-1
W160,1,Doctor,97,80,1,85,2
W54,1,Doctor,98,80,1,137,-1
W63,1,Doctor,99,86,1,71,-1
W345,1,Doctor,100,88,1,437,-1
W193,1,Doctor,101,89,1,284,-1
W221,1,Doctor,102,88,2,8,-1
W379,1,Doctor,103,100,5,117,-1
W387,1,Doctor,104,93,1,112,-1
W253,1,Doctor,105,92,1,89,-1
W22,1,Doctor,106,97,1,211,-1
W217,1,Doctor,107,98,3,307,-1
W159,1,Doctor,108,94,1,102,-1
W421,1,Doctor,109,104,4,330,-1
W68,1,Doctor,110,99,4,135,-1
W330,1,Doctor,111,102,3,139,-1
W486,1,Doctor,112,108,3,126,-1
W304,1,Doctor,113,104,1,225,-1
W165,1,Doctor,114,111,2,90,-1
W458,1,Doctor,115,109,2,147,-1
W115,1,Doctor,116,105,1,166,-1
W25,1,Doctor,117,115,5,14,-1
W396,1,Doctor,118,112,2,235,-1
W382,1,Doctor,119,109,1,394,-1
W14,1,Doctor,120,114,1,239,-1
W227,1,Doctor,121,116,3,263,-1
W102,1,Doctor,122,110,2,136,-1
W209,1,Doctor,123,114,2,206,-1
W79,1,Doctor,124,113,1,49,-1
W226,1,Doctor,125,120,2,343,-1
W195,1,Doctor,126,120,2,32,-1
W66,1,Doctor,127,122,2,22,-1
W497,1,Doctor,128,109,1,92,-1
W295,1,Doctor,129,118,1,273,-1
W480,1,Doctor,130,123,3,329,-1
W130,1,Doctor,131,123,1,213,-1
W311,1,Doctor,132,121,1,458,-1
W410,1,Doctor,133,126,2,193,-1
W147,1,Doctor,134,122,1,198,-1
W57,1,Doctor,135,132,4,27,-1
W239,1,Doctor,136,134,4,115,-1
W275,1,Doctor,137,127,2,300,-1
W386,1,Doctor,138,127,1,251,-1
W167,1,Doctor,139,131,3,156,-1
W123,1,Doctor,140,128,2,358,-1
W207,1,Doctor,141,123,1,7,-1
W341,1,Doctor,142,135,3,64,-1
W93,1,Doctor,143,121,1,373,-1
W225,1,Doctor,144,135,3,75,-1
W429,1,Doctor,145,139,3,331,-1
W192,1,Doctor,146,141,2,341,-1
W481,1,Doctor,147,138,3,90,-1
W279,1,Doctor,148,145,5,207,-1
W18,1,Doctor,149,115,1,27,-1
W43,1,Doctor,150,0,0,63,-1
W452,1,Doctor,151,130,1,367,-1
W434,1,Doctor,152,130,1,107,-1
W337,1,Doctor,153,120,1,221,-1
W80,1,Doctor,154,151,5,139,-1
W393,1,Doctor,155,143,2,209,-1
W246,1,Doctor,156,140,1,126,-1
W332,1,Doctor,157,143,1,53,-1
W69,1,Doctor,158,150,2,365,-1
W280,1,Doctor,159,142,1,134,-1
W437,1,Doctor,160,142,1,297,-1
W137,1,Doctor,161,151,2,153,-1
W230,1,Doctor,162,150,3,172,-1
W46,1,Doctor,163,149,2,411,-1
W37,1,Doctor,164,150,1,225,-1
W474,1,Doctor,165,157,2,140,-1
W172,1,Doctor,166,162,4,272,-1
W327,1,Doctor,167,151,1,347,-1
W187,1,Doctor,168,147,1,31,-1
W391,1,Doctor,169,154,1,330,-1
W260,1,Doctor,170,157,1,127,-1
W182,1,Doctor,171,160,2,385,-1
W448,1,Doctor,172,162,3,92,-1
W51,1,Doctor,173,162,3,154,-1
W415,1,Doctor,174,161,2,116,-1
W129,1,Doctor,175,157,2,82,-1
W433,1,Doctor,176,156,1,198,-1
W342,1,Doctor,177,154,2,259,-1
W143,1,Doctor,178,158,1,280,-1
W177,1,Doctor,179,166,3,465,-1
W325,1,Doctor,180,165,1,87,-1
W498,1,Doctor,181,176,3,332,-1
W355,1,Doctor,182,163,1,300,-1
W356,1,Doctor,183,165,1,73,-1
W214,1,Doctor,184,179,3,268,-1
W276,1,Doctor,185,0,0,239,-1
W153,1,Doctor,186,168,1,105,-1
W218,1,Doctor,187,167,1,394,-1
W446,1,Doctor,188,170,3,397,-1
W300,1,Doctor,189,172,2,325,-1
W317,1,Doctor,190,174,1,328,-1
W277,1,Doctor,191,182,4,126,-1
W183,1,Doctor,192,171,1,347,-1
W438,1,Doctor,193,176,1,293,-1
W360,1,Doctor,194,183,3,334,-1
W178,1,Doctor,195,186,2,99,-1
W265,1,Doctor,196,0,0,79,-1
W34,1,Doctor,197,189,4,172,-1
W235,1,Doctor,198,183,2,468,-1
W364,1,Doctor,199,181,2,61,-1
W331,1,Doctor,200,179,2,178,-1
W494,1,Doctor,201,183,2,158,-1
W97,1,Doctor,202,177,2,190,4
W357,1,Doctor,203,184,3,378,-1
W409,1,Doctor,204,190,3,76,-1
W65,1,Doctor,205,182,2,254,-1
W81,1,Doctor,206,183,4,304,-1
W358,1,Doctor,207,188,2,149,-1
W286,1,Doctor,208,187,1,258,-1
W49,1,Doctor,209,189,1,167,-1
W489,1,Doctor,210,200,4,427,-1
W395,1,Doctor,211,196,2,211,-1
W476,1,Doctor,212,197,3,181,-1
W109,1,Doctor,213,190,1,332,-1
W238,1,Doctor,214,197,1,114,-1
W361,1,Doctor,215,209,2,245,-1
W181,1,Doctor,216,0,0,31,-1
W378,1,Doctor,217,204,2,278,-1
W267,1,Doctor,218,200,1,52,-1
W36,1,Doctor,219,191,1,330,-1
W469,1,Doctor,220,0,0,458,-1
W293,1,Doctor,221,201,1,202,-1
W307,1,Doctor,222,213,3,400,-1
W29,1,Doctor,223,195,1,437,-1
W6,1,Doctor,224,197,1,162,-1
W340,1,Doctor,225,208,1,148,-1
W269,1,Doctor,226,213,3,269,-1
W426,1,Doctor,227,199,1,243,-1
W435,1,Doctor,228,220,5,296,-1
W402,1,Doctor,229,222,5,348,-1
W240,1,Doctor,230,211,1,135,-1
W48,1,Doctor,231,220,2,368,-1
W308,1,Doctor,232,222,3,336,-1
W242,1,Doctor,233,208,2,40,-1
W303,1,Doctor,234,218,1,459,-1
W462,1,Doctor,235,216,3,347,-1
W424,1,Doctor,236,206,1,101,-1
W359,1,Doctor,237,223,1,323,-1
W315,1,Doctor,238,220,1,446,-1
W397,1,Doctor,239,225,3,218,-1
W335,1,Doctor,240,0,0,341,-1
W164,1,Doctor,241,215,1,429,-1
W136,1,Doctor,242,219,1,152,-1
W294,1,Doctor,243,213,1,374,-1
W351,1,Doctor,244,232,3,226,-1
W199,1,Doctor,245,219,1,199,-1
W333,1,Doctor,246,0,0,234,-1
W349,1,Doctor,247,233,1,408,-1
W248,1,Doctor,248,239,3,287,-1
W189,1,Doctor,249,226,1,233,-1
W247,1,Doctor,250,229,2,222,-1
W170,1,Doctor,251,240,3,241,4
W180,1,Doctor,252,237,1,350,-1
W455,1,Doctor,253,243,2,180,-1
W270,1,Doctor,254,236,3,164,-1
W150,1,Doctor,255,239,2,65,-1
W85,1,Doctor,256,243,1,268,-1
W262,1,Doctor,257,243,1,77,-1
W206,1,Doctor,258,248,3,417,-1
W417,1,Doctor,259,241,1,115,-1
W329,1,Doctor,260,221,1,494,-1
W249,1,Doctor,261,252,3,229,-1
W471,1,Doctor,262,249,2,448,-1
W139,1,Doctor,263,249,1,291,-1
W53,1,Doctor,264,249,1,360,-1
W461,1,Doctor,265,258,3,452,-1
W419,1,Doctor,266,253,2,380,-1
W84,1,Doctor,267,248,1,312,-1
W184,1,Doctor,268,246,2,345,-1
W413,1,Doctor,269,247,1,106,-1
W1,1,Doctor,270,256,1,357,-1
W16,1,Doctor,271,253,2,305,-1
W73,1,Doctor,272,251,1,106,-1
W4,1,Doctor,273,262,2,172,-1
W190,1,Doctor,274,0,0,384,-1
W42,1,Doctor,275,266,4,414,-1
W107,1,Doctor,276,255,1,299,-1
W8,1,Doctor,277,244,1,41,-1
W350,1,Doctor,278,253,2,35,-1
W339,1,Doctor,279,268,2,377,-1
W140,1,Doctor,280,268,1,154,-1
W208,1,Doctor,281,270,1,476,-1
W173,1,Doctor,282,263,1,277,-1
W111,1,Doctor,283,267,1,187,-1
W27,1,Doctor,284,267,1,184,-1
W473,1,Doctor,285,276,2,447,-1
W149,1,Doctor,286,282,4,40,-1
W13,1,Doctor,287,268,1,221,-1
W47,1,Doctor,288,264,1,278,4
W202,1,Doctor,289,275,1,275,1
W41,1,Doctor,290,268,1,228,-1
W135,1,Doctor,291,273,1,9,-1
W479,1,Doctor,292,275,1,218,-1
W477,1,Doctor,293,283,1,220,-1
W26,1,Doctor,294,273,2,85,-1
W338,1,Doctor,295,276,1,346,-1
W394,1,Doctor,296,286,1,418,-1
W453,1,Doctor,297,289,3,407,-1
W233,1,Doctor,298,282,2,399,-1
W313,1,Doctor,299,279,1,237,-1
W10,1,Doctor,300,282,1,25,-1
W108,1,Doctor,301,286,1,458,-1
W61,1,Doctor,302,287,1,199,-1
W33,1,Doctor,303,298,3,415,-1
W298,1,Doctor,304,291,1,406,-1
W128,1,Doctor,305,298,3,248,-1
W344,1,Doctor,306,300,2,211,-1
W296,1,Doctor,307,283,1,293,-1
W23,1,Doctor,308,303,2,387,-1
W404,1,Doctor,309,295,1,334,-1
W39,1,Doctor,310,305,2,276,-1
W420,1,Doctor,311,293,1,476,-1
W259,1,Doctor,312,306,3,321,-1
W273,1,Doctor,313,299,1,7,-1
W127,1,Doctor,314,0,0,476,-1
W60,1,Doctor,315,297,1,414,-1
W228,1,Doctor,316,294,1,322,-1
W171,1,Doctor,317,302,2,211,-1
W75,1,Doctor,318,313,3,326,-1
W197,1,Doctor,319,303,1,275,-1
W72,1,Doctor,320,0,0,445,-1
W55,1,Doctor,321,312,3,360,-1
W243,1,Doctor,322,304,1,430,-1
W134,1,Doctor,323,301,1,58,-1
W133,1,Doctor,324,313,3,410,-1
W407,1,Doctor,325,311,3,191,-1
W367,1,Doctor,326,315,3,169,-1
W11,1,Doctor,327,318,5,372,-1
W204,1,Doctor,328,317,4,332,-1
W56,1,Doctor,329,318,3,220,-1
W353,1,Doctor,330,307,1,409,-1
W15,1,Doctor,331,315,1,124,-1
W17,1,Doctor,332,315,1,206,-1
W372,1,Doctor,333,319,1,434,-1
W401,1,Doctor,334,312,1,396,-1
W176,1,Doctor,335,322,2,353,-1
W234,1,Doctor,336,318,1,156,-1
W112,1,Doctor,337,310,1,109,-1
W163,1,Doctor,338,315,1,460,-1
W256,1,Doctor,339,317,2,377,-1
W406,1,Doctor,340,326,3,213,-1
W121,1,Doctor,341,312,2,373,-1
W95,1,Doctor,342,328,3,424,-1
W24,1,Doctor,343,336,4,264,-1
W145,1,Doctor,344,334,2,454,-1
W312,1,Doctor,345,334,5,170,-1
W106,1,Doctor,346,327,1,291,-1
W495,1,Doctor,347,336,2,315,-1
W168,1,Doctor,348,317,1,315,-1
W138,1,Doctor,349,338,1,211,-1
W457,1,Doctor,350,337,1,159,-1
W283,1,Doctor,351,341,3,365,-1
W430,1,Doctor,352,346,4,421,-1
W264,1,Doctor,353,341,5,379,-1
W191,1,Doctor,354,339,2,193,-1
W2,1,Doctor,355,339,1,74,-1
W45,1,Doctor,356,336,1,332,-1
W318,1,Doctor,357,336,1,361,-1
W32,1,Doctor,358,345,2,55,-1
W120,1,Doctor,359,0,0,271,-1
W83,1,Doctor,360,342,1,311,-1
W405,1,Doctor,361,350,4,174,-1
W196,1,Doctor,362,0,0,469,-1
W475,1,Doctor,363,350,2,180,-1
W398,1,Doctor,364,0,0,16,-1
W319,1,Doctor,365,361,4,432,-1
W92,1,Doctor,366,353,3,406,-1
W444,1,Doctor,367,353,1,243,-1
W105,1,Doctor,368,360,3,178,-1
W169,1,Doctor,369,351,1,172,-1
W113,1,Doctor,370,361,3,15,-1
W122,1,Doctor,371,351,1,478,-1
W261,1,Doctor,372,356,1,54,-1
W403,1,Doctor,373,355,1,390,-1
W212,1,Doctor,374,363,1,392,-1
W126,1,Doctor,375,353,1,69,-1
W418,1,Doctor,376,369,5,375,-1
W35,1,Doctor,377,358,1,476,-1
W490,1,Doctor,378,368,2,288,-1
W231,1,Doctor,379,360,1,473,-1
W236,1,Doctor,380,371,2,379,-1
W266,1,Doctor,381,371,2,275,-1
W12,1,Doctor,382,363,1,258,-1
W9,1,Doctor,383,371,1,215,-1
W301,1,Doctor,384,376,2,335,-1
W431,1,Doctor,385,377,2,442,-1
W258,1,Doctor,386,371,1,47,-1
W302,1,Doctor,387,383,5,319,-1
W443,1,Doctor,388,383,1,144,-1
W21,1,Doctor,389,385,2,417,-1
W400,1,Doctor,390,386,1,439,-1
W472,1,Doctor,391,387,3,352,-1
W205,1,Doctor,392,378,1,82,-1
W114,1,Doctor,393,388,3,488,-1
W428,1,Doctor,394,388,4,4,-1
W219,1,Doctor,395,388,1,385,-1
W216,1,Doctor,396,385,2,388,4
W460,1,Doctor,397,386,1,298,-1
W118,1,Doctor,398,383,1,250,-1
W244,1,Doctor,399,0,0,499,-1
W52,1,Doctor,400,394,1,402,-1
W484,1,Doctor,401,397,3,127,-1
W175,1,Doctor,402,393,1,265,-1
W141,1,Doctor,403,381,1,284,-1
W7,1,Doctor,404,400,4,468,-1
W31,1,Doctor,405,393,1,141,-1
W368,1,Doctor,406,398,4,27,-1
W334,1,Doctor,407,390,1,224,-1
W148,1,Doctor,408,397,2,397,2
W213,1,Doctor,409,391,1,344,-1
W158,1,Doctor,410,387,1,452,-1
W374,1,Doctor,411,405,3,421,-1
W496,1,Doctor,412,400,1,430,-1
W322,1,Doctor,413,402,1,244,-1
W369,1,Doctor,414,409,2,105,-1
W117,1,Doctor,415,413,2,229,-1
W491,1,Doctor,416,412,2,319,-1
W412,1,Doctor,417,403,1,487,-1
W124,1,Doctor,418,406,1,492,-1
W250,1,Doctor,419,413,2,305,-1
W142,1,Doctor,420,416,3,459,-1
W416,1,Doctor,421,409,1,434,-1
W408,1,Doctor,422,419,3,351,-1
W20,1,Doctor,423,0,0,343,-1
W274,1,Doctor,424,410,2,444,-1
W297,1,Doctor,425,421,4,484,-1
W255,1,Doctor,426,414,1,295,-1
W427,1,Doctor,427,425,5,397,-1
W166,1,Doctor,428,421,2,381,-1
W94,1,Doctor,429,417,2,234,-1
W392,1,Doctor,430,428,5,227,-1
W500,1,Doctor,431,425,3,433,-1
W366,1,Doctor,432,422,1,50,-1
W436,1,Doctor,433,429,2,444,-1
W103,1,Doctor,434,428,2,383,-1
W59,1,Doctor,435,428,1,440,-1
W201,1,Doctor,436,426,1,211,-1
W380,1,Doctor,437,434,2,78,-1
W88,1,Doctor,438,432,1,367,-1
W74,1,Doctor,439,436,2,476,-1
W174,1,Doctor,440,435,2,189,-1
W456,1,Doctor,441,435,1,393,-1
W101,1,Doctor,442,439,1,472,-1
W478,1,Doctor,443,442,2,449,-1
W91,1,Doctor,444,443,2,255,-1
W278,1,Doctor,445,440,1,444,3
W321,1,Doctor,446,440,1,456,-1
W194,1,Doctor,447,444,1,100,-1
W399,1,Doctor,448,444,1,337,-1
W352,1,Doctor,449,445,1,422,-1
W288,1,Doctor,450,443,1,52,-1
W71,1,Doctor,451,446,1,491,-1
W285,1,Doctor,452,447,1,458,-1
W125,1,Doctor,453,448,2,423,-1
W87,1,Doctor,454,447,1,214,-1
W363,1,Doctor,455,443,1,408,-1
W110,1,Doctor,456,446,1,401,-1
W179,1,Doctor,457,453,2,407,-1
W305,1,Doctor,458,450,2,264,-1
W346,1,Doctor,459,0,0,446,-1
W222,1,Doctor,460,452,1,253,-1
W388,1,Doctor,461,0,0,302,-1
W119,1,Doctor,462,456,1,411,-1
W290,1,Doctor,463,465,5,368,-1
W211,1,Doctor,464,449,1,407,-1
W326,1,Doctor,465,465,3,436,-1
W272,1,Doctor,466,463,1,435,-1
W99,1,Doctor,467,464,1,361,-1
W116,1,Doctor,468,467,1,277,-1
W268,1,Doctor,469,466,1,482,-1
W468,1,Doctor,470,470,4,483,-1
W162,1,Doctor,471,467,1,219,-1
W328,1,Doctor,472,467,1,498,-1
W287,1,Doctor,473,467,1,247,-1
W210,1,Doctor,474,0,0,372,-1
W299,1,Doctor,475,471,2,459,-1
W271,1,Doctor,476,471,2,494,-1
W414,1,Doctor,477,469,1,477,-1
W493,1,Doctor,478,474,3,422,-1
W385,1,Doctor,479,474,2,417,-1
W44,1,Doctor,480,480,5,213,-1
W440,1,Doctor,481,472,1,486,-1
W62,1,Doctor,482,478,1,495,-1
W442,1,Doctor,483,477,1,490,-1
W131,1,Doctor,484,481,1,468,-1
W76,1,Doctor,485,483,1,463,-1
W28,1,Doctor,486,484,2,457,-1
W200,1,Doctor,487,484,1,475,-1
W499,1,Doctor,488,486,1,475,-1
W463,1,Doctor,489,489,3,500,-1
W291,1,Doctor,490,484,1,350,-1
W487,1,Doctor,491,490,1,310,-1
W292,1,Doctor,492,490,1,327,-1
W245,1,Doctor,493,495,5,495,5
W470,1,Doctor,494,492,1,453,-1
W154,1,Doctor,495,493,2,453,-1
W376,1,Doctor,496,494,1,497,4
W323,1,Doctor,497,495,1,342,-1
W220,1,Doctor,498,499,3,482,-1
W157,1,Doctor,499,494,1,328,-1
W96,1,Doctor,500,497,2,377,-1
H488,1,Hospital,1,1,1,74,-1
H491,1,Hospital,2,2,2,77,-1
H369,1,Hospital,3,3,1,3,1
H257,1,Hospital,4,5,3,394,-1
H100,1,Hospital,5,4,1,51,-1
H234,1,Hospital,6,6,1,141,-1
H263,1,Hospital,7,7,1,313,-1
H235,1,Hospital,8,11,2,102,-1
H291,1,Hospital,9,9,2,7,1
H182,1,Hospital,10,10,2,291,-1
H283,1,Hospital,11,12,3,96,-1
H372,1,Hospital,12,8,1,23,-1
H398,1,Hospital,13,14,2,71,-1
H405,1,Hospital,14,13,2,12,1
H445,1,Hospital,15,17,1,117,-1
H489,1,Hospital,16,20,2,370,-1
H363,1,Hospital,17,15,2,75,-1
H364,1,Hospital,18,16,2,31,-1
H487,1,Hospital,19,21,5,364,-1
H295,1,Hospital,20,18,2,127,-1
H104,1,Hospital,21,25,1,68,-1
H177,1,Hospital,22,24,1,15,-1
H432,1,Hospital,23,23,4,30,-1
H430,1,Hospital,24,19,4,22,1
H352,1,Hospital,25,28,2,300,-1
H114,1,Hospital,26,22,1,18,-1
H78,1,Hospital,27,30,2,149,-1
H380,1,Hospital,28,26,1,168,-1
H494,1,Hospital,29,32,1,92,-1
H388,1,Hospital,30,34,4,406,-1
H81,1,Hospital,31,35,2,135,-1
H332,1,Hospital,32,33,2,32,1
H25,1,Hospital,33,29,1,46,-1
H77,1,Hospital,34,31,2,216,-1
H273,1,Hospital,35,38,2,6,-1
H5,1,Hospital,36,36,1,34,-1
H464,1,Hospital,37,39,1,43,-1
H173,1,Hospital,38,43,1,14,-1
H304,1,Hospital,39,44,2,126,-1
H244,1,Hospital,40,45,1,1,-1
H205,1,Hospital,41,37,1,11,-1
H37,1,Hospital,42,41,2,286,-1
H202,1,Hospital,43,40,3,277,-1
H416,1,Hospital,44,47,4,9,-1
H261,1,Hospital,45,42,2,233,-1
H110,1,Hospital,46,46,1,278,-1
H461,1,Hospital,47,49,1,432,-1
H28,1,Hospital,48,48,5,124,-1
H95,1,Hospital,49,52,3,157,-1
H184,1,Hospital,50,50,2,25,-1
H371,1,Hospital,51,54,2,89,-1
H134,1,Hospital,52,51,1,61,-1
H186,1,Hospital,53,57,1,372,-1
H196,1,Hospital,54,55,1,28,-1
H12,1,Hospital,55,59,1,386,-1
H413,1,Hospital,56,56,4,450,-1
H376,1,Hospital,57,58,3,20,-1
H150,1,Hospital,58,65,1,24,-1
H60,1,Hospital,59,61,4,41,-1
H238,1,Hospital,60,64,3,358,-1
H378,1,Hospital,61,0,0,142,-1
H171,1,Hospital,62,69,1,218,-1
H479,1,Hospital,63,66,4,54,-1
H329,1,Hospital,64,63,1,150,-1
H156,1,Hospital,65,53,1,199,-1
H305,1,Hospital,66,60,5,323,-1
H75,1,Hospital,67,68,5,355,-1
H121,1,Hospital,68,62,1,375,-1
H70,1,Hospital,69,67,1,255,-1
H181,1,Hospital,70,74,1,99,-1
H247,1,Hospital,71,70,1,204,-1
H356,1,Hospital,72,82,1,183,-1
H375,1,Hospital,73,84,1,37,-1
H94,1,Hospital,74,72,1,19,-1
H180,1,Hospital,75,80,1,8,-1
H252,1,Hospital,76,76,1,29,-1
H381,1,Hospital,77,77,1,81,-1
H422,1,Hospital,78,75,1,257,-1
H486,1,Hospital,79,0,0,437,-1
H157,1,Hospital,80,81,1,65,-1
H319,1,Hospital,81,83,1,294,-1
H425,1,Hospital,82,78,1,144,-1
H377,1,Hospital,83,88,2,196,-1
H414,1,Hospital,84,0,0,84,-1
H155,1,Hospital,85,86,3,66,-1
H366,1,Hospital,86,87,2,147,-1
H394,1,Hospital,87,73,1,128,-1
H435,1,Hospital,88,91,1,105,-1
H9,1,Hospital,89,90,3,392,-1
H87,1,Hospital,90,85,3,70,-1
H427,1,Hospital,91,98,1,175,-1
H127,1,Hospital,92,97,1,180,-1
H251,1,Hospital,93,94,2,172,-1
H267,1,Hospital,94,101,2,97,1
H490,1,Hospital,95,100,3,236,-1
H89,1,Hospital,96,95,1,40,-1
H140,1,Hospital,97,103,2,108,-1
H225,1,Hospital,98,89,1,186,-1
H406,1,Hospital,99,102,1,83,-1
H46,1,Hospital,100,99,2,414,-1
H434,1,Hospital,101,0,0,27,-1
H63,1,Hospital,102,92,3,114,-1
H108,1,Hospital,103,106,1,447,-1
H397,1,Hospital,104,105,2,64,-1
H347,1,Hospital,105,107,1,272,-1
H135,1,Hospital,106,111,1,50,-1
H395,1,Hospital,107,110,3,214,-1
H130,1,Hospital,108,108,2,13,-1
H73,1,Hospital,109,104,2,33,-1
H338,1,Hospital,110,114,2,104,-1
H79,1,Hospital,111,109,3,195,-1
H314,1,Hospital,112,112,1,259,-1
H254,1,Hospital,113,113,3,93,-1
H132,1,Hospital,114,119,4,152,-1
H13,1,Hospital,115,116,1,174,-1
H472,1,Hospital,116,117,1,136,-1
H191,1,Hospital,117,115,2,337,-1
H328,1,Hospital,118,122,3,112,-1
H386,1,Hospital,119,120,5,86,-1
H390,1,Hospital,120,123,1,4,-1
H237,1,Hospital,121,121,2,269,-1
H128,1,Hospital,122,118,2,56,-1
H149,1,Hospital,123,131,2,331,-1
H404,1,Hospital,124,127,1,170,-1
H6,1,Hospital,125,129,5,103,-1
H189,1,Hospital,126,125,1,191,-1
H148,1,Hospital,127,124,1,85,-1
H246,1,Hospital,128,134,3,401,-1
H17,1,Hospital,129,133,3,78,-1
H315,1,Hospital,130,132,3,225,-1
H11,1,Hospital,131,128,4,159,-1
H354,1,Hospital,132,141,1,122,-1
H476,1,Hospital,133,130,2,156,-1
H353,1,Hospital,134,126,1,94,-1
H481,1,Hospital,135,135,2,405,-1
H268,1,Hospital,136,138,3,111,-1
H36,1,Hospital,137,142,2,230,-1
H125,1,Hospital,138,140,5,110,-1
H385,1,Hospital,139,137,2,154,-1
H35,1,Hospital,140,145,1,165,-1
H403,1,Hospital,141,144,1,115,-1
H178,1,Hospital,142,136,1,62,-1
H253,1,Hospital,143,143,2,36,-1
H240,1,Hospital,144,139,5,98,-1
H20,1,Hospital,145,153,1,161,-1
H396,1,Hospital,146,147,3,49,-1
H8,1,Hospital,147,146,1,201,-1
H447,1,Hospital,148,151,1,388,-1
H99,1,Hospital,149,149,1,48,-1
H34,1,Hospital,150,148,1,207,-1
H303,1,Hospital,151,156,2,280,-1
H321,1,Hospital,152,0,0,5,-1
H166,1,Hospital,153,0,0,242,-1
H151,1,Hospital,154,155,1,173,-1
H307,1,Hospital,155,152,3,72,-1
H117,1,Hospital,156,163,1,254,-1
H232,1,Hospital,157,154,3,197,-1
H500,1,Hospital,158,161,2,224,-1
H450,1,Hospital,159,157,1,336,-1
