id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)","GS Match, P (D Proposing)","GS Match, P Prime (D Proposing)"
W299,1,Doctor,70,3,3,75,-1
W133,1,Doctor,71,5,5,59,-1
W323,1,Doctor,72,1,1,10,-1
W442,1,Doctor,73,2,2,9,-1
W479,1,Doctor,74,1,1,25,-1
W120,1,Doctor,75,1,1,10,-1
W163,1,Doctor,76,3,3,3,3
W329,1,Doctor,77,2,2,29,-1
W273,1,Doctor,78,1,1,15,-1
W258,1,Doctor,79,2,2,13,-1
W474,1,Doctor,80,1,1,4,4
W434,1,Doctor,81,1,1,18,-1
W29,1,Doctor,82,1,1,1,1
W207,1,Doctor,83,0,0,14,-1
W147,1,Doctor,84,1,1,6,-1
W154,1,Doctor,85,4,3,13,-1
W65,1,Doctor,86,1,1,3,3
W427,1,Doctor,87,2,2,2,2
W106,1,Doctor,88,3,2,7,5
W293,1,Doctor,89,1,1,27,-1
W241,1,Doctor,90,3,3,34,-1
W272,1,Doctor,91,2,2,17,-1
W51,1,Doctor,92,2,2,8,-1
W372,1,Doctor,93,1,1,48,-1
W423,1,Doctor,94,1,1,20,-1
W338,1,Doctor,95,2,2,14,-1
W260,1,Doctor,96,1,1,41,-1
W343,1,Doctor,97,1,1,45,-1
W5,1,Doctor,98,1,1,21,-1
W422,1,Doctor,99,3,3,8,-1
W165,1,Doctor,100,2,1,17,-1
W340,1,Doctor,101,0,0,17,-1
W222,1,Doctor,102,5,5,20,-1
W370,1,Doctor,103,1,1,29,-1
W15,1,Doctor,104,3,3,28,-1
W416,1,Doctor,105,1,1,15,-1
W210,1,Doctor,106,3,3,61,-1
W314,1,Doctor,107,4,1,5,2
W232,1,Doctor,108,2,1,46,-1
W112,1,Doctor,109,1,1,11,-1
W461,1,Doctor,110,5,5,8,-1
W76,1,Doctor,111,2,2,60,-1
W93,1,Doctor,112,2,2,2,2
W483,1,Doctor,113,1,1,1,1
W493,1,Doctor,114,1,1,19,-1
W333,1,Doctor,115,4,3,14,-1
W249,1,Doctor,116,1,1,6,-1
W134,1,Doctor,117,1,1,29,-1
W407,1,Doctor,118,2,2,2,2
W38,1,Doctor,119,3,3,38,-1
W439,1,Doctor,120,1,1,1,1
W238,1,Doctor,121,4,3,14,-1
W131,1,Doctor,122,2,2,24,-1
W387,1,Doctor,123,1,1,25,-1
W151,1,Doctor,124,2,2,2,2
W196,1,Doctor,125,1,1,11,-1
W279,1,Doctor,126,1,1,5,3
W230,1,Doctor,127,1,1,1,1
W194,1,Doctor,128,1,1,14,-1
W259,1,Doctor,129,2,2,24,-1
W327,1,Doctor,130,3,3,4,4
W221,1,Doctor,131,4,3,16,-1
W234,1,Doctor,132,1,1,20,-1
W484,1,Doctor,133,4,4,8,-1
W486,1,Doctor,134,2,2,3,3
W396,1,Doctor,135,4,3,6,5
W19,1,Doctor,136,2,2,2,2
W278,1,Doctor,137,1,1,54,-1
W99,1,Doctor,138,5,5,18,-1
W109,1,Doctor,139,2,2,2,2
W177,1,Doctor,140,1,1,33,-1
W95,1,Doctor,141,1,1,22,-1
W250,1,Doctor,142,6,4,61,-1
W478,1,Doctor,143,1,1,18,-1
W383,1,Doctor,144,1,1,8,-1
W123,1,Doctor,145,1,1,100,-1
W141,1,Doctor,146,1,1,11,-1
W2,1,Doctor,147,3,3,9,-1
W388,1,Doctor,148,1,1,18,-1
W362,1,Doctor,149,1,1,11,-1
W138,1,Doctor,150,2,1,16,-1
W231,1,Doctor,151,1,1,30,-1
W265,1,Doctor,152,1,1,5,5
W298,1,Doctor,153,0,0,60,-1
W9,1,Doctor,154,2,2,27,-1
W271,1,Doctor,155,6,5,6,5
W1,1,Doctor,156,1,1,25,-1
W473,1,Doctor,157,1,1,10,-1
W206,1,Doctor,158,3,3,25,-1
W280,1,Doctor,159,2,1,18,-1
W262,1,Doctor,160,1,1,35,-1
W276,1,Doctor,161,4,3,3,-1
W97,1,Doctor,162,5,4,5,4
W190,1,Doctor,163,2,2,4,4
W309,1,Doctor,164,1,1,36,-1
W59,1,Doctor,165,1,1,9,-1
W305,1,Doctor,166,3,3,11,-1
W485,1,Doctor,167,4,3,4,3
W433,1,Doctor,168,4,4,11,-1
W437,1,Doctor,169,1,1,20,-1
W64,1,Doctor,170,3,2,1,-1
W26,1,Doctor,171,3,2,31,-1
W500,1,Doctor,172,1,1,21,-1
W315,1,Doctor,173,1,1,1,1
W417,1,Doctor,174,7,3,25,-1
W114,1,Doctor,175,1,1,11,-1
W73,1,Doctor,176,0,0,9,-1
W53,1,Doctor,177,1,1,1,1
W364,1,Doctor,178,1,1,6,-1
W452,1,Doctor,179,2,2,8,-1
W397,1,Doctor,180,1,1,70,-1
W219,1,Doctor,181,1,1,16,-1
W182,1,Doctor,182,1,1,19,-1
W246,1,Doctor,183,1,1,1,1
W274,1,Doctor,184,6,2,52,-1
W347,1,Doctor,185,0,0,30,-1
W208,1,Doctor,186,1,1,51,-1
W174,1,Doctor,187,3,2,3,2
W24,1,Doctor,188,2,1,75,-1
W368,1,Doctor,189,6,5,25,-1
W401,1,Doctor,190,6,3,7,4
W310,1,Doctor,191,1,1,30,-1
W209,1,Doctor,192,1,1,25,-1
W292,1,Doctor,193,3,2,30,-1
W391,1,Doctor,194,3,2,18,-1
W444,1,Doctor,195,4,3,4,3
W402,1,Doctor,196,4,2,8,4
W117,1,Doctor,197,3,2,17,-1
W492,1,Doctor,198,2,2,13,-1
W139,1,Doctor,199,4,3,5,4
W128,1,Doctor,200,1,1,1,1
W119,1,Doctor,201,3,3,18,-1
W180,1,Doctor,202,6,3,18,-1
W40,1,Doctor,203,3,2,8,-1
W471,1,Doctor,204,2,1,57,-1
W264,1,Doctor,205,4,3,4,3
W393,1,Doctor,206,9,5,9,5
W380,1,Doctor,207,7,3,4,-1
W321,1,Doctor,208,4,3,17,-1
W211,1,Doctor,209,4,2,10,-1
W480,1,Doctor,210,3,2,84,-1
W379,1,Doctor,211,1,1,2,2
W124,1,Doctor,212,1,1,27,-1
W403,1,Doctor,213,3,3,30,-1
W284,1,Doctor,214,0,0,44,-1
W48,1,Doctor,215,6,2,12,-1
W224,1,Doctor,216,7,3,7,3
W92,1,Doctor,217,2,1,71,-1
W311,1,Doctor,218,2,2,4,4
W313,1,Doctor,219,2,1,34,-1
W172,1,Doctor,220,4,3,14,-1
W200,1,Doctor,221,3,2,9,-1
W223,1,Doctor,222,2,1,2,1
W229,1,Doctor,223,3,2,10,5
W240,1,Doctor,224,1,1,1,1
W398,1,Doctor,225,3,1,7,5
W349,1,Doctor,226,5,5,18,-1
W419,1,Doctor,227,2,2,2,2
W18,1,Doctor,228,5,1,38,-1
W415,1,Doctor,229,9,4,17,-1
W345,1,Doctor,230,3,2,6,5
W166,1,Doctor,231,6,2,31,-1
W301,1,Doctor,232,5,2,6,-1
W458,1,Doctor,233,8,4,31,-1
W110,1,Doctor,234,3,1,8,4
W281,1,Doctor,235,4,3,4,3
W52,1,Doctor,236,4,2,37,-1
W457,1,Doctor,237,0,0,7,-1
W140,1,Doctor,238,4,1,7,3
W28,1,Doctor,239,7,5,27,-1
W164,1,Doctor,240,6,2,6,2
W324,1,Doctor,241,9,3,33,-1
W86,1,Doctor,242,1,1,1,1
W446,1,Doctor,243,3,1,25,-1
W14,1,Doctor,244,3,1,3,1
W464,1,Doctor,245,4,2,7,3
W184,1,Doctor,246,4,1,61,-1
W121,1,Doctor,247,9,2,68,-1
W91,1,Doctor,248,0,0,39,-1
W198,1,Doctor,249,4,2,55,-1
W420,1,Doctor,250,2,1,15,-1
W130,1,Doctor,251,1,1,19,-1
W80,1,Doctor,252,0,0,60,-1
W205,1,Doctor,253,1,1,22,-1
W42,1,Doctor,254,3,3,3,3
W94,1,Doctor,255,3,2,7,5
W197,1,Doctor,256,3,1,26,-1
W275,1,Doctor,257,6,2,33,-1
W363,1,Doctor,258,0,0,11,-1
W79,1,Doctor,259,3,1,22,-1
W56,1,Doctor,260,7,2,7,2
W459,1,Doctor,261,9,3,15,-1
W10,1,Doctor,262,8,3,12,5
W460,1,Doctor,263,8,1,28,-1
W467,1,Doctor,264,2,2,23,-1
W443,1,Doctor,265,3,2,46,-1
W318,1,Doctor,266,4,1,24,-1
W105,1,Doctor,267,1,1,28,-1
W173,1,Doctor,268,1,1,34,-1
W355,1,Doctor,269,1,1,13,5
W158,1,Doctor,270,1,1,25,-1
W477,1,Doctor,271,12,4,7,-1
W13,1,Doctor,272,10,5,1,-1
W255,1,Doctor,273,7,2,7,2
W488,1,Doctor,274,4,3,13,-1
W236,1,Doctor,275,1,1,2,2
W411,1,Doctor,276,12,5,14,-1
W25,1,Doctor,277,1,1,69,-1
W404,1,Doctor,278,4,1,54,-1
W337,1,Doctor,279,6,2,6,2
W160,1,Doctor,280,7,2,2,-1
W252,1,Doctor,281,2,1,11,-1
W441,1,Doctor,282,8,2,6,-1
W456,1,Doctor,283,8,4,6,-1
W78,1,Doctor,284,5,3,6,4
W75,1,Doctor,285,1,1,9,-1
W199,1,Doctor,286,9,4,17,-1
W429,1,Doctor,287,3,1,18,-1
W57,1,Doctor,288,2,2,2,2
W267,1,Doctor,289,1,1,1,1
W77,1,Doctor,290,10,1,10,1
W463,1,Doctor,291,3,2,25,-1
W254,1,Doctor,292,0,0,27,-1
W217,1,Doctor,293,7,3,15,-1
W242,1,Doctor,294,6,2,48,-1
W330,1,Doctor,295,2,1,22,-1
W482,1,Doctor,296,2,2,4,4
W87,1,Doctor,297,4,1,14,-1
W143,1,Doctor,298,1,1,13,5
W344,1,Doctor,299,5,2,35,-1
W100,1,Doctor,300,3,1,3,1
W108,1,Doctor,301,2,1,15,-1
W218,1,Doctor,302,6,3,53,-1
W354,1,Doctor,303,13,5,31,-1
W22,1,Doctor,304,8,3,4,-1
W466,1,Doctor,305,9,3,9,3
W74,1,Doctor,306,6,3,14,-1
W428,1,Doctor,307,2,2,56,-1
W191,1,Doctor,308,15,5,2,-1
W350,1,Doctor,309,9,4,50,-1
W233,1,Doctor,310,4,2,27,-1
W45,1,Doctor,311,8,4,19,-1
W146,1,Doctor,312,7,2,21,-1
W66,1,Doctor,313,3,2,38,-1
W288,1,Doctor,314,9,1,13,2
W371,1,Doctor,315,13,3,15,4
W245,1,Doctor,316,6,2,18,-1
W187,1,Doctor,317,1,1,4,4
W153,1,Doctor,318,6,3,21,-1
W34,1,Doctor,319,3,3,3,3
W357,1,Doctor,320,10,2,52,-1
W251,1,Doctor,321,8,1,41,-1
W41,1,Doctor,322,8,4,35,-1
W325,1,Doctor,323,7,1,24,-1
W214,1,Doctor,324,7,2,26,-1
W220,1,Doctor,325,3,1,8,-1
W155,1,Doctor,326,11,3,4,-1
W58,1,Doctor,327,7,1,30,-1
W171,1,Doctor,328,2,2,2,2
W88,1,Doctor,329,1,1,47,-1
W438,1,Doctor,330,11,5,13,-1
W44,1,Doctor,331,1,1,15,-1
W68,1,Doctor,332,3,1,9,-1
W201,1,Doctor,333,4,1,21,-1
W300,1,Doctor,334,2,1,28,-1
W113,1,Doctor,335,14,4,20,-1
W257,1,Doctor,336,0,0,28,-1
W499,1,Doctor,337,7,3,32,-1
W181,1,Doctor,338,2,1,19,5
W332,1,Doctor,339,3,1,22,-1
W445,1,Doctor,340,0,0,37,-1
W183,1,Doctor,341,10,2,33,-1
W367,1,Doctor,342,10,3,28,-1
W17,1,Doctor,343,2,1,6,4
W33,1,Doctor,344,1,1,74,-1
W296,1,Doctor,345,6,1,43,-1
W12,1,Doctor,346,2,1,17,-1
W291,1,Doctor,347,0,0,30,-1
W129,1,Doctor,348,15,3,13,-1
W414,1,Doctor,349,1,1,14,-1
W431,1,Doctor,350,4,2,9,-1
W408,1,Doctor,351,3,1,3,1
W126,1,Doctor,352,8,3,54,-1
W381,1,Doctor,353,8,2,141,-1
W150,1,Doctor,354,4,1,44,-1
W4,1,Doctor,355,5,1,23,-1
W27,1,Doctor,356,11,5,25,-1
W36,1,Doctor,357,23,5,23,5
W237,1,Doctor,358,7,2,9,4
W489,1,Doctor,359,5,1,6,-1
W497,1,Doctor,360,4,1,4,1
W67,1,Doctor,361,18,5,14,-1
W61,1,Doctor,362,6,1,73,-1
W188,1,Doctor,363,11,1,4,-1
W54,1,Doctor,364,5,2,26,-1
W317,1,Doctor,365,11,4,13,5
W496,1,Doctor,366,7,1,2,-1
W339,1,Doctor,367,0,0,8,-1
W449,1,Doctor,368,14,4,64,-1
W320,1,Doctor,369,6,2,13,4
W361,1,Doctor,370,6,1,37,-1
W307,1,Doctor,371,10,3,86,-1
W157,1,Doctor,372,11,3,10,-1
W356,1,Doctor,373,2,1,9,3
W470,1,Doctor,374,3,2,60,-1
W30,1,Doctor,375,8,3,23,-1
W235,1,Doctor,376,19,2,2,-1
W424,1,Doctor,377,12,2,43,-1
W175,1,Doctor,378,6,2,3,-1
W426,1,Doctor,379,13,4,13,4
W189,1,Doctor,380,5,1,5,1
W399,1,Doctor,381,6,1,52,-1
W495,1,Doctor,382,3,1,10,-1
W290,1,Doctor,383,6,2,1,-1
W84,1,Doctor,384,3,1,3,1
W7,1,Doctor,385,1,1,54,-1
W193,1,Doctor,386,12,1,30,-1
W115,1,Doctor,387,16,1,2,-1
W494,1,Doctor,388,13,4,9,-1
W144,1,Doctor,389,24,2,20,-1
W136,1,Doctor,390,6,2,6,2
W176,1,Doctor,391,2,1,5,-1
W118,1,Doctor,392,15,1,17,-1
W450,1,Doctor,393,9,1,3,-1
W342,1,Doctor,394,7,1,7,1
W481,1,Doctor,395,2,1,7,2
W167,1,Doctor,396,22,3,45,-1
W469,1,Doctor,397,12,4,16,-1
W360,1,Doctor,398,6,2,7,3
W389,1,Doctor,399,0,0,2,-1
W448,1,Doctor,400,17,1,10,-1
W148,1,Doctor,401,19,5,95,-1
W287,1,Doctor,402,2,1,54,-1
W455,1,Doctor,403,11,1,11,1
W253,1,Doctor,404,17,4,17,4
W83,1,Doctor,405,7,1,56,-1
W308,1,Doctor,406,25,5,17,-1
W159,1,Doctor,407,14,2,6,-1
W335,1,Doctor,408,11,4,40,-1
W215,1,Doctor,409,8,1,61,-1
W49,1,Doctor,410,5,1,50,-1
W366,1,Doctor,411,3,1,3,1
W261,1,Doctor,412,3,1,1,-1
W212,1,Doctor,413,7,1,2,-1
W352,1,Doctor,414,30,2,36,3
W31,1,Doctor,415,13,2,13,2
W289,1,Doctor,416,32,4,15,-1
W418,1,Doctor,417,8,2,31,-1
W268,1,Doctor,418,10,1,63,-1
W192,1,Doctor,419,15,3,1,-1
W454,1,Doctor,420,9,2,8,-1
W152,1,Doctor,421,42,3,5,-1
W322,1,Doctor,422,2,1,7,-1
W98,1,Doctor,423,10,1,43,-1
W226,1,Doctor,424,22,2,26,4
W316,1,Doctor,425,0,0,13,-1
W137,1,Doctor,426,5,1,35,5
W468,1,Doctor,427,0,0,63,-1
W269,1,Doctor,428,23,1,23,1
W386,1,Doctor,429,1,1,8,4
W116,1,Doctor,430,0,0,51,-1
W395,1,Doctor,431,34,3,16,-1
W16,1,Doctor,432,0,0,38,-1
W142,1,Doctor,433,20,1,8,-1
W168,1,Doctor,434,50,4,50,4
W385,1,Doctor,435,23,4,67,-1
W162,1,Doctor,436,6,1,88,-1
W263,1,Doctor,437,39,4,16,-1
W60,1,Doctor,438,30,2,17,-1
W186,1,Doctor,439,10,1,41,-1
W102,1,Doctor,440,19,2,18,-1
W239,1,Doctor,441,27,3,37,4
W170,1,Doctor,442,8,1,2,-1
W11,1,Doctor,443,13,2,11,-1
W71,1,Doctor,444,14,2,14,2
W90,1,Doctor,445,73,5,45,4
W491,1,Doctor,446,14,3,22,-1
W228,1,Doctor,447,63,4,15,-1
W358,1,Doctor,448,12,1,3,-1
W377,1,Doctor,449,11,1,11,1
W384,1,Doctor,450,23,1,3,-1
W55,1,Doctor,451,18,3,43,-1
W282,1,Doctor,452,18,1,19,2
W8,1,Doctor,453,4,1,14,-1
W447,1,Doctor,454,17,2,6,-1
W202,1,Doctor,455,44,4,8,1
W195,1,Doctor,456,6,1,10,-1
W256,1,Doctor,457,22,1,9,-1
W122,1,Doctor,458,6,2,2,-1
W476,1,Doctor,459,40,4,28,-1
W359,1,Doctor,460,99,5,7,-1
W82,1,Doctor,461,0,0,11,-1
W39,1,Doctor,462,14,1,14,1
W373,1,Doctor,463,13,2,43,-1
W453,1,Doctor,464,2,1,35,-1
W179,1,Doctor,465,88,5,47,-1
W348,1,Doctor,466,10,1,10,1
W20,1,Doctor,467,36,3,28,1
W132,1,Doctor,468,7,1,7,1
W294,1,Doctor,469,63,3,22,-1
W125,1,Doctor,470,27,2,10,-1
W400,1,Doctor,471,12,1,8,-1
W63,1,Doctor,472,15,1,12,-1
W475,1,Doctor,473,47,3,6,-1
W127,1,Doctor,474,51,2,10,-1
W405,1,Doctor,475,31,2,13,-1
W369,1,Doctor,476,29,3,3,-1
W37,1,Doctor,477,22,1,1,-1
W295,1,Doctor,478,1,1,30,-1
W440,1,Doctor,479,8,1,1,-1
W3,1,Doctor,480,78,3,19,-1
W69,1,Doctor,481,88,2,77,-1
W409,1,Doctor,482,27,2,25,-1
W35,1,Doctor,483,118,3,1,-1
W107,1,Doctor,484,91,3,5,-1
W169,1,Doctor,485,170,5,33,-1
W89,1,Doctor,486,16,1,25,-1
W465,1,Doctor,487,53,1,67,-1
W331,1,Doctor,488,0,0,17,-1
W145,1,Doctor,489,152,3,16,-1
W266,1,Doctor,490,0,0,2,-1
W96,1,Doctor,491,72,2,25,-1
W247,1,Doctor,492,52,2,11,-1
W312,1,Doctor,493,120,3,17,-1
W244,1,Doctor,494,0,0,82,-1
W213,1,Doctor,495,102,1,6,-1
W70,1,Doctor,496,250,4,24,-1
W435,1,Doctor,497,118,2,70,-1
W101,1,Doctor,498,313,4,36,-1
W149,1,Doctor,499,490,4,13,-1
W392,1,Doctor,500,402,1,17,-1
H35,1,Hospital,1,16,2,170,-1
H414,1,Hospital,2,147,2,77,-1
H255,1,Hospital,3,32,1,51,-1
H500,1,Hospital,4,0,0,295,-1
H184,1,Hospital,5,5,1,54,-1
H365,1,Hospital,6,0,0,359,-1
H245,1,Hospital,7,21,1,483,-1
H389,1,Hospital,8,29,1,232,-1
H287,1,Hospital,9,37,1,350,-1
H470,1,Hospital,10,51,1,387,-1
H41,1,Hospital,11,165,2,325,-1
H441,1,Hospital,12,86,2,21,-1
H246,1,Hospital,13,76,1,76,1
H453,1,Hospital,14,191,4,416,-1
H455,1,Hospital,15,6,1,65,-1
H461,1,Hospital,16,44,2,202,-1
H299,1,Hospital,17,186,4,447,-1
H309,1,Hospital,18,133,2,45,-1
H159,1,Hospital,19,177,1,177,1
H144,1,Hospital,20,0,0,50,-1
H336,1,Hospital,21,0,0,367,-1
H68,1,Hospital,22,114,1,453,-1
H357,1,Hospital,23,188,2,125,-1
H106,1,Hospital,24,98,1,476,-1
H495,1,Hospital,25,65,2,44,-1
H23,1,Hospital,26,137,2,272,-1
H344,1,Hospital,27,17,1,30,-1
H333,1,Hospital,28,63,1,151,-1
H376,1,Hospital,29,39,4,130,1
H339,1,Hospital,30,211,1,32,-1
H313,1,Hospital,31,175,1,106,-1
H140,1,Hospital,32,106,1,454,-1
H314,1,Hospital,33,143,1,27,-1
H409,1,Hospital,34,170,1,332,-1
H273,1,Hospital,35,117,3,78,-1
H204,1,Hospital,36,119,3,41,-1
H206,1,Hospital,37,0,0,29,1
H260,1,Hospital,38,193,1,180,-1
H291,1,Hospital,39,19,1,448,-1
H25,1,Hospital,40,107,2,237,-1
H277,1,Hospital,41,116,1,56,-1
H17,1,Hospital,42,146,1,161,-1
H275,1,Hospital,43,40,2,212,-1
H86,1,Hospital,44,210,1,489,-1
H30,1,Hospital,45,18,2,63,-1
H465,1,Hospital,46,2,1,140,-1
H66,1,Hospital,47,62,2,257,-1
H174,1,Hospital,48,138,1,297,-1
H374,1,Hospital,49,45,2,207,-1
H310,1,Hospital,50,47,2,114,-1
H238,1,Hospital,51,35,3,154,-1
H135,1,Hospital,52,49,3,37,-1
H372,1,Hospital,53,34,1,105,-1
H328,1,Hospital,54,198,2,246,-1
H237,1,Hospital,55,223,1,349,-1
H334,1,Hospital,56,20,1,17,-1
H391,1,Hospital,57,129,3,225,1
H32,1,Hospital,58,197,1,178,-1
H224,1,Hospital,59,189,1,412,-1
H397,1,Hospital,60,92,2,421,-1
H92,1,Hospital,61,33,3,110,-1
H65,1,Hospital,62,78,1,422,-1
H331,1,Hospital,63,46,1,46,1
H179,1,Hospital,64,126,1,385,-1
H306,1,Hospital,65,229,1,204,-1
H349,1,Hospital,66,182,2,446,-1
H401,1,Hospital,67,96,1,348,-1
H72,1,Hospital,68,159,3,33,-1
H100,1,Hospital,69,349,4,55,-1
H76,1,Hospital,70,247,3,322,-1
H340,1,Hospital,71,145,3,182,-1
H11,1,Hospital,72,74,1,347,-1
H343,1,Hospital,73,57,1,335,-1
H222,1,Hospital,74,141,1,477,-1
H408,1,Hospital,75,259,2,479,-1
H393,1,Hospital,76,365,2,259,-1
H385,1,Hospital,77,113,1,113,1
H257,1,Hospital,78,230,1,407,-1
H89,1,Hospital,79,85,1,283,-1
H317,1,Hospital,80,183,1,183,1
H18,1,Hospital,81,77,3,400,-1
H490,1,Hospital,82,338,2,28,-1
H294,1,Hospital,83,24,3,152,1
H36,1,Hospital,84,53,1,484,-1
H5,1,Hospital,85,307,2,91,-1
H348,1,Hospital,86,88,1,302,-1
H197,1,Hospital,87,180,3,176,-1
H173,1,Hospital,88,231,3,420,-1
H248,1,Hospital,89,3,3,327,-1
H395,1,Hospital,90,68,1,457,-1
H295,1,Hospital,91,127,1,127,1
H319,1,Hospital,92,79,3,48,-1
H278,1,Hospital,93,179,2,148,-1
H69,1,Hospital,94,184,1,376,-1
H152,1,Hospital,95,115,1,274,-1
H400,1,Hospital,96,94,5,99,-1
H42,1,Hospital,97,108,1,123,-1
H489,1,Hospital,98,0,0,253,-1
H103,1,Hospital,99,87,1,87,1
H242,1,Hospital,100,279,1,279,1
H225,1,Hospital,101,13,2,430,-1
H487,1,Hospital,102,110,1,336,-1
H325,1,Hospital,103,10,4,11,-1
H464,1,Hospital,104,109,2,38,1
H478,1,Hospital,105,329,3,333,-1
H380,1,Hospital,106,324,1,266,-1
H60,1,Hospital,107,103,1,203,-1
H171,1,Hospital,108,61,1,261,-1
H274,1,Hospital,109,301,2,68,-1
H263,1,Hospital,110,156,2,282,-1
H132,1,Hospital,111,199,1,147,-1
H308,1,Hospital,112,152,4,268,-1
H363,1,Hospital,113,41,1,368,-1
H302,1,Hospital,114,30,2,308,-1
H356,1,Hospital,115,269,2,378,-1
H108,1,Hospital,116,285,1,158,-1
H191,1,Hospital,117,23,2,9,-1
H234,1,Hospital,118,302,5,121,-1
H322,1,Hospital,119,14,1,14,1
H480,1,Hospital,120,245,2,163,1
H284,1,Hospital,121,131,2,304,-1
H347,1,Hospital,122,339,1,334,-1
H146,1,Hospital,123,154,2,293,-1
H330,1,Hospital,124,266,2,172,-1
H83,1,Hospital,125,4,2,214,-1
H213,1,Hospital,126,201,1,280,-1
H52,1,Hospital,127,300,1,300,1
H188,1,Hospital,128,297,2,361,-1
H261,1,Hospital,129,217,2,301,-1
H127,1,Hospital,130,54,1,431,-1
H406,1,Hospital,131,118,1,118,1
H352,1,Hospital,132,267,3,440,-1
H67,1,Hospital,133,73,3,488,-1
H183,1,Hospital,134,120,1,120,1
H364,1,Hospital,135,121,1,143,-1
H342,1,Hospital,136,250,1,480,-1
H165,1,Hospital,137,168,1,18,-1
H323,1,Hospital,138,71,3,256,-1
H466,1,Hospital,139,48,1,437,-1
H345,1,Hospital,140,69,4,223,1
H498,1,Hospital,141,202,4,392,-1
H390,1,Hospital,142,389,4,276,-1
H209,1,Hospital,143,136,1,136,1
H289,1,Hospital,144,60,3,310,-1
H142,1,Hospital,145,235,1,235,1
H329,1,Hospital,146,242,1,242,1
H326,1,Hospital,147,291,2,471,-1
H335,1,Hospital,148,318,1,89,-1
H193,1,Hospital,149,25,1,285,-1
H110,1,Hospital,150,219,1,128,-1
H361,1,Hospital,151,0,0,299,-1
H285,1,Hospital,152,233,3,201,-1
H447,1,Hospital,153,326,1,425,-1
H97,1,Hospital,154,239,3,208,-1
H162,1,Hospital,155,398,3,465,-1
H288,1,Hospital,156,157,2,460,-1
H451,1,Hospital,157,0,0,478,-1
H301,1,Hospital,158,158,1,399,-1
H492,1,Hospital,159,268,2,66,-1
H496,1,Hospital,160,305,1,305,1
H221,1,Hospital,161,64,3,296,1
H407,1,Hospital,162,38,2,463,-1
H63,1,Hospital,163,241,1,278,-1
H327,1,Hospital,164,234,3,1,-1
H145,1,Hospital,165,70,2,470,-1
